id,special_effect_type_id,value1,value2,value3,value4
13705,34,519,0,0,0
13706,35,358,3,0,0
13707,104,0,0,0,0
13708,35,643,4,0,0
13709,35,643,4,0,0
13710,35,643,4,0,0
13711,34,520,0,0,0
13712,27,28987,0,0,0
13718,33,23508,0,0,0
13721,27,29752,0,0,0
13722,27,28753,0,0,0
13724,13,1200,30,0,0
13729,1,899,1,1,0
13730,33,23558,0,0,0
13731,24,504,0,0,0
13732,33,23558,0,0,0
13733,33,23558,0,0,0
13735,61,0,0,0,0
13736,59,0,0,0,0
13737,36,4,0,0,0
13738,34,428,0,0,0
13739,41,0,0,0,0
13740,38,44,0,15,0
13741,68,0,0,0,0
13742,37,44,0,15,2
13744,33,23561,0,0,0
13745,33,23562,0,0,0
13746,33,23563,0,0,0
13747,33,23564,0,0,0
13748,37,44,0,15,2
13749,41,0,0,0,0
13753,35,129,4,0,0
13754,61,0,0,0,0
13755,59,0,0,0,0
13757,36,4,0,0,0
13758,34,39,0,0,0
13759,38,44,0,10,0
13760,37,44,0,10,2
13761,37,44,0,10,2
13762,34,41,0,1,0
13763,41,0,0,0,0
13764,34,40,0,0,0
13765,34,46,0,0,0
13766,37,229,0,70,4
13767,35,955,4,0,0
13769,34,154,0,0,0
13770,38,440,0,40,0
13771,35,1668,4,0,0
13772,25,552,0,0,0
13773,37,234,300,0,1
13774,25,568,0,0,0
13777,59,0,0,0,0
13778,41,0,0,0,0
13779,61,0,0,0,0
13781,36,1678,0,0,0
13782,34,563,1,0,0
13783,40,120000,0,0,0
13784,39,0,500,0,0
13785,52,0,0,0,0
13786,59,0,0,0,0
13787,41,0,0,0,0
13788,61,0,0,0,0
13789,36,1682,0,0,0
13790,34,564,0,0,0
13797,15,7201,1000,0,0
13798,37,184,1000,0,0
13814,34,154,0,0,0
13815,38,349,0,5,0
13816,33,23577,0,100,0
13817,37,349,0,5,1
13820,36,633,0,0,0
13821,34,181,0,0,0
13822,37,105,0,15,9
13823,36,633,0,0,0
13824,34,182,0,0,0
13825,37,105,0,15,8
13826,35,633,4,0,0
13827,59,0,0,0,0
13828,41,0,0,0,0
13829,61,0,0,0,0
13830,36,548,0,0,0
13831,34,572,0,1,0
13832,34,46,0,0,0
13833,34,573,0,0,0
13834,40,180000,0,0,0
13835,39,0,2000,0,0
13836,52,0,0,0,0
13838,34,121,0,0,0
13839,34,48,0,0,0
13841,27,29780,0,0,0
13842,34,154,0,0,0
13844,48,23647,1000,0,0
13845,48,23648,1000,0,0
13846,48,23649,1000,0,0
13847,37,435,0,20,1
13848,34,295,1,0,0
13849,37,435,0,0,0
13850,34,260,0,0,0
13854,34,39,0,0,0
13855,35,293,3,0,0
13856,35,1110,1,0,0
13857,36,1066,1,0,0
13858,34,41,0,0,0
13859,34,46,0,0,0
13860,34,39,0,0,0
13861,35,1066,3,0,0
13864,48,23646,1000,0,0
13865,36,1496,0,0,0
13867,34,500,1,0,0
13869,34,501,1,0,0
13871,34,502,1,0,0
13873,34,503,1,0,0
13875,41,0,0,0,0
13876,40,20000,0,0,0
13878,35,1110,4,0,0
13879,34,9,2,0,0
13880,37,15,0,60,4
13881,35,158,4,0,0
13882,36,210,0,0,0
13883,34,41,0,1,0
13884,34,46,0,0,0
13885,34,39,0,0,0
13886,37,63,0,40,2
13890,34,46,0,0,0
13891,35,393,0,0,0
13892,34,295,1,0,0
13895,37,435,0,0,0
13903,35,570,0,0,0
13904,34,41,0,1,0
13907,34,19,0,0,0
13908,34,46,0,0,0
13910,34,39,0,0,0
13911,34,46,0,0,0
13912,35,351,1,0,0
13914,37,129,0,40,1
13915,13,1000,10,0,0
13916,35,351,3,0,0
13917,37,131,0,40,1
13919,35,257,4,0,0
13920,34,260,0,0,0
13921,35,257,1,0,0
13925,41,0,0,0,0
13926,36,83,0,0,0
13927,34,428,0,0,0
13928,16,1,0,0,0
13930,47,1500,1500,0,0
13931,41,0,0,0,0
13932,36,1160,0,0,0
13933,34,451,0,0,0
13934,38,300,1000,0,0
13935,35,639,3,0,0
13936,37,107,0,30,19
13937,37,302,10,0,1
13938,35,639,4,0,0
13941,41,0,0,0,0
13942,36,400,0,0,0
13943,34,194,0,1,0
13944,34,46,0,0,0
13945,34,206,0,0,0
13946,38,293,0,100,0
13947,37,273,1500,0,1
13948,37,273,1500,0,1
13949,37,65,0,0,1
13950,33,23721,1000,0,0
13951,33,23723,0,0,0
13952,33,23722,0,0,0
13953,33,23724,0,0,0
13954,61,0,0,0,0
13955,59,0,0,0,0
13956,68,0,0,0,0
13957,34,41,0,0,0
13958,35,412,1,0,0
13959,34,40,0,0,0
13962,106,1,0,0,0
13963,106,0,0,0,0
13964,34,46,0,0,0
13965,35,412,3,0,0
13966,35,412,4,0,0
13969,35,1668,4,0,0
13970,1,6919,400,600,0
13971,59,0,0,0,0
13972,41,0,0,0,0
13973,61,0,0,0,0
13974,34,566,2,1,0
13975,36,1683,0,0,0
13977,34,41,0,1,0
13978,37,93,1000,0,2
13981,35,1480,0,0,0
13982,34,46,0,0,0
13983,34,39,0,0,0
13995,58,3060,100000,0,0
13996,58,3245,100000,0,0
13997,58,3246,100000,0,0
13998,58,3247,100000,0,0
13999,58,3248,100000,0,0
14002,107,0,0,0,0
14003,40,3600000,0,0,0
14004,34,46,0,0,0
14005,34,567,2,0,0
14006,40,60000,0,0,0
14007,39,0,400,0,0
14008,52,0,0,0,0
14009,37,447,0,20,1
14013,47,1300,1300,180,180
14017,41,0,0,0,0
14018,36,199,0,0,0
14019,34,411,1,1,0
14020,34,46,0,0,0
14021,34,412,1,0,0
14022,37,196,200,0,1
14023,37,196,200,0,1
14024,34,39,0,0,0
14025,67,5,0,0,0
14026,41,0,0,0,0
14027,36,1122,0,0,0
14028,37,211,1400,0,4
14029,34,287,1,0,0
14030,41,0,0,0,0
14031,36,440,0,0,0
14032,36,440,0,0,0
14033,67,5,0,0,0
14035,34,41,0,1,0
14036,41,0,0,0,0
14037,35,1067,0,0,0
14038,34,41,0,1,0
14039,34,46,0,0,0
14044,33,23793,0,0,0
14045,33,23794,0,0,0
14047,61,0,0,0,0
14048,61,0,0,0,0
14049,61,0,0,0,0
14050,41,0,0,0,0
14051,61,0,0,0,0
14052,36,97,0,0,0
14053,34,41,0,1,0
14054,34,46,0,0,0
14055,34,520,0,0,0
14059,99,1,0,0,0
14060,99,3,0,0,0
14061,34,181,0,0,0
14062,36,914,0,0,0
14063,99,6,0,0,0
14064,38,211,0,30,0
14065,99,9,0,0,0
14066,36,925,0,0,0
14067,34,182,0,0,0
14068,38,211,0,30,0
14078,34,46,0,0,0
14079,34,46,0,0,0
14080,36,914,0,0,0
14081,34,181,0,0,0
14082,38,211,0,30,0
14083,34,46,0,0,0
14084,36,925,0,0,0
14085,34,182,0,0,0
14086,38,211,0,30,0
14087,34,46,0,0,0
14088,36,914,0,0,0
14089,34,181,0,0,0
14090,38,211,0,30,0
14091,33,23795,0,0,0
14092,36,412,0,0,0
14093,34,188,0,1,0
14094,34,46,0,0,0
14095,34,200,0,0,0
14096,36,428,0,0,0
14097,34,203,0,0,0
14104,34,39,0,0,0
14108,36,210,0,0,0
14109,34,1,0,0,0
14110,38,440,0,40,0
14111,35,1668,4,0,0
14114,104,0,0,0,0
14115,47,1200,1200,0,0
14117,34,41,0,1,0
14118,34,46,0,0,0
14119,34,39,0,0,0
14120,34,46,0,0,0
14121,37,442,5500,0,2
14122,37,442,5500,0,2
14123,37,442,5500,0,2
14124,35,322,3,0,0
14125,37,442,5500,0,2
14128,37,442,5500,0,2
14129,37,442,5500,0,2
14130,37,442,5500,0,2
14131,34,154,0,0,0
14132,105,0,1,0,0
14133,105,0,1,0,0
14135,105,0,1,0,0
14136,34,40,0,0,0
14137,36,987,0,0,0
14138,13,1000,30,0,0
14139,37,413,3000,0,2
14140,34,39,0,0,0
14142,34,46,0,0,0
14143,35,1597,0,0,0
14151,37,261,0,20,1
14152,35,1617,4,0,0
14153,34,43,0,0,0
14154,34,39,0,0,0
14155,35,1485,3,0,0
14156,58,3060,100000,0,0
14157,58,3245,100000,0,0
14158,58,3246,100000,0,0
14159,58,3247,100000,0,0
14160,58,3248,100000,0,0
14161,34,39,0,0,0
14162,108,0,0,0,0
14163,34,9,2,0,0
14164,35,433,3,0,0
14165,37,29,0,90,4
14166,13,500,10,0,0
14167,37,261,0,20,2
14168,37,261,0,20,2
14177,35,987,4,0,0
14178,13,800,90,0,0
14179,35,1617,4,0,0
14180,33,23844,0,0,0
14181,34,39,0,0,0
14191,34,39,0,0,0
14192,37,440,0,20,1
14193,35,1668,4,0,0
14199,34,39,0,0,0
14200,37,440,0,20,1
14208,35,433,1,0,0
14209,34,39,0,0,0
14210,37,440,0,20,1
14211,35,1668,4,0,0
14212,34,59,0,0,0
14213,34,48,0,0,0
14214,59,0,0,0,0
14215,41,0,0,0,0
14216,61,0,0,0,0
14217,36,1691,0,0,0
14218,34,569,0,0,0
14219,38,449,0,10,0
14220,40,35000,0,0,0
14221,39,0,400,0,0
14222,52,0,0,0,0
14223,82,1,1,1,0
14224,37,449,0,10,2
14225,61,0,0,0,0
14226,59,0,0,0,0
14227,36,667,0,0,0
14228,34,202,0,0,0
14229,41,0,0,0,0
14230,36,667,0,0,0
14231,34,202,0,0,0
14232,41,0,0,0,0
14233,40,21000,0,0,0
14234,39,0,450,0,0
14235,52,0,0,0,0
14236,15,2196,0,0,0
14238,33,23863,0,100,0
14239,15,2197,0,0,0
14240,34,41,0,1,0
14241,34,39,0,0,0
14242,34,46,0,0,0
14243,13,1200,45,0,0
14244,34,41,0,1,0
14245,34,46,0,0,0
14246,34,39,0,0,0
14248,100,15000,0,0,0
14249,37,415,0,10,4
14250,35,1617,4,0,0
14251,34,39,0,0,0
14252,34,18,0,0,0
14254,34,1,0,0,0
14257,37,346,0,0,0
14258,35,1485,3,0,0
14259,13,600,30,0,0
14264,34,7,0,1,0
14265,37,86,1000,0,5
14266,34,46,0,0,0
14270,34,40,0,0,0
14271,37,238,0,0,0
14275,36,440,0,0,0
14279,37,238,200,0,0
14280,25,581,0,0,0
14281,25,575,0,0,0
14282,25,582,0,0,0
14284,34,41,0,0,0
14286,34,46,0,0,0
14288,36,1496,0,0,0
14289,35,336,4,0,0
14290,25,581,0,0,0
14291,25,586,0,0,0
14295,1,870,2,2,0
14296,1,870,4,4,0
14298,25,572,0,0,0
14299,25,576,0,0,0
14300,25,578,0,0,0
14301,13,500,45,0,0
14302,55,0,0,0,0
14305,25,575,0,0,0
14308,35,1679,0,0,0
14309,35,1680,0,0,0
14313,34,41,0,1,0
14314,34,46,0,0,0
14315,34,39,0,0,0
14318,37,238,1500,0,0
14320,37,346,1500,0,0
14321,34,46,0,0,0
14323,61,0,0,0,0
14324,59,0,0,0,0
14326,35,1677,5,0,0
14329,35,82,3,0,0
14332,34,19,0,0,0
14333,36,1496,3,0,0
14336,34,357,0,0,0
14340,37,238,200,0,0
14341,37,346,0,0,0
14342,36,440,0,0,0
14343,37,238,200,0,0
14344,13,500,45,0,0
14345,11,15,90,0,0
14346,55,0,0,0,0
14347,59,0,0,0,0
14348,41,0,0,0,0
14349,61,0,0,0,0
14350,36,1682,0,0,0
14351,34,564,0,0,0
14352,11,15,-90,0,0
14353,35,1677,5,0,0
14354,35,1676,0,0,0
14355,35,1676,0,0,0
14357,109,0,0,0,0
14358,34,363,0,0,0
14359,34,46,0,0,0
14360,34,367,0,0,0
14361,34,374,0,0,0
14362,34,40,0,0,0
14363,37,138,0,20,4
14364,37,138,0,20,5
14367,34,358,0,0,0
14368,37,178,0,0,0
14369,13,1000,85,0,0
14370,25,579,0,0,0
14371,25,573,0,0,0
14372,25,574,0,0,0
14373,25,577,0,0,0
14374,25,580,0,0,0
14376,13,600,10,0,0
14379,35,570,3,0,0
14380,34,19,1,0,0
14382,36,573,0,0,0
14383,36,1236,0,0,0
14384,36,1237,0,0,0
14385,36,1235,0,0,0
14386,34,98,0,0,0
14387,37,17,0,40,4
14388,35,1117,4,0,0
14389,35,12,3,0,0
14390,13,700,70,0,0
14391,34,167,0,0,0
14392,34,485,0,0,0
14393,35,1676,0,0,0
14394,35,1677,5,0,0
14395,35,1676,0,0,0
14396,35,1677,5,0,0
14397,37,410,0,0,0
14398,34,374,0,0,0
14399,5,100,0,0,0
14400,5,100,0,0,0
14401,61,0,0,0,0
14402,59,0,0,0,0
14403,36,4,0,0,0
14404,34,449,0,1,0
14405,41,0,0,0,0
14406,35,201,3,0,0
14407,33,23976,0,0,0
14412,27,28963,0,0,0
14413,104,0,0,0,0
14414,35,1166,4,0,0
14415,35,218,1,0,0
14416,37,90,1000,0,4
14417,34,40,0,0,0
14418,34,41,0,0,0
14419,34,46,0,0,0
14420,34,1,0,0,0
14421,27,30119,0,0,0
14422,27,30122,0,0,0
14423,27,30125,0,0,0
14424,27,30128,0,0,0
14425,27,30121,0,0,0
14426,27,30124,0,0,0
14427,27,30127,0,0,0
14428,27,30130,0,0,0
14429,27,30120,0,0,0
14430,27,30123,0,0,0
14431,27,30126,0,0,0
14432,27,30129,0,0,0
14433,27,30119,0,0,0
14434,27,30122,0,0,0
14435,27,30125,0,0,0
14436,27,30128,0,0,0
14437,27,30121,0,0,0
14438,27,30124,0,0,0
14439,27,30127,0,0,0
14440,27,30130,0,0,0
14441,27,30120,0,0,0
14442,27,30123,0,0,0
14443,27,30126,0,0,0
14444,27,30129,0,0,0
14445,37,150,0,15,5
8000001,91,0,0,0,0
8000003,61,0,0,0,0
8000004,59,0,0,0,0
8000005,66,0,0,0,0
8000006,36,198,0,0,0
8000007,34,296,1,0,0
8000008,36,1119,0,0,0
8000009,34,297,1,0,0
8000010,36,1165,0,0,0
8000011,34,298,1,0,0
8000012,36,198,0,0,0
8000013,34,299,1,0,0
8000014,36,1119,0,0,0
8000015,61,0,0,0,0
8000016,34,300,1,0,0
8000017,59,0,0,0,0
8000018,36,1165,0,0,0
8000019,34,301,1,0,0
8000020,34,26,1,0,0
8000021,36,198,0,0,0
8000022,34,504,1,0,0
8000023,36,1119,0,0,0
8000024,34,505,1,0,0
8000025,34,27,1,0,0
8000026,36,1165,0,0,0
8000027,34,506,1,0,0
8000028,34,507,1,0,0
8000029,43,11918,0,0,0
8000030,40,0,0,0,0
8000031,39,0,200,0,0
8000032,52,0,0,0,0
8000033,41,2000,0,0,0
8000034,66,1,0,0,0
8000035,1,870,1,1,0
8000036,1,870,2,2,0
8000037,34,21,1,0,0
8000038,34,22,1,0,0
8000039,34,509,1,0,0
8000040,34,26,1,0,0
8000041,34,27,1,0,0
8000042,34,507,1,0,0
8000043,40,0,0,0,0
8000044,52,0,0,0,0
8000045,41,0,0,0,0
8000046,39,0,120,0,0
8000047,36,573,0,0,0
8000048,36,573,0,0,0
8000049,36,573,0,0,0
8000050,36,1236,0,0,0
8000051,36,1236,0,0,0
8000052,36,1236,0,0,0
8000053,36,1237,0,0,0
8000054,36,1237,0,0,0
8000055,36,1237,0,0,0
8000056,61,0,0,0,0
8000057,59,0,0,0,0
8000058,40,0,0,0,0
8000059,39,0,200,0,0
8000060,52,0,0,0,0
8000061,36,669,0,0,0
8000062,34,140,2,0,0
8000063,38,114,0,50,0
8000064,1,870,1,1,0
8000065,1,870,2,2,0
8000066,41,0,0,0,0
8000067,48,18134,1000,0,0
