id,book_page_id,text,illust
858,635,"<tr><td>바다 마녀는 왕녀가 지닌 새빨간 심장을 꺼내고, 그 자리에 눈부시도록 푸른 얼음조각을 집어넣었습니다.<br/>이내 그녀의 몸은 온기를 잃어버리고 시체처럼 싸늘하게 식어갔습니다.</td></tr>
",
859,635,<tr><td>마법사왕은 자신의 딸아이가 잘못된 것을 너무나 늦게 알아챘습니다. 용맹한 전사들과 현명한 마법사들이 직접 딸을 찾아 나선 왕을 도와 사흘 밤낮 동안 왕녀를 찾아 온 왕국을 헤맸습니다.</td></tr>,
860,636,<tr><td>고생 끝에 마법사왕의 일행은 가장 높은 절벽까지 올라 왕녀를 발견했습니다. 그러나 그녀는 영원히 죽지도 살지도 못한 상태로 차갑게 얼어붙어 있었습니다.</td></tr>,
861,636,"<tr><td>모든 마법에 통달하여 신조차 두려워하지 않던 마법사왕도 이번만은 뭘 어쩌지 못했습니다.<br/>그는 고심 끝에 세계의 중심, 대륙의 심장, 신기루 속의 탑, 위대한 도서관으로 들어가 그녀를 되돌릴 방법을 찾아 헤맸습니다.<br/>그곳에서 마법사왕은 오랜 방랑과 연구 끝에, 마침내 바다 마녀의 저주를 막아낼 방법을 알아냈습니다.</td></tr>
",
862,637,"<tr><td>그는 환희에 찬 얼굴로 바깥세상에 나왔습니다. 그러나 바깥세상은 어딘가 달랐습니다.<br/>그가 어리둥절한 모습으로 사람들에게 다가갔을 때, 그들은 그가 하는 말을 알아듣지 못했습니다. 마법사왕 자신도 사람들의 말을 알아들을 수 없었습니다.</td></tr>",
863,637,"<tr><td>천신만고 끝에 자신이 다스리던 왕국으로 돌아간 마법사왕, 그의 눈앞에는 반쯤 허물어진 궁궐만이 남아있었습니다.<br/>마법사왕은 떨리는 심정으로 왕녀의 방문을 밀었습니다. 그러나 그곳에는 아무도 없었습니다.</td></tr>",
864,638,<tr><td>단지 바다 마녀가 왕녀의 심장이 있던 자리에 넣었던 그 눈부시도록 푸른 얼음조각만이 왕녀의 침대에 덩그러니 놓여있었습니다.<br/>그는 너무나 오랜 시간이 지났음을 깨달았습니다. 한때 위대했던 마법사왕은 그 얼음조각을 손에 쥔 채 어디론가 사라져버렸습니다.</td></tr>,
865,639,<tr><td>탈리 마라에 대해서는 항상 많은 뒷이야기가 따른다. 카파간 마라에게 이동하는 제국을 물려받은 것이 정당한 계승이 아니었다는 것이다.<br/>하지만 그것은 하리하란의 시각으로만 그럴지도 모른다. 페레의 삶에는 그들 만의 규칙이 있다.</td></tr>,
866,639,<tr><td>탈리 마라는 전례 없는 페레의 방대한 영토를 훌륭히 지켜내었다.<br/>그리고 지극히 페레 전사다운 삶을 살았다. 동생 코산이 동방의 비취 베로에에 머물기를 바랄 때 코산을 놓아두고 주저 없이 초원으로 되돌아간 면만 보아도 그렇다.</td></tr>,
867,639,<tr><td>도호란의 아들 테긴의 궁병들에게 집중 공격을 받아 삶을 마치기까지 탈리 마라의 일생에 대해 이 책에 기술해보려 한다.</td></tr>,
868,640,<tr><td>아란제비아가 처음 바다를 사랑하게 된 것은 바닷가에 솟은 성채 때문이었다.<br/>그곳은 <죽은 왕녀의 성>이라고 불렸는데 아무도 살지 않았다. 가파른 외벽과 우아한 탑을 갖춘 그곳은 아름다운 미인과 같은 매력이 있었다.<br/>아이들이 저 성은 왜 버려졌느냐고 물으면 어른들은 무서운 전설이 있어서 그렇다고만 대답했다.</td></tr>,
869,641,"<tr><td>아란제비아는 사랑받으며 자란 아이였다. 상냥한 부모가 있었고 사려 깊은 대부와 대모도 있었다.<br/>유력한 집안의 딸이었고, 아름다웠다. 엘프 왕국을 찾아온 인간들은 홀로 바닷가를 거니는 아란제비아의 자태에 넋을 잃고 몇 날 며칠이고 머물곤 했다.<br/>엘프 사이에서도 아란제비아는 소년들의 끊임없는 이야깃거리였다.</td></tr>
",
875,641,"<tr><td>아리따운 자태 때문에 그랬고, 동시에 누구도 보이지 않고 누구의 말도 들리지 않는 듯한 차가운 태도 때문에도 그랬다.</td></tr>",
876,642,"<tr><td>칭송받는 미녀의 자신감이나 사교성 같은 것은 아란제비아에게 없었다. 그녀에겐 사람들이, 아니 온 세상이 투명한 것 같았다.<br/>부름에는 답하지 않았고 숲의 아름다움이든 비단옷의 아름다움이든 매한가지로 관심이 없었다. 자신 속에서 뭔가 찾아내려는 것처럼 오직 자신만을 들여다보고 있었다.</td></tr>",
877,642,"<tr><td>뭘 찾는지는 자신도 몰랐지만 분명코 귀중하고 아름다운 것, 영원한 즐거움을 주는 것이리라 믿었다. 바깥세상은 소란스럽고 무가치했다.</td></tr>",
878,643,"<tr><td>죽은 왕녀의 성에 들어갔던 것은 우연이었다. 가까이 가지 말라는 말을 수없이 들어왔지만, 이슬 맺힌 담쟁이가 드리워진 고요한 입구를 흘끗 바라본 순간 어른들의 이야기 따위는 조금도 중요하게 생각되지 않았다.<br/>그녀는 겹겹이 엉킨 거미줄을 헤치고 어두컴컴한 홀을 지나갔다. 쥐들이 뛰어다니는 계단을 올라 가장 높은 테라스에 다다랐다.</td></tr>",
879,644,<tr><td>바다를 향해 탁 트인 곳이었다. 아란제비아는 그곳이 마음에 들었다. 그런데 잡고 있던 난간을 만지작거리다가 이상한 것을 발견했다. 글귀였다.<br/>허공에 떠서 새기기라도 한 것처럼 바다에 면해 있어서 보려면 몸을 절반이나 내밀어야 했다. 위험천만한 자세로 겨우 읽은 내용은 이러했다.<br/><네가 날 사랑한다면 이 감옥에서 꺼내줘. 그리고 넌 날 사랑할 거야.></td></tr>,
880,645,<tr><td>누구일까?<br/>그리고 무슨 뜻일까?<br/>왜 이런 곳에 새겨져 있을까?<br/>아란제비아는 이 글귀의 존재를 아는 사람이 엘프 왕국을 통틀어 자신밖에 없으리라고 생각했다.<br/>어쩌면 온 세상에서도 자신뿐일지 모른다. 그러자 신비로운 감정이 솟아났다. 글귀의 주인공을 찾고 싶었다.</td></tr>,
881,646,<tr><td>어디에서?<br/>성을 조사해보는 것이 먼저였다.<br/>물론 글귀의 주인공은 이미 죽었을지도 모르고 살아있다 해도 예전에 성을 떠났을 것이다. 아란제비아가 기억하기에는 수십 년 동안 이 성에 누가 산 적은 없었다. 그렇다 해도 여기가 아니면 어디에서 찾겠는가?</td></tr>,
882,646,"<tr><td>계단을 내려오며 주위를 둘러봤지만, 어디부터 시작해야 할지 몰랐다. 어쩌면 감옥이라는 말이 실마리일지도 모른다.<br/>감옥이라면 어디에 있을까?<br/>지하에?</td></tr>",
883,647,<tr><td>좁다란 나선 계단을 내려가자 빛이 들지 않는 복도가 나타났다. 더 갈까 말까 고민하고 있는데 복도 너머에서 무언가가 희미하게 빛났다. 자세히 볼수록 강해졌다. 금빛 광채였다.</td></tr>,
884,647,<tr><td>가까이 가자 커튼이 드리워진 입구가 나타났다. 커튼 뒤를 엿보니 예스럽지만 편안하게 꾸며진 내실이 보였다. 흔들의자 곁에는 책이 놓였고 벽난로의 불빛은 작았으며 고양이가 있었을 법한 바구니는 비어 있었다. 살금살금 들어가 의자 위에 놓인 방석을 내려다보니 그 위에 빛나는 것이 놓여 있었다.<br/>열쇠였다.</td></tr>,
885,648,"<tr><td>고개를 들자 바로 앞에 하얀 문이 있었다. 왜 조금 전까지는 깨닫지 못했는지 모를 일이었다. 뒤이은 일들은 홀린 것처럼 벌어졌다. 열쇠를 꽂았고, 문을 열었고, 작은 침대에서 자는 여자아이를 보았다. 꼭 아란제비아 또래였다. 그리고 그만큼이나 예뻤다.</td></tr>",
886,648,<tr><td>얼굴을 가까이 가져가자 여자아이가 눈을 뜨더니 물었다.<br/><넌 날 사랑하니?><br/>아란제비아는 기묘한 충동에 사로잡혀 대답했다.<br/><응.></td></tr>,
887,649,"<tr><td>여자아이는 벌떡 일어나 아란제비아의 손을 잡고 문밖으로 뛰어나갔다. 아란제비아는 눈이 휘둥그레졌다.<br/>조금 전까지 거미줄투성이였던 복도에는 녹색 융단이 깔렸고 벽에는 황금 촛대들이 즐비했다.<br/>나선 계단을 올라가자 장려한 현관 홀이 나타났다. 에메랄드로 만든 샹들리에와 채색 도자기들, 조각상들, 비단 벽지로 꾸며진 세상에서 가장 호화로운 풍경이었다.</td></tr>",
888,650,"<tr><td>두 여자아이는 성 안을 돌아다니며 즐겁게 놀았다. 낯선 소녀는 친절했지만 약간 교만했는데 아란제비아는 개의치 않고 그녀가 하자는 대로 놀이에 빠져들었다.<br/>드레스가 가득 찬 방에서 내키는 대로 입어보고, 보석을 깎아 만든 장난감으로 소꿉놀이하고, 배가 고파지자 진수성찬을 실컷 먹었다. 어떤 것도 엘프답지는 않았지만 모두 재미있었다.</td></tr>
",
889,650,<tr><td>시간 가는 줄 모르고 놀다가 문득 아란제비아는 생각했다.<br/>왜 아직도 해가 지지 않을까?</td></tr>,
890,651,"<tr><td><이제 그만 가야겠어.><br/>소녀는 생각 외로 순순히 보내주며 또 놀러 오라고 했다. 밖으로 나와 봐도 해가 지지 않았기에 아란제비아는 시간을 잘못 생각했나 보다 싶었다. 그러나 에노아로 돌아가자 소동이 벌어졌다.<br/>그녀는 사흘간 행방불명 상태였던 것이다. 부모가 어디에서 무얼 했느냐고 캐물었지만 아란제비아는 숲 속에서 명상하다가 시간 가는 줄 몰랐다고만 말했다.</td></tr>
",
891,651,<tr><td>마법에 소질이 있는 아이들에게나 일어나는 일이었기에 부모는 고개를 갸웃거리다가 딸의 대부를 불렀다.</td></tr>,
892,652,"<tr><td>아란제비아의 대부 아란제브는 아르 씨족의 젊은 마법사였다.<br/>그는 아란제비아를 아꼈지만, 아이의 특이한 성품과 남자들의 무분별한 숭배가 합쳐져 좋지 않은 결과를 부를지 모르니 경계하라고 자주 부모에게 상기시켰다.<br/>반면 대모인 니네르는 스스럼없이 아이를 사랑해서 무엇이든 아낌없이 주었다.</td></tr>
",
893,653,"<tr><td>아란제비아는 니네르를 어머니만큼이나 따랐지만 아란제브는 그리 좋아하지 않았다. 아란제브가 와서 이것저것 질문하자 아란제비아는 입을 다물어버렸다. 아란제브는 소녀의 아버지에게 말했다.<br/> 
<아이에게 마법의 기운이 있긴 해. 그런데 아이 자신의 것인지는 모르겠어. 전에는 느낀 적이 없었거든. 물론 갑자기 재능이 발현될 수도 있지. 좀 더 지켜보세나.></td></tr>
",
894,654,"<tr><td>아란제비아는 한동안 죽은 왕녀의 성에 가지 않았지만 궁금해 견딜 수가 없었다. 그래서 한 달 만에 다시 찾아가고 말았다.<br/>이번에는 전과 같은 과정이 필요 없었다. 그녀가 발을 들여놓자마자 을씨년스럽던 성은 다시 호화롭게 변했다. 소녀는 계단 꼭대기에 앉아 있었다.</td></tr>
",
895,654,"<tr><td><왜 이렇게 안 왔어? 얼마나 보고 싶었는지 알아? 내가 널 위해 얼마나 많은 걸 준비해놨는데. 네가 다신 안 오는 줄 알았지 뭐야.></td></tr>
",
896,655,"<tr><td>다시 즐거운 놀이가 시작되었다. 이번엔 아란제비아도 실컷 놀지 않고 제 딴에는 꽤 빨리 돌아가겠다고 했다. 그러나 에노아로 돌아가 보니 7일이 흘러 있었다.<br/>아란제비아는 이제 혼자 나가서는 안 된다는 경고를 받았다. 그러나 성의 유혹은 너무 강렬했다.<br/>보름 만에 아란제비아는 반짝거리는 공깃돌을 선물로 갖고서 다시 성으로 갔다.</td></tr>
",
897,656,"<tr><td>이번에는 입구를 통과했는데도 풍경이 달라지지 않았다. 꾸며진 모습을 봤기 때문인지 거미줄 쳐진 성의 모습은 처음으로 음산하게 보였다. 그리고 소녀도 보이지 않았다. 지하로 가봤지만, 금빛 커튼이 쳐진 방은 어디에도 없었다. 이름을 부르려다가 소녀의 이름을 모른다는 데 생각이 미쳤다. 이리저리 헤매던 아란제비아는 마침내 글귀를 봤던 테라스까지 올라갔다.</td></tr>
",
898,656,<tr><td>테라스에서는 누군가가 기다리고 있었다.<br/> 아란제브였다.</td></tr>,
899,657,"<tr><td>어찌된 일이냐고 물을 틈도 없었다. 아란제브는 아란제비아를 재빨리 끌어당겨 등 뒤에 세우더니 입구를 노려봤다. 그제야 오던 길을 돌아본 아란제비아는 뭔가가 따라오고 있었음을 알았다.<br/>검은 물을 뚝뚝 흘리는 정체 모를 덩어리였다. 하나가 아니었다. 복도 너머 계단 아래까지 계속 이어져 있었다. 덩어리들이 밀어닥치자 곧 둘은 테라스에 갇힌 꼴이 되었다.</td></tr>
",
900,658,"<tr><td><네 정체를 밝혀라!><br/>그러자 덩어리는 소녀 모양으로 변했다. 여전히 검었지만 아란제비아 또래의 소녀였다. 소녀가 외쳤다.<br/><배신했어! 내가 네게 그렇게 잘 해주었는데!><br/>아란제비아는 도리질하며 부르짖었다.<br/><내가 부르지 않았어! 내가 안 했다고!></td></tr>
",
901,659,"<tr><td>그때 아란제브는 두 소녀를 보고 당황했다.<br/>둘은 똑같이 생겼던 것이다. 하나는 검고, 하나는 흴 뿐이었다.<br/>그는 마법의 밧줄을 만들어 검은 소녀를 움켜잡았다. 밧줄이 몸을 조르자 소녀는 비명을 질렀다. 아란제비아는 풀어주라고 호소하다가 들어주지 않자 함께 비명을 질러댔다.<br/><그만둬! 저건 네 친구가 아니야. 가도록 내버려 둬!></td></tr>
",
902,660,"<tr><td><저 애는 하나밖에 없는 내 친구였어. 난 그전엔 친구가 없었어. 저 애만이 내가 맘대로 하게 해줬단 말이야.><br/><그렇지 않아. 여긴 죽은 왕녀의 성이야. 죽은 왕녀가 누구인지 아무도 얘기해주지 않았지? 왕녀는 어른이 아니었어. 아이였다고. 그것도 이 성 안의 모든 사람을 살해했던! 저 아이는 수백 년을 살아온 사악한 혼령이고 널 홀린 거야.></td></tr>
",
903,660,<tr><td><아니야. 저 애는 내가 만들었어. 왜냐면 난 다른 친구 따윈 필요가 없으니까. 내가 마술을 부린 거야! 나라고! 누구도 날 조종할 순 없어!></td></tr>,
904,661,"<tr><td>아란제브도 처음에는 몰랐다. 아란제비아가 낯선 열쇠를 목에 걸고 다닌다는 말을 듣고서야 알았다.<br/>사라진 줄로만 알았던 죽은 왕녀의 혼이 나타났음을.<br/>죽은 왕녀가 나타나지 않은 지 백 년이 넘었지만 오래 사는 엘프들은 그녀가 저지른 일을 기억했다.</td></tr>
",
905,661,<tr><td>그녀는 어떤 문이든 영원히 열고 잠글 수 있는 열쇠를 갖고 있었다.<br/>그 문으로 마음에 안 드는 사람들을 보이지 않는 세계에 가둬버렸다. 그리고 자신은 항상 원하는 세계의 문을 열었다.<br/>그녀가 한바탕 놀다가 정신을 차렸을 때는 수백 명의 사람이 사라진 뒤였다.</td></tr>,
