id,plot_id,position,name,source_update_method_id,target_update_method_id,target_update_method_param1,target_update_method_param2,target_update_method_param3,tickets,target_update_method_param4,target_update_method_param5,target_update_method_param6,target_update_method_param7,aoe_diminishing,target_update_method_param8,target_update_method_param9
8044,984,1,spawn1,1,2,0,0,0,1,0,0,0,0,f,0,0
8045,984,2,spawn2,3,4,0,0,0,1,0,0,0,0,f,0,0
8046,984,3,spawn3,3,4,0,0,0,1,0,0,0,0,f,0,0
8047,984,4,spawn4,3,4,0,0,0,1,0,0,0,0,f,0,0
8048,984,5,spawn5,3,4,0,0,0,1,0,0,0,0,f,0,0
8049,984,6,npc_delete,3,4,0,0,0,1,0,0,0,0,f,0,0
8050,985,1,spawn1,1,2,0,0,0,1,0,0,0,0,f,0,0
8051,985,2,spawn2,3,4,0,0,0,1,0,0,0,0,f,0,0
8052,985,3,spawn3,3,4,0,0,0,1,0,0,0,0,f,0,0
8053,985,4,spawn4,3,4,0,0,0,1,0,0,0,0,f,0,0
8054,985,5,spawn5,3,4,0,0,0,1,0,0,0,0,f,0,0
8055,985,6,npc_delete,3,4,0,0,0,1,0,0,0,0,f,0,0
8056,986,1,spawn1,1,2,0,0,0,1,0,0,0,0,f,0,0
8057,986,2,spawn2,3,4,0,0,0,1,0,0,0,0,f,0,0
8058,986,3,spawn3,3,4,0,0,0,1,0,0,0,0,f,0,0
8059,986,4,spawn4,3,4,0,0,0,1,0,0,0,0,f,0,0
8060,986,5,spawn5,3,4,0,0,0,1,0,0,0,0,f,0,0
8062,986,6,npc_delete,3,4,0,0,0,1,0,0,0,0,f,0,0
8063,974,5,damage,3,5,3994,100,0,1,0,0,3000,0,f,4,3
8064,974,4,random area,3,7,3995,100,0,1,3000,0,0,4,f,3,0
8069,768,15,끝,3,4,0,0,0,1,0,0,0,0,f,0,0
8070,770,16,끝,3,4,0,0,0,1,0,0,0,0,f,0,0
8071,770,17,초기화 기술 발동,3,4,0,0,0,1,0,0,0,0,f,0,0
8072,771,17,끝,3,4,0,0,0,1,0,0,0,0,f,0,0
8073,771,18,초기화 기술 발동,3,4,0,0,0,1,0,0,0,0,f,0,0
8074,772,14,끝,3,4,0,0,0,1,0,0,0,0,f,0,0
8075,772,15,초기화 기술 발동,3,4,0,0,0,1,0,0,0,0,f,0,0
8076,773,14,끝,3,4,0,0,0,1,0,0,0,0,f,0,0
8077,773,15,초기화 기술 발동,3,4,0,0,0,1,0,0,0,0,f,0,0
8078,774,15,끝,3,4,0,0,0,1,0,0,0,0,f,0,0
8079,774,16,초기화 기술 발동,3,4,0,0,0,1,0,0,0,0,f,0,0
8080,776,16,끝,3,4,0,0,0,1,0,0,0,0,f,0,0
8081,776,17,초기화 기술 발동,3,4,0,0,0,1,0,0,0,0,f,0,0
8082,777,19,초기화 기술 발동,3,4,0,0,0,1,0,0,0,0,f,0,0
8083,988,1,시작,1,1,0,0,0,1,0,0,0,0,f,0,0
8084,989,2,cast_start,3,4,0,0,0,1,0,0,0,0,f,0,0
8085,989,1,start,1,2,0,0,0,1,0,0,0,0,f,0,0
8086,989,4,melee target,3,5,4012,100,0,6,0,0,0,0,f,4,3
8087,989,3,cast_end,3,4,0,0,0,1,0,0,0,0,f,0,0
8088,989,6,spell target,3,6,4013,0,4,1,3,0,0,0,f,0,0
8089,989,5,target init,3,1,0,0,0,8,0,0,0,0,f,0,0
8090,989,8,projectile,3,5,4014,0,0,1,0,0,0,0,f,4,3
8091,989,9,spell hit,3,5,4015,10,0,1,0,0,0,0,f,4,3
8092,989,10,anim_start,3,4,0,0,0,6,0,0,0,0,f,0,0
8094,989,7,random area,3,7,4016,0,5000,1,5000,0,0,4,f,3,3
8095,989,11,Copy of random area,3,7,4017,0,15000,1,5000,0,0,4,f,3,3
8101,965,4,wave start,1,1,4019,0,0,1,0,0,3000,0,f,0,0
8102,990,1,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
8103,990,2,시전,3,4,0,0,0,1,0,0,0,0,f,0,0
8104,990,3,런치,3,4,0,0,0,1,0,0,0,0,f,0,0
8105,990,4,기본 사항,3,4,0,0,0,1,0,0,0,0,f,0,0
8107,990,5,처음 앞,3,5,4020,0,10000,1,0,0,8000,0,f,0,0
8109,990,7,효과 적용,3,4,0,0,0,1,0,0,0,0,f,0,0
8110,990,6,데미지,3,5,4022,20,0,1,0,0,0,1,t,4,39
8120,819,13,시전 종료,3,4,0,0,0,1,0,0,0,0,f,0,0
8121,704,14,소환 11,3,4,0,0,0,1,0,0,0,0,f,0,0
8122,704,15,소환 12,3,4,0,0,0,1,0,0,0,0,f,0,0
8123,814,14,소환 11,3,4,0,0,0,1,0,0,0,0,f,0,0
8124,814,15,소환 12,3,4,0,0,0,1,0,0,0,0,f,0,0
8125,819,14,소환 11,3,4,0,0,0,1,0,0,0,0,f,0,0
8126,819,15,소환 12,3,4,0,0,0,1,0,0,0,0,f,0,0
8127,963,6,end,3,4,0,0,0,1,0,0,0,0,f,0,0
8129,814,16,소환 13,3,4,0,0,0,1,0,0,0,0,f,0,0
8130,819,16,소환 13,3,4,0,0,0,1,0,0,0,0,f,0,0
8131,819,17,소환 14,3,4,0,0,0,1,0,0,0,0,f,0,0
8136,819,18,소환 15,3,4,0,0,0,1,0,0,0,0,f,0,0
8137,814,17,소환 14,3,4,0,0,0,1,0,0,0,0,f,0,0
8138,704,16,소환 13,3,4,0,0,0,1,0,0,0,0,f,0,0
8140,685,16,발사2,3,4,0,0,0,1,0,0,0,0,f,0,0
8141,685,17,발사3,3,4,0,0,0,1,0,0,0,0,f,0,0
8142,685,18,발사4,3,4,0,0,0,1,0,0,0,0,f,0,0
8143,685,19,발사5,3,4,0,0,0,1,0,0,0,0,f,0,0
8147,659,10,낚싯대 사라졌을때 처리,3,4,0,0,0,1,0,0,0,0,f,0,0
8148,993,1,start,3,4,0,0,0,1,0,0,0,0,f,0,0
8150,993,2,shoot,3,4,0,0,0,1,0,0,0,0,f,0,0
8151,993,4,channel start,3,4,0,0,0,1,0,0,0,0,f,0,0
8152,993,5,channel end,3,4,0,0,0,1,0,0,0,0,f,0,0
8154,993,6,channel end effect,3,4,0,0,0,1,0,0,0,0,f,0,0
8156,994,1,발사,3,4,0,0,0,1,0,0,0,0,f,0,0
8157,994,5,함정,3,7,4040,10,20000,5,5000,0,1,4,f,127,0
8158,995,1,start,1,2,0,0,0,1,0,0,0,0,f,0,0
8159,995,3,launch,3,4,0,0,0,1,0,0,0,0,f,0,0
8162,995,4,hit,3,5,4064,10,0,1,0,0,0,0,f,4,3
8163,900,18,녹색 폭죽,3,7,4046,0,4000,1,0,0,0,0,f,0,0
8164,900,17,녹색 위치,3,5,4045,0,0,1,0,5000,0,0,f,0,0
8165,900,19,빨간 위치,3,5,4047,0,0,1,0,6500,0,0,f,0,0
8166,900,20,빨간 폭죽,3,7,4048,0,5000,1,0,0,0,0,f,0,0
8167,994,2,소스 대상 지정_01,1,2,0,0,0,5,0,0,0,0,f,0,0
8168,994,3,소스 대상 지정_02,1,2,0,0,0,5,0,0,0,0,f,0,0
8169,994,4,소스 대상 지정_03,1,2,0,0,0,5,0,0,0,0,f,0,0
8170,997,1,아래로,3,5,4049,0,2000,1,0,-8000,0,0,f,4,127
8171,998,2,도약 전 검사,3,6,4050,1,1,1,2,0,0,0,f,0,0
8172,998,3,도약,3,4,0,0,0,1,0,0,0,0,f,0,0
8173,998,4,은신,3,4,0,0,0,1,0,0,0,0,f,0,0
8174,999,1,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
8175,999,2,시전,3,4,0,0,0,1,0,0,0,0,f,0,0
8176,999,3,런치,3,5,4051,0,0,1,0,10000,0,0,f,4,127
8177,999,4,구름 소환,4,5,4052,0,0,1,0,-5000,0,0,f,4,127
8178,999,5,소스 대상 지정,1,2,0,0,0,10,0,0,0,0,f,0,0
8179,999,6,임의 위치,3,7,4053,0,10000,1,5000,0,0,4,f,127,0
8180,999,7,피해,3,5,4065,10,0,1,0,0,0,0,f,4,127
8181,998,1,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
8182,1000,1,start,1,2,0,0,0,1,0,0,0,0,f,0,0
8183,1000,3,cast,3,4,0,0,0,1,0,0,0,0,f,0,0
8184,1000,2,spawn_doodad,3,5,4056,0,0,1,0,0,0,0,f,4,3
8185,1000,4,launch,3,4,0,0,0,1,0,0,0,0,f,0,0
8186,1000,5,proj,3,5,4057,100,0,1,0,0,0,0,f,4,3
8188,963,4,target,3,6,4058,0,4,10,3,0,0,0,f,0,0
8189,963,1,cast,3,4,0,0,0,1,0,0,0,0,f,0,0
8208,1004,1,hovering end,3,4,0,0,0,1,0,0,0,0,f,0,0
8209,1004,2,cast,3,4,0,0,0,1,0,0,0,0,f,0,0
8211,1005,2,launch,3,3,0,0,0,1,0,0,0,0,f,0,0
8212,1005,3,random target,3,6,4067,0,4,5,3,0,0,0,f,0,0
8213,1005,4,first hit,3,7,4068,10,0,1,3000,0,0,4,f,4,3
8214,1005,5,second hit,3,5,4069,10,0,1,0,0,0,0,f,4,3
8215,1006,1,1-킥카케,3,4,0,0,0,1,0,0,0,0,f,0,0
8221,1006,2,관성,3,4,0,0,0,1,0,0,0,0,f,0,0
8225,1006,3,악셀,3,4,0,0,0,1,0,0,0,0,f,0,0
8226,374,9,근거리_타격 데미지_6500미만,3,4,0,0,0,1,0,0,0,0,f,0,0
8227,374,6,원거리_타격 데미지_6500미만,3,4,0,0,0,1,0,0,0,0,f,0,0
8228,1008,1,구라치 킥꾸,3,4,0,0,0,1,0,0,0,0,f,0,0
8229,1008,2,악셀,3,4,0,0,0,1,0,0,0,0,f,0,0
8230,1008,3,카운터,3,4,0,0,0,1,0,0,0,0,f,0,0
8231,1006,4,카운터,3,4,0,0,0,1,0,0,0,0,f,0,0
8236,1005,1,cast,1,2,0,0,0,1,0,0,0,0,f,0,0
8238,901,3,launch_ani,3,4,0,0,0,1,0,0,0,0,f,0,0
8240,1009,1,start,1,2,0,0,0,1,0,0,0,0,f,0,0
8243,1009,2,second hit,3,5,4094,10,0,1,0,0,3000,0,f,4,3
8244,881,2,타겟 검사,3,6,4075,0,4,1,1,0,0,0,f,0,0
8245,1010,1,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
8246,1010,2,방어도 체크,3,4,0,0,0,1,0,0,0,0,f,0,0
8247,1010,3,방어도 체크,3,4,0,0,0,1,0,0,0,0,f,0,0
8252,1012,1,시작,1,2,0,0,0,1,0,0,0,0,f,0,0
8254,1012,2,위치 지정,3,6,4078,1,4,10,3,0,0,0,f,0,0
8260,1010,4,적중 체크,3,4,0,0,0,1,0,0,0,0,f,0,0
8261,1010,6,은신도약,3,4,0,0,0,1,0,0,0,0,f,0,0
8263,1010,5,은신_말풍선,3,6,4092,0,0,1,3,0,0,0,f,0,0
8264,1013,2,주 타겟_발사,3,4,0,0,0,1,0,0,0,0,f,0,0
8265,1013,3,주 타겟_발사체,3,4,0,0,0,1,0,0,0,0,f,0,0
8266,1013,5,보조 타겟_발사,3,6,4086,1,4,2,1,0,0,0,f,0,0
8267,1013,6,보조 타겟_데미지,3,4,0,0,0,2,0,0,0,0,f,0,0
8268,1013,1,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
8269,1000,6,target area 1,3,5,4087,0,15000,1,60,0,0,0,f,4,3
8270,1000,10,spawn_bomb,3,5,4088,0,0,1,0,0,0,0,f,4,3
8271,1013,4,주 타겟_데미지,3,4,0,0,0,1,0,0,0,0,f,0,0
8273,1000,7,target area 2,3,5,4089,0,15000,1,150,0,0,0,f,4,3
8274,1000,8,target area 3,3,5,4090,0,15000,1,240,0,0,0,f,4,3
8275,1000,9,target area 4,3,5,4091,0,15000,1,330,0,0,0,f,4,3
8276,661,9,magic resist check,3,4,0,0,0,1,0,0,0,0,f,0,0
8277,661,10,hit under magic resist 5000,3,4,0,0,0,1,0,0,0,0,f,0,0
8280,1014,1,발사,1,2,0,0,0,1,0,0,0,0,f,0,0
8281,1014,2,데미지,3,4,0,0,0,1,0,0,0,0,f,0,0
8284,1016,1,사이도,3,4,0,0,0,1,0,0,0,0,f,0,0
8285,1016,2,악셀,3,4,0,0,0,1,0,0,0,0,f,0,0
8292,1017,3,hit,3,4,0,0,0,1,0,0,0,0,f,0,0
8295,940,1,damage origin,3,1,0,0,0,1,0,0,0,0,f,0,0
8296,940,4,damage,3,4,4096,0,4,1,3,0,0,0,f,4,3
8300,1011,1,launch,3,4,0,0,0,1,0,0,0,0,f,0,0
8301,1018,2,start,3,5,4101,0,-8000,1,0,0,0,0,f,0,0
8302,1018,3,cast,3,4,0,0,0,1,0,0,0,0,f,0,0
8303,1018,4,cast damage origin,3,1,0,0,0,3,0,0,0,0,f,0,0
8304,1018,5,cast damage,3,5,4098,100,-8000,1,0,-20000,0,0,f,4,3
8305,1018,6,launch,3,1,0,0,0,1,0,0,0,0,f,0,0
8306,1018,7,launch damage origin,3,1,0,0,0,12,0,0,0,0,f,0,0
8309,1018,8,launch damage,3,5,4099,100,-8000,1,0,-20000,0,0,f,4,3
8310,1018,10,Boom!,3,5,4304,0,8000,1,0,0,0,0,f,4,3
8311,1018,9,waymark,3,5,4100,0,0,1,0,0,5000,0,f,0,0
8312,1011,3,sub hit,3,5,4314,100,-3000,10,0,0,10000,1,f,4,3
8320,993,3,fail massage,3,4,0,0,0,1,0,0,0,0,f,0,0
8321,993,7,capture dice,3,4,0,0,0,1,0,0,0,0,f,0,0
8322,993,8,capture fail massage,3,4,0,0,0,1,0,0,0,0,f,0,0
8324,1019,1,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
8325,1019,2,상승,3,4,0,0,0,1,0,0,0,0,f,0,0
8326,1019,3,돌진,3,4,0,0,0,1,0,0,0,0,f,0,0
8327,1019,4,삭제,3,4,0,0,0,1,0,0,0,0,f,0,0
8328,1019,5,충돌중심점,3,1,0,0,0,30,0,0,0,0,f,0,0
8329,1019,6,충돌영역,3,5,4105,100,-8000,1,0,-2000,0,0,f,5,55
8330,1018,1,Spawn Effect,3,4,0,0,0,1,0,0,0,0,f,0,0
8331,989,12,last anim,3,4,0,0,0,1,0,0,0,0,f,0,0
8332,989,13,last hit,3,5,4106,100,0,1,0,0,0,0,f,4,3
8333,963,2,jump to target,3,4,0,0,0,1,0,0,0,0,f,0,0
8334,963,3,target origin,3,1,0,0,0,1,0,0,0,0,f,0,0
8349,1020,1,start,3,4,0,0,0,1,0,0,0,0,f,0,0
8350,1020,2,shoot,3,4,0,0,0,1,0,0,0,0,f,0,0
8351,1020,3,fail massage,3,4,0,0,0,1,0,0,0,0,f,0,0
8352,1020,4,channel start,3,4,0,0,0,1,0,0,0,0,f,0,0
8353,1020,5,channel end,3,4,0,0,0,1,0,0,0,0,f,0,0
8354,1020,6,channel end effect,3,4,0,0,0,1,0,0,0,0,f,0,0
8355,1020,7,capture dice,3,4,0,0,0,1,0,0,0,0,f,0,0
8356,1020,8,capture fail massage,3,4,0,0,0,1,0,0,0,0,f,0,0
8359,1021,1,start,3,4,0,0,0,1,0,0,0,0,f,0,0
8360,1021,2,shoot,3,4,0,0,0,1,0,0,0,0,f,0,0
8361,1021,3,fail massage,3,4,0,0,0,1,0,0,0,0,f,0,0
8362,1021,4,channel start,3,4,0,0,0,1,0,0,0,0,f,0,0
8363,1021,5,channel end,3,4,0,0,0,1,0,0,0,0,f,0,0
8364,1021,6,channel end effect,3,4,0,0,0,1,0,0,0,0,f,0,0
8365,1021,7,capture dice,3,4,0,0,0,1,0,0,0,0,f,0,0
8366,1021,8,capture fail massage,3,4,0,0,0,1,0,0,0,0,f,0,0
8368,1022,1,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
8369,1022,2,런치,3,5,4124,20,0,1,0,0,3000,1,f,4,39
8370,1017,1,launch,3,4,0,0,0,1,0,0,0,0,f,0,0
8372,1009,3,particle,2,2,0,0,0,1,0,0,0,0,f,0,0
8373,370,20,배후 (양손 : 기절 대상 33%추가) - 사용 안함,3,4,0,0,0,1,0,0,0,0,f,0,0
8374,370,21,배후 데미지,3,4,0,0,0,1,0,0,0,0,f,0,0
8375,1023,2,Launch,3,4,0,0,0,1,0,0,0,0,f,0,0
8376,1023,3,PC target,3,6,4125,0,4,60,3,0,0,0,f,0,0
8377,1023,4,damage,3,4,4129,100,0,1,0,0,0,0,f,4,3
8378,940,3,projectile,3,4,0,0,0,1,0,0,0,0,f,0,0
8379,940,2,damage count,3,6,4127,1,4,10,3,0,0,0,f,0,0
8383,1023,1,cast,3,4,0,0,0,1,0,0,0,0,f,0,0
8386,1025,1,wait,3,4,0,0,0,1,0,0,0,0,f,0,0
8387,1025,4,spawn_npc,3,4,0,0,0,1,0,0,0,0,f,0,0
8388,1026,1,move,3,4,0,0,0,1,0,0,0,0,f,0,0
8389,1026,2,talk1,3,4,0,0,0,1,0,0,0,0,f,0,0
8391,1026,3,talk3,3,4,0,0,0,1,0,0,0,0,f,0,0
8393,1026,4,talk5,3,4,0,0,0,1,0,0,0,0,f,0,0
8394,1026,5,disappear effect,3,4,0,0,0,1,0,0,0,0,f,0,0
8395,1026,6,disappear,3,4,0,0,0,1,0,0,0,0,f,0,0
8397,1027,1,start,3,4,0,0,0,1,0,0,0,0,f,0,0
8398,1027,2,shoot,3,4,0,0,0,1,0,0,0,0,f,0,0
8401,1027,3,front hit start,3,5,4139,0,0,1,180,0,0,0,f,0,0
8402,1027,5,front contact,3,5,4141,0,40000,1,0,0,0,0,f,0,0
8404,1027,6,back hit start,3,5,4142,0,0,1,270,0,0,0,f,0,0
8406,1027,8,back contact,3,5,4144,0,40000,1,0,0,0,0,f,0,0
8407,1027,7,back hit roof,3,5,4143,0,0,3,-60,0,0,0,f,0,0
8410,1027,9,damage area,3,5,4394,100,0,1,0,0,5000,1,f,4,51
8411,1027,4,front hit roof,3,5,4140,0,0,4,-60,0,0,0,f,0,0
8412,625,13,살기1개,3,4,0,0,0,1,0,0,0,0,f,0,0
8413,625,14,살기2개(살기증폭시),3,4,0,0,0,1,0,0,0,0,f,0,0
8414,1027,10,damage,3,4,0,0,0,1,0,0,0,0,f,0,0
8415,625,15,살기증폭인가?,3,4,0,0,0,1,0,0,0,0,f,0,0
8418,937,8,end effect,3,4,0,0,0,1,0,0,0,0,f,0,0
8420,1028,1,start,3,4,0,0,0,1,0,0,0,0,f,0,0
8421,1028,2,shoot,3,4,0,0,0,1,0,0,0,0,f,0,0
8422,1028,3,contact,3,5,4148,1,0,1,0,0,0,0,f,0,127
8427,1028,4,pull,3,4,4151,1,0,1,0,0,0,0,f,0,127
8428,1029,1,start,3,4,0,0,0,1,0,0,0,0,f,0,0
8429,1029,3,shoot,3,4,0,0,0,1,0,0,0,0,f,0,0
8430,1029,2,contact,3,5,4152,1,0,1,0,0,0,0,f,0,127
8431,1029,4,swear,3,4,0,0,0,1,0,0,0,0,f,0,0
8433,1030,1,target,3,5,4153,100,0,1,0,0,0,0,f,1,3
8435,1031,3,anim 1타,3,4,0,0,0,1,0,0,0,0,f,0,0
8436,1031,4,hit 1타,3,5,4155,10,1000,1,0,1000,0,0,f,4,3
8437,1031,1,start,1,2,0,0,0,1,0,0,0,0,f,0,0
8444,1034,1,작은 점프,3,4,0,0,0,1,0,0,0,0,f,0,0
8446,1031,2,1타,3,4,0,0,0,1,0,0,0,0,f,0,0
8447,1031,5,2타,3,4,0,0,0,1,0,0,0,0,f,0,0
8448,1031,7,3타,3,4,0,0,0,1,0,0,0,0,f,0,0
8449,1031,9,4타,3,4,0,0,0,1,0,0,0,0,f,0,0
8450,1031,6,anim 2타,3,4,0,0,0,1,0,0,0,0,f,0,0
8452,1031,8,anim 3타,3,4,0,0,0,1,0,0,0,0,f,0,0
8454,1031,10,anim 4타,3,4,0,0,0,1,0,0,0,0,f,0,0
8455,1031,11,hit 4타,3,5,4156,10,2000,1,0,1000,0,0,f,4,3
8458,1035,1,start,1,2,0,0,0,1,0,0,0,0,f,0,0
8459,1035,2,1타,3,4,0,0,0,1,0,0,0,0,f,0,0
8460,1035,3,2타,3,4,0,0,0,1,0,0,0,0,f,0,0
8461,1035,4,3타,3,4,0,0,0,1,0,0,0,0,f,0,0
8462,1035,5,4타,3,4,0,0,0,1,0,0,0,0,f,0,0
8463,1035,6,anim 1타,3,4,0,0,0,1,0,0,0,0,f,0,0
8464,1035,7,anim 2타,3,4,0,0,0,1,0,0,0,0,f,0,0
8465,1035,8,anim 3타,3,4,0,0,0,1,0,0,0,0,f,0,0
8466,1035,9,anim 4타,3,4,0,0,0,1,0,0,0,0,f,0,0
8467,1035,10,hit,3,5,4157,10,2000,1,0,1000,0,0,f,4,3
8469,1036,1,Launch,1,2,0,0,0,1,0,0,0,0,f,0,0
8470,1036,2,projectile,3,4,0,0,0,1,0,0,0,0,f,0,0
8471,1036,3,hit,3,4,0,0,0,1,0,0,0,0,f,0,0
8474,1037,1,target,3,6,4160,0,4,10,3,0,0,0,f,0,0
8475,1037,2,launch,3,4,0,0,0,1,0,0,0,0,f,0,0
8476,1037,3,jump,3,4,0,0,0,1,0,0,0,0,f,0,0
8477,1037,4,hit,3,4,0,0,0,1,0,0,0,0,f,0,0
8478,1038,1,summon monster,3,4,0,0,0,1,0,0,0,0,f,0,0
8479,1038,3,disappear,3,4,0,0,0,1,0,0,0,0,f,0,0
8491,1040,1,시작,1,1,0,0,0,1,0,0,0,0,f,0,0
8492,1040,2,타겟,3,6,4163,1,4,1,1,0,0,0,f,0,0
8494,1007,1,start,3,4,0,0,0,1,0,0,0,0,f,0,0
8495,1007,2,wave launch,3,1,0,0,0,1,0,0,0,0,f,0,0
8496,1007,3,side wave L,3,5,4165,0,0,1,20,0,0,0,f,0,0
8497,1007,4,side wave R,3,5,4166,0,0,1,-20,0,0,0,f,0,0
8499,1007,5,area move,3,5,4167,0,6000,10,0,0,10000,0,f,0,0
8500,1007,6,hit area,3,5,4168,100,0,1,0,0,0,1,f,4,3
8507,1041,1,시작,1,1,0,0,0,1,0,0,0,0,f,0,0
8508,1041,2,타겟,3,6,4173,0,4,1,1,0,0,0,f,0,0
8509,1042,1,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
8510,1042,2,애니메이션 소리,3,4,0,0,0,1,0,0,0,0,f,0,0
8511,1042,3,대상 선택,3,5,4174,75,0,1,0,0,3000,0,f,0,3
8512,1042,4,해지: 열정의 춤,3,4,0,0,0,1,0,0,0,0,f,0,0
8513,1042,5,열정의 춤 : 싱크 맞춤,3,4,0,0,0,1,0,0,0,0,f,0,0
8517,1043,1,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
8518,1043,2,타겟 지정,3,6,4175,0,4,10,55,0,0,0,f,0,0
8519,1043,3,위치 표시,4,5,4176,80,0,1,0,0,3000,0,f,4,55
8520,1043,4,투사체,4,5,4223,80,0,1,0,0,3000,0,f,4,55
8522,1044,2,launch,3,4,0,0,0,1,0,0,0,0,f,0,0
8524,1044,4,main hit,3,5,4335,100,0,1,0,0,0,0,f,4,3
8525,1044,5,debuff check,3,2,0,0,0,1,0,0,0,0,f,0,0
8526,1044,6,debuff,3,4,0,0,0,1,0,0,0,0,f,0,0
8527,1038,2,damage,3,5,4185,100,0,1,0,0,0,0,f,4,3
8530,1017,2,distance check,3,4,0,0,0,1,0,0,0,0,f,0,0
8531,1017,5,debuff,3,4,0,0,0,1,0,0,0,0,f,0,0
8532,1017,4,debuff check,3,4,0,0,0,1,0,0,0,0,f,0,0
8533,1046,1,발사,1,2,0,0,0,1,0,0,0,0,f,0,0
8534,1046,2,방어도 기준치 이상 데미지,3,4,0,0,0,1,0,0,0,0,f,0,0
8535,1046,3,방어도 기준치 미만 데미지,3,4,0,0,0,1,0,0,0,0,f,0,0
8541,1048,1,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
8542,1048,2,시전,3,4,0,0,0,1,0,0,0,0,f,0,0
8543,1048,3,발사,3,4,0,0,0,1,0,0,0,0,f,0,0
8544,1048,5,연기 영향권 가운데,3,5,4192,20,1500,1,180,0,3000,0,f,0,2
8545,1048,6,연기 영향권 좌날개,3,4,0,0,0,1,0,0,0,0,f,0,0
8546,1048,7,연기 영향권 우날개,3,4,0,0,0,1,0,0,0,0,f,0,0
8550,1049,1,시작,1,1,0,0,0,1,0,0,0,0,f,0,0
8551,1049,2,지역 선택,3,5,4193,200,100,1,0,0,5000,0,f,4,55
8552,1049,3,지역 이동,3,5,4194,200,6000,8,0,0,5000,0,f,4,55
8553,1049,4,데미지,3,5,4195,200,0,1,0,0,0,1,f,4,55
8554,937,9,buff check,3,4,0,0,0,1,0,0,0,0,f,0,0
8555,937,10,range deffence,3,4,0,0,0,1,0,0,0,0,f,0,0
8556,937,11,magic deffecne,3,4,0,0,0,1,0,0,0,0,f,0,0
8560,1048,4,다리,3,4,0,0,0,5,0,0,0,0,f,0,0
8565,1050,1,구르기,3,2,4200,50,50000,1,0,0,5000,0,f,4,39
8566,1051,1,뛰기,3,5,4201,0,40000,1,0,0,5000,0,f,0,0
8567,1052,1,발사,1,1,0,0,0,1,0,0,0,0,f,0,0
8568,1052,2,"지역 선정 1 (슬레이브, 소환수, 이동수단)",3,5,4202,200,0,1,0,0,5000,1,f,0,52
8569,1052,3,지역 선정 2 (캐릭터),3,5,4203,15,0,1,0,0,5000,1,f,4,3
8570,1025,2,talk1,3,4,0,0,0,1,0,0,0,0,f,0,0
8571,1025,3,talk2,3,4,0,0,0,1,0,0,0,0,f,0,0
8572,1053,1,cast,3,4,0,0,0,1,0,0,0,0,f,0,0
8573,1053,2,launch,3,4,0,0,0,1,0,0,0,0,f,0,0
8581,1054,1,시작,1,2,0,0,0,1,0,0,0,0,f,0,0
8582,1054,2,대상 지정,1,5,4206,100,0,5,0,0,0,1,f,4,3
8583,1054,3,위치 지정,3,7,4207,100,3000,5,5000,0,1,4,f,3,0
8584,1054,4,위치 투사체,3,4,0,0,0,5,0,0,0,0,f,0,0
8585,1054,5,데미지,3,5,4208,100,0,5,0,0,5000,1,f,4,3
8586,1055,1,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
8587,1055,2,정면,3,5,4210,10,2300,1,0,0,5000,1,f,4,1
8588,1055,3,정면_02,3,5,4211,10,4500,12,0,0,5000,1,f,4,3
8589,1056,1,시작,1,2,0,0,0,1,0,0,0,0,f,0,0
8590,1056,2,대상 지정,3,6,4212,1,4,40,3,0,0,0,f,0,0
8591,1057,1,발사,1,2,0,0,0,1,0,0,0,0,f,0,0
8592,1057,2,방어도 기준치 이상 데미지,3,4,0,0,0,1,0,0,0,0,f,0,0
8594,1057,3,대상 지정,1,5,4215,100,0,3,0,0,0,1,f,4,55
8595,1057,4,위치 지정,3,7,4216,100,3000,3,5000,0,1,4,f,55,0
8596,1057,5,위치 투사체,3,4,0,0,0,3,0,0,0,0,f,0,0
8597,1057,6,데미지,3,5,4217,100,0,3,0,0,5000,1,f,4,55
8599,1058,1,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
8600,1058,3,임의 대상 지정 - 강화를 가졌는가?,3,6,4220,0,4,5,127,0,0,0,f,0,0
8603,1043,5,데미지,3,5,4224,200,0,1,0,0,3000,0,f,4,55
8604,1004,4,disappear,3,4,0,0,0,1,0,0,0,0,f,0,0
8605,1058,4,임의 대상 타격,3,5,4225,10,0,5,0,0,5000,0,f,4,127
8606,1058,6,최초 대상 - 강화를 가졌는가?,3,5,4226,10,0,1,0,0,5000,0,f,4,127
8607,1058,7,최초 대상 - 타격,3,5,4243,10,0,1,0,0,5000,0,f,4,127
8608,1059,1,이동1,3,4,0,0,0,1,0,0,0,0,f,0,0
8609,1059,2,이동2,3,4,0,0,0,1,0,0,0,0,f,0,0
8610,1059,3,이동3,3,4,0,0,0,1,0,0,0,0,f,0,0
