id,utf8str,bytes,check_name,check_chat,partial_match
8002987,перепиздывать,26,t,t,f
8002988,перепиздюкать,26,t,t,f
8002989,перепиздюлить,26,t,t,f
8002990,перепиздюрить,26,t,t,f
8002991,перепиздюхать,26,t,t,f
8002992,перепиздякать,26,t,t,f
8002993,перепиздярить,26,t,t,f
8002994,перепиздяхать,26,t,t,f
8002995,перепиздячить,26,t,t,f
8002996,перепизживать,26,t,t,f
8002997,перепихнуться,26,t,t,f
8002998,пересношаться,26,t,t,f
8002999,перетрахаться,26,t,t,f
8003000,перетрахивать,26,t,t,f
8003001,перехуйнуться,26,t,t,f
8003002,перехуякаться,26,t,t,f
8003003,перехуякивать,26,t,t,f
8003004,перехуяривать,26,t,t,f
8003005,перехуяриться,26,t,t,f
8003006,перехуячивать,26,t,t,f
8003007,перехуячиться,26,t,t,f
8003008,перехуяшивать,26,t,t,f
8003009,перехуяшиться,26,t,t,f
8003010,пиздихаханьки,26,t,t,f
8003011,пиздоболивать,26,t,t,f
8003012,пиздоболиться,26,t,t,f
8003013,пиздопроебина,26,t,t,f
8003014,пиздопроёбина,26,t,t,f
8003015,пиздохиваться,26,t,t,f
8003016,пиздошиваться,26,t,t,f
8003017,пиздыполучить,26,t,t,f
8003018,пиздюкиваться,26,t,t,f
8003019,пиздюливаться,26,t,t,f
8003020,пиздюриваться,26,t,t,f
8003021,пиздюхиваться,26,t,t,f
8003022,пиздякиваться,26,t,t,f
8003023,повыёбываться,26,t,t,f
8003024,подмудохаться,26,t,t,f
8003025,подмудохивать,26,t,t,f
8003026,подхуякнуться,26,t,t,f
8003027,подъебашивать,26,t,t,f
8003028,подъебашиться,26,t,t,f
8003029,подъебенивать,26,t,t,f
8003030,подъебениться,26,t,t,f
8003031,подъебериться,26,t,t,f
8003032,подъебёхаться,26,t,t,f
8003033,подъебёхивать,26,t,t,f
8003034,подъебуривать,26,t,t,f
8003035,помандоваться,26,t,t,f
8003036,помандовывать,26,t,t,f
8003037,помандохаться,26,t,t,f
8003038,помандохивать,26,t,t,f
8003039,помандошивать,26,t,t,f
8003040,помандошиться,26,t,t,f
8003041,помандюкаться,26,t,t,f
8003042,помандюкивать,26,t,t,f
8003043,помандюливать,26,t,t,f
8003044,помандюлиться,26,t,t,f
8003045,помандюривать,26,t,t,f
8003046,помандюриться,26,t,t,f
8003047,помандякаться,26,t,t,f
8003048,помандякивать,26,t,t,f
8003049,помандяхаться,26,t,t,f
8003050,помандяхивать,26,t,t,f
8003051,помандячивать,26,t,t,f
8003052,помандячиться,26,t,t,f
8003053,помандяшивать,26,t,t,f
8003054,помандяшиться,26,t,t,f
8003055,попиздоболить,26,t,t,f
8003056,попиздоваться,26,t,t,f
8003057,попиздовывать,26,t,t,f
8003058,попиздохаться,26,t,t,f
8003059,попиздохивать,26,t,t,f
8003060,попиздошивать,26,t,t,f
8003061,попиздошиться,26,t,t,f
8003062,попиздюкаться,26,t,t,f
8003063,попиздюкивать,26,t,t,f
8003064,попиздюливать,26,t,t,f
8003065,попиздюлиться,26,t,t,f
8003066,попиздюривать,26,t,t,f
8003067,попиздюриться,26,t,t,f
8003068,попиздюхаться,26,t,t,f
8003069,попиздюхивать,26,t,t,f
8003070,попиздякаться,26,t,t,f
8003071,попиздякивать,26,t,t,f
8003072,попиздяривать,26,t,t,f
8003073,попиздяриться,26,t,t,f
8003074,попиздяхаться,26,t,t,f
8003075,попиздяхивать,26,t,t,f
8003076,попиздячивать,26,t,t,f
8003077,попиздячиться,26,t,t,f
8003078,попиздяшивать,26,t,t,f
8003079,попиздяшиться,26,t,t,f
8003080,попизживаться,26,t,t,f
8003081,поснашиваться,26,t,t,f
8003082,потрахиваться,26,t,t,f
8003083,похуякиваться,26,t,t,f
8003084,похуяриваться,26,t,t,f
8003085,похуячиваться,26,t,t,f
8003086,похуяшиваться,26,t,t,f
8003087,примудохаться,26,t,t,f
8003088,примудохивать,26,t,t,f
8003089,припиздронить,26,t,t,f
8003090,пропичуживать,26,t,t,f
8003091,раззалупаться,26,t,t,f
8003092,размудохаться,26,t,t,f
8003093,размудохивать,26,t,t,f
8003094,разъебашивать,26,t,t,f
8003095,разъебашиться,26,t,t,f
8003096,разъебенивать,26,t,t,f
8003097,разъебениться,26,t,t,f
8003098,разъебёхаться,26,t,t,f
8003099,разъебёхивать,26,t,t,f
8003100,разъебуривать,26,t,t,f
8003101,разъебуриться,26,t,t,f
8003102,разъёбываться,26,t,t,f
8003103,смудохиваться,26,t,t,f
8003104,сприпиздинкой,26,t,t,f
8003105,съебашиваться,26,t,t,f
8003106,съебениваться,26,t,t,f
8003107,съебёхиваться,26,t,t,f
8003108,съебуриваться,26,t,t,f
8003109,умудохиваться,26,t,t,f
8003110,усратьсяможно,26,t,t,f
8003111,вмандохиваться,28,t,t,f
8003112,вмандошиваться,28,t,t,f
8003113,вмандюриваться,28,t,t,f
8003114,вмандякиваться,28,t,t,f
8003115,вмандяриваться,28,t,t,f
8003116,вмандяхиваться,28,t,t,f
8003117,вмандячиваться,28,t,t,f
8003118,вмандяшиваться,28,t,t,f
8003119,впиздохиваться,28,t,t,f
8003120,впиздошибаться,28,t,t,f
8003121,впиздюливаться,28,t,t,f
8003122,впиздюриваться,28,t,t,f
8003123,впиздякиваться,28,t,t,f
8003124,впиздяриваться,28,t,t,f
8003125,впиздяхиваться,28,t,t,f
8003126,впиздячиваться,28,t,t,f
8003127,впиздяшиваться,28,t,t,f
8003128,вымандовывание,28,t,t,f
8003129,вымандохивание,28,t,t,f
8003130,вымандошивание,28,t,t,f
8003131,вымандюливание,28,t,t,f
8003132,вымандюривание,28,t,t,f
8003133,вымандякивание,28,t,t,f
8003134,вымандяривание,28,t,t,f
8003135,вымандяхивание,28,t,t,f
8003136,вымандячивание,28,t,t,f
8003137,выпиздовывание,28,t,t,f
8003138,выпиздохивание,28,t,t,f
8003139,выпиздошивание,28,t,t,f
8003140,выпиздюливание,28,t,t,f
8003141,выпиздюривание,28,t,t,f
8003142,выпиздякивание,28,t,t,f
8003143,выпиздяривание,28,t,t,f
8003144,выпиздяхивание,28,t,t,f
8003145,выпиздячивание,28,t,t,f
8003146,выпиздяшивание,28,t,t,f
8003147,домудохиваться,28,t,t,f
8003148,ебальныйстанок,28,t,t,f
8003149,едритвоюзаногу,28,t,t,f
8003150,заёбыватьмозги,28,t,t,f
8003151,замудохиваться,28,t,t,f
8003152,запендрячивать,28,t,t,f
8003153,запендрячиться,28,t,t,f
8003154,запендряшивать,28,t,t,f
8003155,запендряшиться,28,t,t,f
8003156,захерачиваться,28,t,t,f
8003157,измудохиваться,28,t,t,f
8003158,изъебашиваться,28,t,t,f
8003159,изъебениваться,28,t,t,f
8003160,изъебуриваться,28,t,t,f
8003161,исстрахиваться,28,t,t,f
8003162,кедрёнойматери,28,t,t,f
8003163,мандапротивный,28,t,t,f
8003164,матьеёперемать,28,t,t,f
8003165,матьтвоювпизду,28,t,t,f
8003166,матьтвоюрастак,28,t,t,f
8003167,намудохиваться,28,t,t,f
8003168,нахренпосылать,28,t,t,f
8003169,обмудохиваться,28,t,t,f
8003170,объебатьнаходу,28,t,t,f
8003171,объебашиваться,28,t,t,f
8003172,объебениваться,28,t,t,f
8003173,объебёхиваться,28,t,t,f
8003174,объебуриваться,28,t,t,f
8003175,однохуйственно,28,t,t,f
8003176,омандовываться,28,t,t,f
8003177,омандохиваться,28,t,t,f
8003178,омандошиваться,28,t,t,f
8003179,омандюкиваться,28,t,t,f
8003180,омандюливаться,28,t,t,f
8003181,омандюриваться,28,t,t,f
8003182,омандякиваться,28,t,t,f
8003183,омандяриваться,28,t,t,f
8003184,омандяхиваться,28,t,t,f
8003185,омандячиваться,28,t,t,f
8003186,омандяшиваться,28,t,t,f
8003187,опиздовываться,28,t,t,f
8003188,опиздохиваться,28,t,t,f
8003189,опиздошиваться,28,t,t,f
8003190,опиздюкиваться,28,t,t,f
8003191,опиздюливаться,28,t,t,f
8003192,опиздякиваться,28,t,t,f
8003193,опиздяриваться,28,t,t,f
8003194,опиздяхиваться,28,t,t,f
8003195,опиздячиваться,28,t,t,f
8003196,отпиздовывание,28,t,t,f
8003197,отпиздохивание,28,t,t,f
8003198,отпиздошивание,28,t,t,f
8003199,отпиздюкивание,28,t,t,f
8003200,отпиздюливание,28,t,t,f
8003201,отпиздюривание,28,t,t,f
8003202,отпиздякивание,28,t,t,f
8003203,отпиздяривание,28,t,t,f
8003204,отпиздяхивание,28,t,t,f
8003205,отпиздячивание,28,t,t,f
8003206,отпиздяшивание,28,t,t,f
8003207,отпичуживаться,28,t,t,f
8003208,отъебашиваться,28,t,t,f
8003209,отъебениваться,28,t,t,f
8003210,отъебуриваться,28,t,t,f
8003211,перемудохаться,28,t,t,f
8003212,перемудохивать,28,t,t,f
8003213,перепичуживать,28,t,t,f
8003214,перепичужиться,28,t,t,f
8003215,пересикиваться,28,t,t,f
8003216,перехуякнуться,28,t,t,f
8003217,пиздоватенький,28,t,t,f
8003218,пиздомудилыцик,28,t,t,f
8003219,пиздопротивный,28,t,t,f
8003220,пиздорезнуться,28,t,t,f
8003221,пиздострадание,28,t,t,f
8003222,подмандоваться,28,t,t,f
8003223,подмандовывать,28,t,t,f
8003224,подмандохаться,28,t,t,f
8003225,подмандохивать,28,t,t,f
8003226,подмандошивать,28,t,t,f
8003227,подмандошиться,28,t,t,f
8003228,подмандываться,28,t,t,f
8003229,подмандюливать,28,t,t,f
8003230,подмандюлиться,28,t,t,f
8003231,подмандюривать,28,t,t,f
8003232,подмандюриться,28,t,t,f
8003233,подмандякаться,28,t,t,f
8003234,подмандякивать,28,t,t,f
8003235,подмандяривать,28,t,t,f
8003236,подмандяриться,28,t,t,f
8003237,подмандяхаться,28,t,t,f
8003238,подмандяхивать,28,t,t,f
8003239,подмандячивать,28,t,t,f
8003240,подмандячиться,28,t,t,f
8003241,подмандяшивать,28,t,t,f
8003242,подмандяшиться,28,t,t,f
8003243,подпиздоваться,28,t,t,f
8003244,подпиздовывать,28,t,t,f
8003245,подпиздохаться,28,t,t,f
8003246,подпиздохивать,28,t,t,f
8003247,подпиздошивать,28,t,t,f
8003248,подпиздошиться,28,t,t,f
8003249,подпиздюкаться,28,t,t,f
8003250,подпиздюкивать,28,t,t,f
8003251,подпиздюливать,28,t,t,f
8003252,подпиздюлиться,28,t,t,f
8003253,подпиздюривать,28,t,t,f
8003254,подпиздюриться,28,t,t,f
8003255,подпиздюхаться,28,t,t,f
8003256,подпиздюхивать,28,t,t,f
8003257,подпиздякаться,28,t,t,f
8003258,подпиздякивать,28,t,t,f
8003259,подпиздяривать,28,t,t,f
8003260,подпиздяриться,28,t,t,f
8003261,подпиздяхаться,28,t,t,f
8003262,подпиздяхивать,28,t,t,f
8003263,подпиздячивать,28,t,t,f
8003264,подпиздячиться,28,t,t,f
8003265,подпиздяшивать,28,t,t,f
8003266,подпиздяшиться,28,t,t,f
8003267,подхуякиваться,28,t,t,f
8003268,подхуяриваться,28,t,t,f
8003269,подхуячиваться,28,t,t,f
8003270,подхуяшиваться,28,t,t,f
8003271,помудохиваться,28,t,t,f
8003272,приебашиваться,28,t,t,f
8003273,приебениваться,28,t,t,f
8003274,приебёхиваться,28,t,t,f
8003275,приебуриваться,28,t,t,f
8003276,примавдовывать,28,t,t,f
8003277,примандёхаться,28,t,t,f
8003278,примандёхивать,28,t,t,f
8003279,примандоваться,28,t,t,f
