id,quest_component_text_kind_id,quest_component_id,text
12727,4,22864,"카어 노르드 왕궁 앞 저택 안에 있는 @ITEM_NAME(27578), @DOODAD_NAME(6491), @DOODAD_NAME(6493)|1을;를; 훔쳐야 합니다."
12728,4,22816,카어 노르드 왕궁에 있는 @NPC_NAME(1396)에게 훔친 물건을 전해줘야 합니다.
12729,4,22883,초승달 왕좌의 @NPC_NAME(3567)|1과;와; 대화해야 합니다.
12730,4,22884,초승달 왕좌의 @NPC_NAME(12650)|1과;와; 대화해야 합니다.
12731,4,22887,"영원의 섬 곳곳을 떠돌고 있는 @NPC_NAME(13059)을 물리친 후, @ITEM_NAME(27489)을 모아야 합니다."
12732,4,22888,영원의 섬 누이 여신 제단 근처에 있는 @NPC_NAME(13144)에게 돌아가야 합니다.
12733,4,22900,솔즈리드 반도 동남쪽의 주거 지역에서 일하고 있는 묘목 상인 @NPC_NAME(5348)|1과;와; 동쪽의 밀짚모자 허수아비 텃밭 전용 지역에서 일하고 있는 씨앗 상인 @NPC_NAME(13508)|1을;를; 찾아갑니다.
12734,4,22918,솔즈리드 반도 동남쪽의 주거 지역에서 일하고 있는 묘목 상인 @NPC_NAME(5348)|1과;와; 동쪽의 밀짚모자 허수아비 텃밭 전용 지역에서 일하고 있는 씨앗 상인 @NPC_NAME(13508)|1을;를; 찾아갑니다.
12736,4,22922,무지개 벌판 남쪽의 주거 지역에서 일하고 있는 묘목 상인 @NPC_NAME(11409)|1과;와; 서쪽의 밀짚모자 허수아비 텃밭 전용 지역에서 일하고 있는 씨앗 상인 @NPC_NAME(6501)|1을;를; 찾아갑니다.
12737,4,22940,무지개 벌판 남쪽의 주거 지역에서 일하고 있는 묘목 상인 @NPC_NAME(11409)|1과;와; 서쪽의 밀짚모자 허수아비 텃밭 전용 지역에서 일하고 있는 씨앗 상인 @NPC_NAME(6501)|1을;를; 찾아갑니다.
12739,4,22901,@NPC_NAME(9789)에게 돌아갑니다.
12740,4,22923,@NPC_NAME(9789)에게 돌아갑니다.
12741,4,22903,그위오니드 숲 북쪽의 주거 지역에서 일하고 있는 묘목 상인 @NPC_NAME(1199)|1과;와; 북동쪽의 밀짚모자 허수아비 텃밭 전용 지역에서 일하고 있는 씨앗 상인 @NPC_NAME(13507)|1을;를; 찾아갑니다.
12742,4,22942,그위오니드 숲 북쪽의 주거 지역에서 일하고 있는 묘목 상인 @NPC_NAME(1199)|1과;와; 북동쪽의 밀짚모자 허수아비 텃밭 전용 지역에서 일하고 있는 씨앗 상인 @NPC_NAME(13507)|1을;를; 찾아갑니다.
12744,4,22925,매사냥 고원 중앙의 주거 지역에서 일하고 있는 묘목 상인 @NPC_NAME(11376)|1과;와; 북쪽의 밀짚모자 허수아비 텃밭 전용 지역에서 일하고 있는 씨앗 상인 @NPC_NAME(6509)|1을;를; 찾아갑니다.
12745,4,22944,매사냥 고원 중앙의 주거 지역에서 일하고 있는 묘목 상인 @NPC_NAME(11376)|1과;와; 북쪽의 밀짚모자 허수아비 텃밭 전용 지역에서 일하고 있는 씨앗 상인 @NPC_NAME(6509)|1을;를; 찾아갑니다.
12747,4,22906,@ITEM_NAME(14677)|1을;를; 만듭니다.
12748,4,22928,@ITEM_NAME(14677)|1을;를; 만듭니다.
12749,4,22909,@ITEM_NAME(8081)|1을;를; 캐옵니다. 광맥을 캐다 보면 얻을 수 있습니다.
12750,4,22931,@ITEM_NAME(8081)|1을;를; 캐옵니다. 광맥을 캐다 보면 얻을 수 있습니다.
12751,4,22904,@NPC_NAME(9789)에게 돌아갑니다.
12752,4,22907,"준비한 날틀을 가지고 릴리엇 구릉지, 푸른 소금 상회 본거지의 @NPC_NAME(11077)에게 가져갑니다."
12753,4,22910,"준비한 광석을 가지고 릴리엇 구릉지, 푸른 소금 상회 본거지의 @NPC_NAME(11077)에게 가져갑니다."
12754,4,22926,@NPC_NAME(9789)에게 돌아갑니다.
12755,4,22929,"준비한 날틀을 가지고 호랑이 등뼈 산맥, 푸른 소금 상회 본거지의 @NPC_NAME(11086)에게 가져갑니다."
12756,4,22932,"준비한 광석을 가지고 호랑이 등뼈 산맥, 푸른 소금 상회 본거지의 @NPC_NAME(11086)에게 가져갑니다."
12757,4,22966,"@ITEM_NAME(27438), @ITEM_NAME(27439), @ITEM_NAME(27440), @ITEM_NAME(27443), @ITEM_NAME(27444), @ITEM_NAME(27445), @ITEM_NAME(27448), @ITEM_NAME(27449), @ITEM_NAME(27450)|1을;를; 모아 @ITEM_NAME(27808)|1을;를; 사용해 @ITEM_NAME(27809)로 만들어야 합니다."
12758,4,22895,마리아노플 도시 광장에 있는 @NPC_NAME(13153)에게 보고해야 합니다.
12759,4,22898,마리아노플 도시 광장에 있는 @NPC_NAME(13153)에게 보고해야 합니다.
12760,4,22897,@ITEM_NAME(27669)|1을;를; 15개 모아야 합니다. 봉제 인형 꾸러미에서 구할 수 있습니다.
12761,4,22915,@ITEM_NAME(27669)|1을;를; 15개 모아야 합니다. 봉제 인형 꾸러미에서 구할 수 있습니다.
12762,4,22916,이니스테르 카어 노르드 상공업 지구에 있는 @NPC_NAME(13154)에게 보고해야 합니다.
12763,4,22913,이니스테르 카어 노르드 상공업 지구에 있는 @NPC_NAME(13154)에게 보고해야 합니다.
12764,4,22960,"@ITEM_NAME(27438), @ITEM_NAME(27439), @ITEM_NAME(27440), @ITEM_NAME(27443), @ITEM_NAME(27444), @ITEM_NAME(27445), @ITEM_NAME(27448), @ITEM_NAME(27449), @ITEM_NAME(27450)|1을;를; 모아 @ITEM_NAME(27810)|1을;를; 사용해 @ITEM_NAME(27811)로 만들어야 합니다."
12769,4,22983,알렉토의 복수일지 묶음 7개를 모두 모아서 영원의 섬 멸망의 진실이 담긴 책으로 만들어야 합니다.
12770,4,22984,자유도에 있는 @NPC_NAME(8249)에게 @ITEM_NAME(27916)을 가지고 찾아가야 합니다.
12771,4,22950,@NPC_NAME(13160)에게 @ITEM_NAME(27807)를 보여주면 @ITEM_NAME(27882)을 얻을 수 있습니다.
12772,4,22949,@ITEM_NAME(27805)로부터 @ITEM_NAME(27807)를 수집해야 합니다. 신기루 섬에서 @ITEM_NAME(27369)로 낚시를 하면 낚을 수 있습니다.
12773,4,23097,@ITEM_NAME(27805)로부터 @ITEM_NAME(27807)를 수집해야 합니다. 신기루 섬에서 @ITEM_NAME(27369)로 낚시를 하면 낚을 수 있습니다.
12774,4,23098,@NPC_NAME(13218)에게 @ITEM_NAME(27807)를 보여주면 @ITEM_NAME(27961)를 얻을 수 있습니다.
12775,4,23100,@ITEM_NAME(27805)로부터 @ITEM_NAME(27807)를 수집해야 합니다. 신기루 섬에서 @ITEM_NAME(27369)로 낚시를 하면 낚을 수 있습니다.
12776,4,23101,@NPC_NAME(13220)에게 @ITEM_NAME(27807)를 보여주면 @ITEM_NAME(27962)를 얻을 수 있습니다.
12777,4,23103,@ITEM_NAME(27805)로부터 @ITEM_NAME(27807)를 수집해야 합니다. 신기루 섬에서 @ITEM_NAME(27369)로 낚시를 하면 낚을 수 있습니다.
12778,4,23104,@NPC_NAME(13219)에게 @ITEM_NAME(27807)를 보여주면 @ITEM_NAME(27963)를 얻을 수 있습니다.
12779,4,22980,@ITEM_NAME(26647)|1과;와; @ITEM_NAME(26671)|1을;를; 만들어야 합니다.
12780,4,23066,@ITEM_NAME(26647)|1과;와; @ITEM_NAME(26671)|1을;를; 만들어야 합니다.
12781,4,23065,@ITEM_NAME(26647)|1과;와; @ITEM_NAME(26671)|1을;를; 만들어야 합니다.
12782,4,23067,@ITEM_NAME(26647)|1과;와; @ITEM_NAME(26671)|1을;를; 만들어야 합니다.
12783,4,22981,릴리엇 구릉지 푸른 소금 상회 본거지의 @NPC_NAME(12504)|1을;를; 찾아갑니다.
12784,4,22986,그위오니드 숲에 있는 @NPC_NAME(5931)|1과;와; 솔즈리드 반도에 있는 @NPC_NAME(3602)|1을;를; 찾아가 공식적인 칭호를 받는 것에 대해 동의를 구해야 합니다.
12785,4,23095,그위오니드 숲에 있는 @NPC_NAME(5931)|1과;와; 솔즈리드 반도에 있는 @NPC_NAME(3602)|1을;를; 찾아가 공식적인 칭호를 받는 것에 대해 동의를 구해야 합니다.
12786,4,22987,릴리엇 구릉지 푸른 소금 상회 본거지의 @NPC_NAME(12504)|1을;를; 찾아갑니다.
12787,4,22989,@ITEM_NAME(18753)|1과;와; @ITEM_NAME(26785)|r|1을;를; 만들어야 합니다.
12788,4,23069,@ITEM_NAME(18753)|1과;와; @ITEM_NAME(26785)|r|1을;를; 만들어야 합니다.
12789,4,23068,@ITEM_NAME(18753)|1과;와; @ITEM_NAME(26785)|r|1을;를; 만들어야 합니다.
12790,4,23070,@ITEM_NAME(18753)|1과;와; @ITEM_NAME(26785)|r|1을;를; 만들어야 합니다.
12791,4,22990,릴리엇 구릉지 푸른 소금 상회 본거지의 @NPC_NAME(12504)|1을;를; 찾아갑니다.
12792,4,22992,@ITEM_NAME(26863)|1과;와; @ITEM_NAME(26861)|1을;를; 만들어야 합니다.
12793,4,23072,@ITEM_NAME(26863)|1과;와; @ITEM_NAME(26861)|1을;를; 만들어야 합니다.
12794,4,23071,@ITEM_NAME(26863)|1과;와; @ITEM_NAME(26861)|1을;를; 만들어야 합니다.
12795,4,23073,@ITEM_NAME(26863)|1과;와; @ITEM_NAME(26861)|1을;를; 만들어야 합니다.
12796,4,22993,릴리엇 구릉지 푸른 소금 상회 본거지의 @NPC_NAME(12504)|1을;를; 찾아갑니다.
12797,4,22995,@ITEM_NAME(8048)|1을;를; 구해야 합니다.
12798,4,22996,릴리엇 구릉지 푸른 소금 상회 본거지의 @NPC_NAME(12504)|1을;를; 찾아갑니다.
12799,4,23106,"@ITEM_NAME(27980)|1을;를; 소지하고서, @NPC_GROUP_NAME(518)을 대상으로 채팅창에 /루키우스의찬가 를 입력합니다."
12800,4,23107,"@ITEM_NAME(27980)|1을;를; 소지하고서, @NPC_GROUP_NAME(518)을 대상으로 채팅창에 /루키우스의찬가 를 입력합니다."
12801,4,23111,@NPC_GROUP_NAME(518)에게 보고해야 합니다.
12802,4,23114,"@ITEM_NAME(27981)|1을;를; 소지하고서, @NPC_GROUP_NAME(519)을 대상으로 채팅창에 /아란제브의명상 을 입력합니다."
12803,4,22998,@ITEM_NAME(3553)|1과;와; @ITEM_NAME(19916)|r|1을;를; 구해야 합니다.
12804,4,23074,@ITEM_NAME(3553)|1과;와; @ITEM_NAME(19916)|r|1을;를; 구해야 합니다.
12805,4,22999,릴리엇 구릉지 푸른 소금 상회 본거지의 @NPC_NAME(12504)|1을;를; 찾아갑니다.
12806,4,23115,"@ITEM_NAME(27981)|1을;를; 소지하고서, @NPC_GROUP_NAME(519)을 대상으로 채팅창에 /아란제브의명상 을 입력합니다."
12807,4,23116,@NPC_GROUP_NAME(519)에게 보고해야 합니다.
12808,4,23120,"@ITEM_NAME(27982)|1을;를; 소지하고서, @NPC_GROUP_NAME(520)을 대상으로 채팅창에 /아란제비아의미소 를 입력합니다."
12809,4,23119,"@ITEM_NAME(27982)|1을;를; 소지하고서, @NPC_GROUP_NAME(520)을 대상으로 채팅창에 /아란제비아의미소 를 입력합니다."
12810,4,23121,@NPC_GROUP_NAME(520)에게 보고해야 합니다.
12811,4,23124,"@ITEM_NAME(27983)|1을;를; 소지하고서, @NPC_GROUP_NAME(521)을 대상으로 채팅창에 /오키드나의꿈 을 입력합니다."
12812,4,23125,"@ITEM_NAME(27983)|1을;를; 소지하고서, @NPC_GROUP_NAME(521)을 대상으로 채팅창에 /오키드나의꿈 을 입력합니다."
12813,4,23126,@NPC_GROUP_NAME(521)에게 보고해야 합니다.
12814,4,23001,@ITEM_NAME(3417)|1과;와; @ITEM_NAME(3430)|1을;를; 구해야 합니다.
12815,4,23075,@ITEM_NAME(3417)|1과;와; @ITEM_NAME(3430)|1을;를; 구해야 합니다.
12816,4,23002,릴리엇 구릉지 푸른 소금 상회 본거지의 @NPC_NAME(12504)|1을;를; 찾아갑니다.
12817,4,23004,@ITEM_NAME(19906)|1과;와; @ITEM_NAME(19923)|1을;를; 구해야 합니다.
12818,4,23076,@ITEM_NAME(19906)|1과;와; @ITEM_NAME(19923)|1을;를; 구해야 합니다.
12819,4,23005,릴리엇 구릉지 푸른 소금 상회 본거지의 @NPC_NAME(12504)|1을;를; 찾아갑니다.
12820,4,23007,@ITEM_NAME(27353)|1을;를; 제작해야 합니다.
12821,4,23008,릴리엇 구릉지 푸른 소금 상회 본거지의 @NPC_NAME(12504)|1을;를; 찾아갑니다.
12822,4,23010,명인의 양손도와 명인의 방패를 만들어야 합니다.
12823,4,23090,명인의 양손도와 명인의 방패를 만들어야 합니다.
12824,4,23011,릴리엇 구릉지 푸른 소금 상회 본거지의 @NPC_NAME(12504)|1을;를; 찾아갑니다.
12825,4,23013,마리아노플 도서관으로 가 @NPC_NAME(12454)|1을;를; 설득해야 합니다.
12826,4,23014,릴리엇 구릉지 푸른 소금 상회 본거지의 @NPC_NAME(12504)|1을;를; 찾아갑니다.
12827,4,23016,"@ITEM_NAME(8081), @ITEM_NAME(8085), @ITEM_NAME(8086)|1을;를; 구해야 합니다."
12828,4,23092,"@ITEM_NAME(8081), @ITEM_NAME(8085), @ITEM_NAME(8086)|1을;를; 구해야 합니다."
12829,4,23093,"@ITEM_NAME(8081), @ITEM_NAME(8085), @ITEM_NAME(8086)|1을;를; 구해야 합니다."
12830,4,23017,릴리엇 구릉지 푸른 소금 상회 본거지의 @NPC_NAME(12504)|1을;를; 찾아갑니다.
12831,4,23019,@ITEM_NAME(16323)|1을;를; 만들어야 합니다.
12832,4,23077,@ITEM_NAME(16323)|1을;를; 만들어야 합니다.
12833,4,23020,릴리엇 구릉지 푸른 소금 상회 본거지의 @NPC_NAME(12504)|1을;를; 찾아갑니다.
12834,4,23078,"명인의 천 머리띠, 명인의 천 상의, 명인의 천 하의, 명인의 천 장갑, 명인의 천 신발을 각각 제작해야 합니다."
12835,4,23081,"명인의 천 머리띠, 명인의 천 상의, 명인의 천 하의, 명인의 천 장갑, 명인의 천 신발을 각각 제작해야 합니다."
12836,4,23080,"명인의 천 머리띠, 명인의 천 상의, 명인의 천 하의, 명인의 천 장갑, 명인의 천 신발을 각각 제작해야 합니다."
12837,4,23022,"명인의 천 머리띠, 명인의 천 상의, 명인의 천 하의, 명인의 천 장갑, 명인의 천 신발을 각각 제작해야 합니다."
12838,4,23079,"명인의 천 머리띠, 명인의 천 상의, 명인의 천 하의, 명인의 천 장갑, 명인의 천 신발을 각각 제작해야 합니다."
12839,4,23023,릴리엇 구릉지 푸른 소금 상회 본거지의 @NPC_NAME(12504)|1을;를; 찾아갑니다.
12840,4,23082,"명인의 가죽 모자, 명인의 가죽 흉갑, 명인의 가죽 경갑, 명인의 가죽 장갑, 명인의 가죽 장화를 만들어야 합니다."
12841,4,23085,"명인의 가죽 모자, 명인의 가죽 흉갑, 명인의 가죽 경갑, 명인의 가죽 장갑, 명인의 가죽 장화를 만들어야 합니다."
12842,4,23084,"명인의 가죽 모자, 명인의 가죽 흉갑, 명인의 가죽 경갑, 명인의 가죽 장갑, 명인의 가죽 장화를 만들어야 합니다."
12843,4,23025,"명인의 가죽 모자, 명인의 가죽 흉갑, 명인의 가죽 경갑, 명인의 가죽 장갑, 명인의 가죽 장화를 만들어야 합니다."
12844,4,23083,"명인의 가죽 모자, 명인의 가죽 흉갑, 명인의 가죽 경갑, 명인의 가죽 장갑, 명인의 가죽 장화를 만들어야 합니다."
12845,4,23026,릴리엇 구릉지 푸른 소금 상회 본거지의 @NPC_NAME(12504)|1을;를; 찾아갑니다.
12846,4,23086,"명인의 판금 투구, 명인의 판금 흉갑, 명인의 판금 경갑, 명인의 판금 장갑, 명인의 판금 장화를 만들어야 합니다."
12847,4,23089,"명인의 판금 투구, 명인의 판금 흉갑, 명인의 판금 경갑, 명인의 판금 장갑, 명인의 판금 장화를 만들어야 합니다."
12848,4,23088,"명인의 판금 투구, 명인의 판금 흉갑, 명인의 판금 경갑, 명인의 판금 장갑, 명인의 판금 장화를 만들어야 합니다."
12849,4,23028,"명인의 판금 투구, 명인의 판금 흉갑, 명인의 판금 경갑, 명인의 판금 장갑, 명인의 판금 장화를 만들어야 합니다."
12850,4,23087,"명인의 판금 투구, 명인의 판금 흉갑, 명인의 판금 경갑, 명인의 판금 장갑, 명인의 판금 장화를 만들어야 합니다."
12851,4,23029,릴리엇 구릉지 푸른 소금 상회 본거지의 @NPC_NAME(12504)|1을;를; 찾아갑니다.
12852,4,23031,"명인의 활, 명인의 한손지팡이를 만들어야 합니다."
12853,4,23094,"명인의 활, 명인의 한손지팡이를 만들어야 합니다."
12854,4,23032,릴리엇 구릉지 푸른 소금 상회 본거지의 @NPC_NAME(12504)|1을;를; 찾아갑니다.
12855,4,23034,원대륙의 @NPC_GROUP_NAME(517)|1을;를; 처치해야 합니다.
12856,4,23035,자유도의 @NPC_NAME(8249)에게 돌아가야 합니다.
12857,4,23037,으르렁거리는 섬으로 가서 @NPC_NAME(8753)|1을;를; 처치해야 합니다.
12858,4,23038,릴리엇 구릉지 푸른 소금 상회 본거지의 @NPC_NAME(12504)|1을;를; 찾아갑니다.
12859,4,23129,@ITEM_NAME(26647)|1과;와; @ITEM_NAME(26671)|1을;를; 만들어야 합니다.
12860,4,23190,@ITEM_NAME(26647)|1과;와; @ITEM_NAME(26671)|1을;를; 만들어야 합니다.
12861,4,23188,@ITEM_NAME(26647)|1과;와; @ITEM_NAME(26671)|1을;를; 만들어야 합니다.
12862,4,23189,@ITEM_NAME(26647)|1과;와; @ITEM_NAME(26671)|1을;를; 만들어야 합니다.
12863,4,23130,호랑이 등뼈 산맥 푸른 소금 상회 본거지의 @NPC_NAME(12505)|1을;를; 찾아갑니다.
12864,4,23135,@ITEM_NAME(18753)|1과;와; @ITEM_NAME(26785)|r|1을;를; 만들어야 합니다.
12865,4,23194,@ITEM_NAME(18753)|1과;와; @ITEM_NAME(26785)|r|1을;를; 만들어야 합니다.
12866,4,23192,@ITEM_NAME(18753)|1과;와; @ITEM_NAME(26785)|r|1을;를; 만들어야 합니다.
12867,4,23193,@ITEM_NAME(18753)|1과;와; @ITEM_NAME(26785)|r|1을;를; 만들어야 합니다.
12868,4,23136,호랑이 등뼈 산맥 푸른 소금 상회 본거지의 @NPC_NAME(12505)|1을;를; 찾아갑니다.
12869,4,23196,@ITEM_NAME(26863)|1과;와; @ITEM_NAME(26861)|1을;를; 만들어야 합니다.
12870,4,23199,@ITEM_NAME(26863)|1과;와; @ITEM_NAME(26861)|1을;를; 만들어야 합니다.
12871,4,23198,@ITEM_NAME(26863)|1과;와; @ITEM_NAME(26861)|1을;를; 만들어야 합니다.
12872,4,23138,@ITEM_NAME(26863)|1과;와; @ITEM_NAME(26861)|1을;를; 만들어야 합니다.
12873,4,23139,호랑이 등뼈 산맥 푸른 소금 상회 본거지의 @NPC_NAME(12505)|1을;를; 찾아갑니다.
12874,4,23141,@ITEM_NAME(8048)|1을;를; 구해야 합니다.
12875,4,23142,호랑이 등뼈 산맥 푸른 소금 상회 본거지의 @NPC_NAME(12505)|1을;를; 찾아갑니다.
12876,4,23144,@ITEM_NAME(3553)|1과;와; @ITEM_NAME(19916)|r|1을;를; 구해야 합니다.
12877,4,23201,@ITEM_NAME(3553)|1과;와; @ITEM_NAME(19916)|r|1을;를; 구해야 합니다.
12878,4,23145,호랑이 등뼈 산맥 푸른 소금 상회 본거지의 @NPC_NAME(12505)|1을;를; 찾아갑니다.
12879,4,23147,@ITEM_NAME(3417)|1과;와; @ITEM_NAME(3430)|1을;를; 구해야 합니다.
12880,4,23203,@ITEM_NAME(3417)|1과;와; @ITEM_NAME(3430)|1을;를; 구해야 합니다.
12881,4,23148,호랑이 등뼈 산맥 푸른 소금 상회 본거지의 @NPC_NAME(12505)|1을;를; 찾아갑니다.
