id,actual_id,actual_type
29191,9297,BuffEffect
29192,3665,InteractionEffect
29194,10686,SpecialEffect
29195,3666,InteractionEffect
29196,3667,InteractionEffect
29197,2629,BubbleEffect
29198,2630,BubbleEffect
29201,2631,BubbleEffect
29203,4606,DamageEffect
29204,9301,BuffEffect
29205,9302,BuffEffect
29206,9303,BuffEffect
29207,3668,InteractionEffect
29208,10695,SpecialEffect
29209,10696,SpecialEffect
29210,3669,InteractionEffect
29211,3670,InteractionEffect
29212,3671,InteractionEffect
29213,3672,InteractionEffect
29214,3673,InteractionEffect
29215,3674,InteractionEffect
29216,3675,InteractionEffect
29218,3676,InteractionEffect
29221,2632,BubbleEffect
29222,9305,BuffEffect
29223,2633,BubbleEffect
29224,9306,BuffEffect
29225,2634,BubbleEffect
29226,9307,BuffEffect
29227,9308,BuffEffect
29228,749,DispelEffect
29232,9312,BuffEffect
29234,9313,BuffEffect
29235,4608,DamageEffect
29236,1798,NpcSpawnerSpawnEffect
29238,1799,NpcSpawnerSpawnEffect
29239,1800,NpcSpawnerSpawnEffect
29240,1801,NpcSpawnerSpawnEffect
29241,86,NpcSpawnerDespawnEffect
29242,87,NpcSpawnerDespawnEffect
29243,88,NpcSpawnerDespawnEffect
29244,89,NpcSpawnerDespawnEffect
29245,90,NpcSpawnerDespawnEffect
29246,91,NpcSpawnerDespawnEffect
29247,92,NpcSpawnerDespawnEffect
29248,93,NpcSpawnerDespawnEffect
29249,94,NpcSpawnerDespawnEffect
29250,95,NpcSpawnerDespawnEffect
29251,96,NpcSpawnerDespawnEffect
29252,97,NpcSpawnerDespawnEffect
29253,98,NpcSpawnerDespawnEffect
29254,99,NpcSpawnerDespawnEffect
29255,100,NpcSpawnerDespawnEffect
29256,101,NpcSpawnerDespawnEffect
29257,102,NpcSpawnerDespawnEffect
29258,573,NpcControlEffect
29259,1805,NpcSpawnerSpawnEffect
29260,9314,BuffEffect
29262,10718,SpecialEffect
29265,751,DispelEffect
29266,9315,BuffEffect
29267,10720,SpecialEffect
29268,9316,BuffEffect
29269,3677,InteractionEffect
29270,10723,SpecialEffect
29271,574,NpcControlEffect
29272,9317,BuffEffect
29273,4610,DamageEffect
29274,3678,InteractionEffect
29276,2635,BubbleEffect
29277,10724,SpecialEffect
29278,2636,BubbleEffect
29279,10725,SpecialEffect
29281,2637,BubbleEffect
29282,10726,SpecialEffect
29283,2638,BubbleEffect
29284,10727,SpecialEffect
29285,2639,BubbleEffect
29286,10728,SpecialEffect
29287,2640,BubbleEffect
29288,575,NpcControlEffect
29289,10729,SpecialEffect
29290,2641,BubbleEffect
29291,10730,SpecialEffect
29292,3679,InteractionEffect
29293,2642,BubbleEffect
29294,10731,SpecialEffect
29295,2643,BubbleEffect
29296,10732,SpecialEffect
29297,10733,SpecialEffect
29298,9319,BuffEffect
29299,10734,SpecialEffect
29300,2644,BubbleEffect
29301,576,NpcControlEffect
29302,4611,DamageEffect
29303,3680,InteractionEffect
29304,10735,SpecialEffect
29305,10736,SpecialEffect
29307,9320,BuffEffect
29308,9321,BuffEffect
29309,9322,BuffEffect
29310,2645,BubbleEffect
29311,3681,InteractionEffect
29312,9323,BuffEffect
29313,1838,NpcSpawnerSpawnEffect
29314,1258,KillNpcWithoutCorpseEffect
29315,4612,DamageEffect
29316,3682,InteractionEffect
29317,1259,KillNpcWithoutCorpseEffect
29319,9325,BuffEffect
29320,9326,BuffEffect
29321,9327,BuffEffect
29322,9328,BuffEffect
29323,10746,SpecialEffect
29324,9329,BuffEffect
29325,2646,BubbleEffect
29326,9330,BuffEffect
29327,9331,BuffEffect
29328,2647,BubbleEffect
29329,2648,BubbleEffect
29330,2649,BubbleEffect
29331,9332,BuffEffect
29332,9333,BuffEffect
29333,9334,BuffEffect
29337,3683,InteractionEffect
29338,9338,BuffEffect
29339,9339,BuffEffect
29340,9340,BuffEffect
29341,2650,BubbleEffect
29342,753,DispelEffect
29343,9341,BuffEffect
29350,9346,BuffEffect
29351,578,NpcControlEffect
29352,2651,BubbleEffect
29353,2652,BubbleEffect
29354,2653,BubbleEffect
29355,2654,BubbleEffect
29356,2655,BubbleEffect
29357,2656,BubbleEffect
29358,1262,KillNpcWithoutCorpseEffect
29359,9347,BuffEffect
29360,579,NpcControlEffect
29361,10754,SpecialEffect
29362,2657,BubbleEffect
29363,1263,KillNpcWithoutCorpseEffect
29364,1865,NpcSpawnerSpawnEffect
29365,3684,InteractionEffect
29366,3685,InteractionEffect
29368,9348,BuffEffect
29369,237,GainLootPackItemEffect
29370,9349,BuffEffect
29371,754,DispelEffect
29372,9350,BuffEffect
29373,9351,BuffEffect
29374,238,GainLootPackItemEffect
29375,9352,BuffEffect
29376,9353,BuffEffect
29377,239,GainLootPackItemEffect
29378,9354,BuffEffect
29379,240,GainLootPackItemEffect
29380,241,GainLootPackItemEffect
29381,242,GainLootPackItemEffect
29382,755,DispelEffect
29383,243,GainLootPackItemEffect
29384,756,DispelEffect
29385,244,GainLootPackItemEffect
29386,757,DispelEffect
29387,758,DispelEffect
29388,245,GainLootPackItemEffect
29389,246,GainLootPackItemEffect
29390,9355,BuffEffect
29391,9356,BuffEffect
29392,9357,BuffEffect
29394,2659,BubbleEffect
29395,759,DispelEffect
29396,9359,BuffEffect
29397,2660,BubbleEffect
29398,2661,BubbleEffect
29399,761,DispelEffect
29400,2662,BubbleEffect
29401,580,NpcControlEffect
29402,9364,BuffEffect
29403,10760,SpecialEffect
29405,1265,KillNpcWithoutCorpseEffect
29406,3686,InteractionEffect
29407,10761,SpecialEffect
29408,9365,BuffEffect
29409,2663,BubbleEffect
29410,581,NpcControlEffect
29411,10762,SpecialEffect
29412,582,NpcControlEffect
29413,9366,BuffEffect
29414,39,ConversionEffect
29415,9367,BuffEffect
29416,2665,BubbleEffect
29417,9368,BuffEffect
29418,4613,DamageEffect
29423,2667,BubbleEffect
29424,1681,SpawnEffect
29425,2668,BubbleEffect
29426,2669,BubbleEffect
29427,2670,BubbleEffect
29428,9377,BuffEffect
29429,3687,InteractionEffect
29430,2674,BubbleEffect
29431,10772,SpecialEffect
29432,2675,BubbleEffect
29433,583,NpcControlEffect
29434,10773,SpecialEffect
29435,9379,BuffEffect
29436,9380,BuffEffect
29437,9381,BuffEffect
29438,2676,BubbleEffect
29439,10774,SpecialEffect
29440,3688,InteractionEffect
29441,1266,KillNpcWithoutCorpseEffect
29442,1917,NpcSpawnerSpawnEffect
29443,1918,NpcSpawnerSpawnEffect
29444,1919,NpcSpawnerSpawnEffect
29445,10775,SpecialEffect
29446,9384,BuffEffect
29447,9386,BuffEffect
29448,9387,BuffEffect
29449,9388,BuffEffect
29450,9389,BuffEffect
29451,9390,BuffEffect
29453,3689,InteractionEffect
29454,2683,BubbleEffect
29455,3690,InteractionEffect
29456,3691,InteractionEffect
29457,584,NpcControlEffect
29458,9394,BuffEffect
29459,2684,BubbleEffect
29462,762,DispelEffect
29463,247,GainLootPackItemEffect
29464,9396,BuffEffect
29465,2688,BubbleEffect
29466,764,DispelEffect
29467,9397,BuffEffect
29472,248,GainLootPackItemEffect
29474,2690,BubbleEffect
29475,585,NpcControlEffect
29476,2691,BubbleEffect
29477,2692,BubbleEffect
29478,586,NpcControlEffect
29479,1268,KillNpcWithoutCorpseEffect
29480,3692,InteractionEffect
29481,587,NpcControlEffect
29482,1269,KillNpcWithoutCorpseEffect
29483,767,DispelEffect
29484,2693,BubbleEffect
29485,2694,BubbleEffect
29486,1270,KillNpcWithoutCorpseEffect
29489,9403,BuffEffect
29490,9404,BuffEffect
29491,9405,BuffEffect
29492,9406,BuffEffect
29493,9407,BuffEffect
29494,9408,BuffEffect
29495,3693,InteractionEffect
29497,9410,BuffEffect
29499,9411,BuffEffect
29500,9412,BuffEffect
29503,4617,DamageEffect
29504,251,GainLootPackItemEffect
29505,4618,DamageEffect
29506,9414,BuffEffect
29508,9415,BuffEffect
29509,9416,BuffEffect
29512,4621,DamageEffect
29513,9418,BuffEffect
29514,588,NpcControlEffect
29516,2695,BubbleEffect
29517,4622,DamageEffect
29518,2696,BubbleEffect
29519,589,NpcControlEffect
29520,2697,BubbleEffect
29521,2698,BubbleEffect
29522,9419,BuffEffect
29523,9420,BuffEffect
29524,9421,BuffEffect
29525,9422,BuffEffect
29526,2699,BubbleEffect
29527,2700,BubbleEffect
29528,9423,BuffEffect
29529,9424,BuffEffect
29530,9425,BuffEffect
29532,4623,DamageEffect
29534,4624,DamageEffect
29535,9427,BuffEffect
29537,4626,DamageEffect
29538,9428,BuffEffect
29540,1271,KillNpcWithoutCorpseEffect
29542,9429,BuffEffect
29543,3695,InteractionEffect
29544,10811,SpecialEffect
29546,9431,BuffEffect
29547,9432,BuffEffect
29548,249,CraftEffect
29549,250,CraftEffect
29552,9435,BuffEffect
29557,9439,BuffEffect
29560,3696,InteractionEffect
29561,770,DispelEffect
29563,10821,SpecialEffect
29566,3697,InteractionEffect
29567,771,DispelEffect
29568,772,DispelEffect
29569,773,DispelEffect
29570,9442,BuffEffect
29571,9443,BuffEffect
29572,9444,BuffEffect
29573,9445,BuffEffect
29574,9446,BuffEffect
29575,130,PutDownBackpackEffect
29576,73,RestoreManaEffect
29577,3698,InteractionEffect
29581,10822,SpecialEffect
29582,4629,DamageEffect
29583,9448,BuffEffect
29584,1685,SpawnEffect
29593,4630,DamageEffect
29595,10825,SpecialEffect
29596,109,PhysicalExplosionEffect
29597,4631,DamageEffect
29598,9453,BuffEffect
29599,184,AggroEffect
29600,10826,SpecialEffect
29601,131,PutDownBackpackEffect
29602,1687,SpawnEffect
29603,3699,InteractionEffect
29605,1688,SpawnEffect
29606,1689,SpawnEffect
29607,9454,BuffEffect
29608,2702,BubbleEffect
29609,2703,BubbleEffect
29610,2704,BubbleEffect
29611,9455,BuffEffect
29612,252,GainLootPackItemEffect
29615,3701,InteractionEffect
29616,3702,InteractionEffect
29617,3703,InteractionEffect
29618,4632,DamageEffect
29619,9456,BuffEffect
29620,4633,DamageEffect
29621,9457,BuffEffect
29622,10832,SpecialEffect
29624,9459,BuffEffect
29625,3704,InteractionEffect
29640,186,AggroEffect
29641,10834,SpecialEffect
29642,779,DispelEffect
29647,4636,DamageEffect
29649,783,DispelEffect
29650,784,DispelEffect
29651,785,DispelEffect
29652,786,DispelEffect
29657,10835,SpecialEffect
29659,9465,BuffEffect
29661,10862,SpecialEffect
29662,9467,BuffEffect
29664,9468,BuffEffect
29669,10872,SpecialEffect
29670,251,CraftEffect
29671,252,CraftEffect
29672,10873,SpecialEffect
29673,9470,BuffEffect
29674,40,ConversionEffect
29675,10876,SpecialEffect
29676,3706,InteractionEffect
29681,253,CraftEffect
29683,9473,BuffEffect
29688,3707,InteractionEffect
29689,2705,BubbleEffect
29690,1291,KillNpcWithoutCorpseEffect
29691,3709,InteractionEffect
29692,10888,SpecialEffect
29693,253,GainLootPackItemEffect
29694,254,GainLootPackItemEffect
29695,3710,InteractionEffect
29696,9476,BuffEffect
29698,9480,BuffEffect
29699,254,CraftEffect
29700,9483,BuffEffect
29701,31,CinemaEffect
29703,3711,InteractionEffect
29704,9485,BuffEffect
29705,9486,BuffEffect
29706,3712,InteractionEffect
29707,9487,BuffEffect
29708,9488,BuffEffect
29709,3713,InteractionEffect
29710,9489,BuffEffect
29711,9490,BuffEffect
29712,9491,BuffEffect
29713,9492,BuffEffect
29714,9493,BuffEffect
29716,10903,SpecialEffect
29717,9494,BuffEffect
29718,9495,BuffEffect
29719,10904,SpecialEffect
29720,9496,BuffEffect
29721,9497,BuffEffect
29722,10905,SpecialEffect
29723,9498,BuffEffect
29724,9499,BuffEffect
29725,9501,BuffEffect
29729,9503,BuffEffect
29731,4641,DamageEffect
29732,4642,DamageEffect
29736,1293,KillNpcWithoutCorpseEffect
29737,1294,KillNpcWithoutCorpseEffect
29738,1295,KillNpcWithoutCorpseEffect
29739,9508,BuffEffect
29746,3719,InteractionEffect
29747,10929,SpecialEffect
29752,9523,BuffEffect
29753,9524,BuffEffect
29754,2709,BubbleEffect
29755,2710,BubbleEffect
29756,2711,BubbleEffect
29758,792,DispelEffect
29759,1301,KillNpcWithoutCorpseEffect
29761,417,HealEffect
29762,9526,BuffEffect
29767,3721,InteractionEffect
29768,10939,SpecialEffect
29769,9528,BuffEffect
29770,3722,InteractionEffect
29771,793,DispelEffect
29772,9538,BuffEffect
29776,1306,KillNpcWithoutCorpseEffect
29777,591,NpcControlEffect
29778,1307,KillNpcWithoutCorpseEffect
29779,1308,KillNpcWithoutCorpseEffect
29780,1309,KillNpcWithoutCorpseEffect
29781,9542,BuffEffect
29782,794,DispelEffect
29783,5,RepairSlaveEffect
29784,4652,DamageEffect
29786,9556,BuffEffect
29787,9557,BuffEffect
29790,1957,NpcSpawnerSpawnEffect
29791,4656,DamageEffect
29793,255,GainLootPackItemEffect
29794,256,GainLootPackItemEffect
29795,257,GainLootPackItemEffect
29796,1310,KillNpcWithoutCorpseEffect
29797,1311,KillNpcWithoutCorpseEffect
29798,1312,KillNpcWithoutCorpseEffect
29799,1313,KillNpcWithoutCorpseEffect
29800,1314,KillNpcWithoutCorpseEffect
29801,1315,KillNpcWithoutCorpseEffect
29802,1316,KillNpcWithoutCorpseEffect
29803,1317,KillNpcWithoutCorpseEffect
29804,1318,KillNpcWithoutCorpseEffect
29805,1319,KillNpcWithoutCorpseEffect
29806,1320,KillNpcWithoutCorpseEffect
29807,1321,KillNpcWithoutCorpseEffect
29809,2717,BubbleEffect
29810,3727,InteractionEffect
29811,3728,InteractionEffect
29814,3729,InteractionEffect
29818,9579,BuffEffect
29819,3730,InteractionEffect
29820,1958,NpcSpawnerSpawnEffect
29821,3732,InteractionEffect
29822,3733,InteractionEffect
29824,1959,NpcSpawnerSpawnEffect
29825,1960,NpcSpawnerSpawnEffect
29826,1961,NpcSpawnerSpawnEffect
29827,9583,BuffEffect
29828,2719,BubbleEffect
29831,4657,DamageEffect
29832,10992,SpecialEffect
29833,9584,BuffEffect
29836,9586,BuffEffect
29837,4658,DamageEffect
29838,3735,InteractionEffect
29839,4659,DamageEffect
29840,9587,BuffEffect
29841,4660,DamageEffect
29842,1322,KillNpcWithoutCorpseEffect
29843,1323,KillNpcWithoutCorpseEffect
29846,9591,BuffEffect
29847,1324,KillNpcWithoutCorpseEffect
29851,9597,BuffEffect
29853,9598,BuffEffect
29854,11008,SpecialEffect
29855,1325,KillNpcWithoutCorpseEffect
29858,11018,SpecialEffect
29859,11019,SpecialEffect
29860,11020,SpecialEffect
29861,11021,SpecialEffect
29862,258,GainLootPackItemEffect
29863,259,GainLootPackItemEffect
29864,260,GainLootPackItemEffect
29865,261,GainLootPackItemEffect
29866,9605,BuffEffect
29867,9606,BuffEffect
29869,2724,BubbleEffect
29870,9607,BuffEffect
29872,3740,InteractionEffect
29875,9609,BuffEffect
29876,9610,BuffEffect
29877,9611,BuffEffect
29878,9612,BuffEffect
29879,9613,BuffEffect
29880,3741,InteractionEffect
29881,11022,SpecialEffect
29883,3743,InteractionEffect
29884,255,CraftEffect
29888,3746,InteractionEffect
29889,3747,InteractionEffect
29890,9615,BuffEffect
29891,9616,BuffEffect
29895,11030,SpecialEffect
29897,798,DispelEffect
29898,799,DispelEffect
29899,800,DispelEffect
29900,801,DispelEffect
29901,9620,BuffEffect
29903,9621,BuffEffect
29905,9622,BuffEffect
29906,3749,InteractionEffect
29907,132,PutDownBackpackEffect
29908,133,PutDownBackpackEffect
29909,9623,BuffEffect
29910,134,PutDownBackpackEffect
29912,135,PutDownBackpackEffect
29913,11038,SpecialEffect
29914,136,PutDownBackpackEffect
29915,11039,SpecialEffect
29916,137,PutDownBackpackEffect
29919,802,DispelEffect
29923,9629,BuffEffect
29924,1326,KillNpcWithoutCorpseEffect
29925,1327,KillNpcWithoutCorpseEffect
29926,1328,KillNpcWithoutCorpseEffect
29927,1329,KillNpcWithoutCorpseEffect
29928,4666,DamageEffect
29929,9634,BuffEffect
29932,2725,BubbleEffect
29934,3754,InteractionEffect
29936,1962,NpcSpawnerSpawnEffect
29938,2726,BubbleEffect
29939,1330,KillNpcWithoutCorpseEffect
29940,1331,KillNpcWithoutCorpseEffect
29941,1332,KillNpcWithoutCorpseEffect
29942,1333,KillNpcWithoutCorpseEffect
29943,1334,KillNpcWithoutCorpseEffect
29944,1335,KillNpcWithoutCorpseEffect
29945,1336,KillNpcWithoutCorpseEffect
29946,1337,KillNpcWithoutCorpseEffect
29947,1338,KillNpcWithoutCorpseEffect
29948,1339,KillNpcWithoutCorpseEffect
29949,1340,KillNpcWithoutCorpseEffect
29950,1341,KillNpcWithoutCorpseEffect
29951,1342,KillNpcWithoutCorpseEffect
29952,1343,KillNpcWithoutCorpseEffect
29953,1344,KillNpcWithoutCorpseEffect
29954,4669,DamageEffect
29962,4670,DamageEffect
29964,9647,BuffEffect
29965,9649,BuffEffect
29966,4672,DamageEffect
29967,804,DispelEffect
29968,1963,NpcSpawnerSpawnEffect
29969,1964,NpcSpawnerSpawnEffect
29970,9652,BuffEffect
29971,11186,SpecialEffect
29972,3755,InteractionEffect
29973,3756,InteractionEffect
29974,3757,InteractionEffect
29975,3758,InteractionEffect
29976,3759,InteractionEffect
29977,3760,InteractionEffect
29978,256,CraftEffect
29979,257,CraftEffect
29980,258,CraftEffect
29981,259,CraftEffect
29982,260,CraftEffect
29983,261,CraftEffect
29984,262,CraftEffect
29985,263,CraftEffect
29986,264,CraftEffect
29987,265,CraftEffect
29988,266,CraftEffect
29989,267,CraftEffect
29990,268,CraftEffect
29991,269,CraftEffect
29992,270,CraftEffect
29993,271,CraftEffect
29994,3761,InteractionEffect
29995,272,CraftEffect
29996,273,CraftEffect
29997,3762,InteractionEffect
29998,1346,KillNpcWithoutCorpseEffect
29999,1347,KillNpcWithoutCorpseEffect
30000,1348,KillNpcWithoutCorpseEffect
30001,1965,NpcSpawnerSpawnEffect
30002,1966,NpcSpawnerSpawnEffect
30003,1967,NpcSpawnerSpawnEffect
30004,1968,NpcSpawnerSpawnEffect
30005,274,CraftEffect
30006,1969,NpcSpawnerSpawnEffect
30007,1970,NpcSpawnerSpawnEffect
30008,1349,KillNpcWithoutCorpseEffect
30009,9653,BuffEffect
30012,9655,BuffEffect
30013,11196,SpecialEffect
30014,3766,InteractionEffect
30015,3767,InteractionEffect
30017,3768,InteractionEffect
30018,3769,InteractionEffect
30020,191,AggroEffect
30021,4673,DamageEffect
30028,11212,SpecialEffect
30030,3770,InteractionEffect
30031,3771,InteractionEffect
30032,3772,InteractionEffect
30033,3773,InteractionEffect
30034,138,PutDownBackpackEffect
30035,139,PutDownBackpackEffect
30036,140,PutDownBackpackEffect
30037,141,PutDownBackpackEffect
30038,142,PutDownBackpackEffect
30039,143,PutDownBackpackEffect
30040,144,PutDownBackpackEffect
30041,145,PutDownBackpackEffect
30042,146,PutDownBackpackEffect
30043,147,PutDownBackpackEffect
30044,148,PutDownBackpackEffect
30045,149,PutDownBackpackEffect
30046,150,PutDownBackpackEffect
30047,151,PutDownBackpackEffect
30048,152,PutDownBackpackEffect
30049,11218,SpecialEffect
30050,9683,BuffEffect
30051,9684,BuffEffect
30052,9685,BuffEffect
30053,9686,BuffEffect
30054,9687,BuffEffect
30055,9688,BuffEffect
30057,11220,SpecialEffect
30058,818,DispelEffect
30059,9689,BuffEffect
30067,4677,DamageEffect
30069,3774,InteractionEffect
30070,9702,BuffEffect
30072,3776,InteractionEffect
30073,262,GainLootPackItemEffect
30074,263,GainLootPackItemEffect
30075,3777,InteractionEffect
30076,3778,InteractionEffect
30078,592,NpcControlEffect
30081,275,CraftEffect
30082,9704,BuffEffect
30083,11244,SpecialEffect
30084,9705,BuffEffect
30085,11246,SpecialEffect
30086,11248,SpecialEffect
30087,9706,BuffEffect
30088,11250,SpecialEffect
30091,32,CinemaEffect
30093,3779,InteractionEffect
30095,9707,BuffEffect
30099,4681,DamageEffect
30100,9709,BuffEffect
30101,9710,BuffEffect
30102,264,GainLootPackItemEffect
30103,265,GainLootPackItemEffect
30104,266,GainLootPackItemEffect
30105,267,GainLootPackItemEffect
30106,268,GainLootPackItemEffect
30107,269,GainLootPackItemEffect
30108,270,GainLootPackItemEffect
30109,271,GainLootPackItemEffect
30110,272,GainLootPackItemEffect
30111,273,GainLootPackItemEffect
30112,274,GainLootPackItemEffect
30113,275,GainLootPackItemEffect
30114,276,GainLootPackItemEffect
30115,277,GainLootPackItemEffect
30116,278,GainLootPackItemEffect
30117,279,GainLootPackItemEffect
30118,2735,BubbleEffect
30119,2736,BubbleEffect
30120,2737,BubbleEffect
30121,2738,BubbleEffect
30122,2739,BubbleEffect
30123,2740,BubbleEffect
30124,2741,BubbleEffect
30125,2742,BubbleEffect
30126,2743,BubbleEffect
30127,2744,BubbleEffect
30136,11262,SpecialEffect
30137,1745,SpawnEffect
30139,9712,BuffEffect
30140,3783,InteractionEffect
30142,9713,BuffEffect
30149,194,AggroEffect
30150,4685,DamageEffect
30152,1981,NpcSpawnerSpawnEffect
30153,9714,BuffEffect
30154,9715,BuffEffect
30155,9716,BuffEffect
30156,3784,InteractionEffect
30160,4693,DamageEffect
30161,9722,BuffEffect
30162,4694,DamageEffect
30163,4695,DamageEffect
30164,4696,DamageEffect
30165,11293,SpecialEffect
30166,11294,SpecialEffect
30167,9723,BuffEffect
30169,1747,SpawnEffect
30170,1748,SpawnEffect
30171,1749,SpawnEffect
30172,1750,SpawnEffect
30177,11298,SpecialEffect
30178,11299,SpecialEffect
30179,11300,SpecialEffect
30180,11301,SpecialEffect
30181,9727,BuffEffect
30183,3785,InteractionEffect
30186,276,CraftEffect
30187,3786,InteractionEffect
30196,277,CraftEffect
30198,3787,InteractionEffect
30199,4701,DamageEffect
30201,4702,DamageEffect
30202,4703,DamageEffect
30203,4704,DamageEffect
30204,11321,SpecialEffect
30205,11322,SpecialEffect
30206,11323,SpecialEffect
30207,9731,BuffEffect
30208,9732,BuffEffect
30209,9733,BuffEffect
30213,9737,BuffEffect
30214,9738,BuffEffect
30215,9739,BuffEffect
30216,4706,DamageEffect
30217,4707,DamageEffect
30219,9740,BuffEffect
30220,11330,SpecialEffect
30221,9741,BuffEffect
30222,4708,DamageEffect
30223,9742,BuffEffect
30224,280,GainLootPackItemEffect
30225,281,GainLootPackItemEffect
30226,4709,DamageEffect
30227,9743,BuffEffect
30228,9751,BuffEffect
30231,11354,SpecialEffect
30234,4714,DamageEffect
30235,9754,BuffEffect
30238,9755,BuffEffect
30240,1352,KillNpcWithoutCorpseEffect
30243,9756,BuffEffect
30244,11364,SpecialEffect
30246,11365,SpecialEffect
30248,4718,DamageEffect
30249,4719,DamageEffect
30251,1353,KillNpcWithoutCorpseEffect
30252,9761,BuffEffect
30254,11393,SpecialEffect
30259,4723,DamageEffect
30261,2745,BubbleEffect
30262,2746,BubbleEffect
30266,2747,BubbleEffect
30267,2748,BubbleEffect
30268,2749,BubbleEffect
30269,2750,BubbleEffect
30272,34,CinemaEffect
30282,9776,BuffEffect
30285,830,DispelEffect
30287,4728,DamageEffect
30288,196,AggroEffect
30289,9787,BuffEffect
30291,11419,SpecialEffect
30293,9790,BuffEffect
30294,4731,DamageEffect
30297,11425,SpecialEffect
30298,9792,BuffEffect
30299,1760,SpawnEffect
