id,quest_component_id,act_detail_id,act_detail_type
32465,22995,2597,QuestActObjItemGather
32466,22996,4410,QuestActConReportNpc
32467,22998,2598,QuestActObjItemGather
32468,23074,2599,QuestActObjItemGather
32469,22999,4411,QuestActConReportNpc
32470,23001,2600,QuestActObjItemGather
32471,23075,2601,QuestActObjItemGather
32472,23002,4412,QuestActConReportNpc
32473,23004,2602,QuestActObjItemGather
32474,23076,2603,QuestActObjItemGather
32475,23005,4413,QuestActConReportNpc
32476,23019,203,QuestActObjCraft
32477,23077,2604,QuestActObjItemGather
32478,23020,4414,QuestActConReportNpc
32479,23022,204,QuestActObjCraft
32480,23078,205,QuestActObjCraft
32481,23079,206,QuestActObjCraft
32482,23080,207,QuestActObjCraft
32483,23081,208,QuestActObjCraft
32484,23023,4415,QuestActConReportNpc
32485,23025,209,QuestActObjCraft
32486,23082,210,QuestActObjCraft
32487,23085,211,QuestActObjCraft
32488,23084,212,QuestActObjCraft
32489,23083,213,QuestActObjCraft
32490,23026,4416,QuestActConReportNpc
32491,23028,214,QuestActObjCraft
32492,23086,215,QuestActObjCraft
32493,23087,216,QuestActObjCraft
32494,23088,217,QuestActObjCraft
32495,23089,218,QuestActObjCraft
32496,23029,4417,QuestActConReportNpc
32497,23010,219,QuestActObjCraft
32498,23090,220,QuestActObjCraft
32499,23011,4418,QuestActConReportNpc
32500,23016,2605,QuestActObjItemGather
32501,23092,2606,QuestActObjItemGather
32502,23093,2607,QuestActObjItemGather
32503,23017,4419,QuestActConReportNpc
32505,23007,221,QuestActObjCraft
32506,23008,4420,QuestActConReportNpc
32507,23064,3704,QuestActSupplyItem
32509,23031,222,QuestActObjCraft
32510,23094,223,QuestActObjCraft
32511,23032,4421,QuestActConReportNpc
32512,23037,1124,QuestActObjMonsterHunt
32513,23038,4422,QuestActConReportNpc
32514,23034,550,QuestActObjMonsterGroupHunt
32515,23035,4423,QuestActConReportNpc
32516,22986,1019,QuestActObjTalk
32517,23095,1020,QuestActObjTalk
32518,22987,4424,QuestActConReportNpc
32519,23013,1021,QuestActObjTalk
32520,23014,4425,QuestActConReportNpc
32522,23041,4426,QuestActConReportNpc
32523,22990,4427,QuestActConReportNpc
32524,22993,4428,QuestActConReportNpc
32525,22374,4105,QuestActConAcceptNpc
32526,22380,4106,QuestActConAcceptNpc
32527,22949,2610,QuestActObjItemGather
32528,22886,4107,QuestActConAcceptNpc
32529,22951,3705,QuestActSupplyItem
32530,22951,692,QuestActSupplyExp
32531,22951,1109,QuestActSupplyCopper
32534,23108,3707,QuestActSupplyItem
32535,23108,1110,QuestActSupplyCopper
32536,23108,693,QuestActSupplyExp
32537,23098,4430,QuestActConReportNpc
32538,23097,2611,QuestActObjItemGather
32539,23096,4108,QuestActConAcceptNpc
32543,23102,4109,QuestActConAcceptNpc
32544,23103,2612,QuestActObjItemGather
32545,23104,4431,QuestActConReportNpc
32546,23109,3708,QuestActSupplyItem
32547,23099,4110,QuestActConAcceptNpc
32548,23110,3709,QuestActSupplyItem
32549,23100,2613,QuestActObjItemGather
32550,23101,4432,QuestActConReportNpc
32551,23110,1111,QuestActSupplyCopper
32552,23110,694,QuestActSupplyExp
32553,23109,695,QuestActSupplyExp
32554,23109,1112,QuestActSupplyCopper
32555,22979,4111,QuestActConAcceptNpc
32556,22985,4112,QuestActConAcceptNpc
32557,23112,696,QuestActSupplyExp
32558,23112,1113,QuestActSupplyCopper
32559,23105,4113,QuestActConAcceptNpc
32560,23111,4433,QuestActConReportNpc
32561,23106,2614,QuestActObjItemGather
32562,23107,39,QuestActObjExpressFire
32563,23112,3710,QuestActSupplyItem
32564,22988,4114,QuestActConAcceptNpc
32565,22991,4115,QuestActConAcceptNpc
32566,22994,4116,QuestActConAcceptNpc
32567,22997,4117,QuestActConAcceptNpc
32568,23113,4118,QuestActConAcceptNpc
32569,23116,4434,QuestActConReportNpc
32570,23117,697,QuestActSupplyExp
32571,23117,1114,QuestActSupplyCopper
32572,23117,3711,QuestActSupplyItem
32573,23114,2615,QuestActObjItemGather
32574,23115,40,QuestActObjExpressFire
32575,23118,4119,QuestActConAcceptNpc
32576,23119,2616,QuestActObjItemGather
32577,23120,41,QuestActObjExpressFire
32578,23121,4435,QuestActConReportNpc
32579,23122,698,QuestActSupplyExp
32580,23122,1115,QuestActSupplyCopper
32581,23122,3712,QuestActSupplyItem
32582,23123,4120,QuestActConAcceptNpc
32583,23126,4436,QuestActConReportNpc
32584,23124,2617,QuestActObjItemGather
32585,23000,4121,QuestActConAcceptNpc
32586,23125,42,QuestActObjExpressFire
32587,23127,699,QuestActSupplyExp
32588,23127,1116,QuestActSupplyCopper
32589,23127,3713,QuestActSupplyItem
32593,23003,4122,QuestActConAcceptNpc
32594,23006,4123,QuestActConAcceptNpc
32595,23009,4124,QuestActConAcceptNpc
32596,23012,4125,QuestActConAcceptNpc
32597,23015,4126,QuestActConAcceptNpc
32598,23018,4127,QuestActConAcceptNpc
32599,23021,4128,QuestActConAcceptNpc
32600,23024,4129,QuestActConAcceptNpc
32601,23027,4130,QuestActConAcceptNpc
32602,23030,4131,QuestActConAcceptNpc
32603,23033,4132,QuestActConAcceptNpc
32604,23036,4133,QuestActConAcceptNpc
32605,23128,4134,QuestActConAcceptNpc
32606,23129,224,QuestActObjCraft
32607,23188,225,QuestActObjCraft
32608,23189,2619,QuestActObjItemGather
32609,23190,2620,QuestActObjItemGather
32610,23130,4437,QuestActConReportNpc
32611,23191,140,QuestActSupplyAppellation
32612,23134,4135,QuestActConAcceptNpc
32613,23135,226,QuestActObjCraft
32614,23192,227,QuestActObjCraft
32615,23193,2621,QuestActObjItemGather
32616,23194,2622,QuestActObjItemGather
32617,23136,4438,QuestActConReportNpc
32618,23195,141,QuestActSupplyAppellation
32619,23137,4136,QuestActConAcceptNpc
32620,23138,228,QuestActObjCraft
32621,23196,229,QuestActObjCraft
32622,23198,2623,QuestActObjItemGather
32623,23199,2624,QuestActObjItemGather
32624,23139,4439,QuestActConReportNpc
32625,23197,142,QuestActSupplyAppellation
32626,23140,4137,QuestActConAcceptNpc
32627,23141,2625,QuestActObjItemGather
32628,23200,143,QuestActSupplyAppellation
32629,23143,4138,QuestActConAcceptNpc
32630,23144,2626,QuestActObjItemGather
32631,23201,2627,QuestActObjItemGather
32632,23145,4440,QuestActConReportNpc
32633,23202,144,QuestActSupplyAppellation
32634,23146,4139,QuestActConAcceptNpc
32635,23147,2628,QuestActObjItemGather
32636,23203,2629,QuestActObjItemGather
32637,23148,4441,QuestActConReportNpc
32638,23207,700,QuestActSupplyExp
32639,23207,1117,QuestActSupplyCopper
32640,23207,145,QuestActSupplyAppellation
32641,23207,1368,QuestActConAutoComplete
32642,23210,701,QuestActSupplyExp
32643,23210,1118,QuestActSupplyCopper
32644,23210,146,QuestActSupplyAppellation
32645,23210,1369,QuestActConAutoComplete
32646,23213,702,QuestActSupplyExp
32647,23213,1119,QuestActSupplyCopper
32648,23213,147,QuestActSupplyAppellation
32649,23213,1370,QuestActConAutoComplete
32650,23205,275,QuestActConAcceptItem
32651,23208,276,QuestActConAcceptItem
32652,23149,4140,QuestActConAcceptNpc
32653,23211,277,QuestActConAcceptItem
32654,23150,2630,QuestActObjItemGather
32655,23214,2631,QuestActObjItemGather
32656,23151,4442,QuestActConReportNpc
32657,23215,148,QuestActSupplyAppellation
32658,23152,4141,QuestActConAcceptNpc
32659,23153,230,QuestActObjCraft
32660,23154,4443,QuestActConReportNpc
32661,23216,149,QuestActSupplyAppellation
32662,23155,4142,QuestActConAcceptNpc
32663,23156,231,QuestActObjCraft
32664,23217,232,QuestActObjCraft
32665,23157,4444,QuestActConReportNpc
32666,23218,150,QuestActSupplyAppellation
32667,23161,4143,QuestActConAcceptNpc
32668,23162,2632,QuestActObjItemGather
32669,23219,2633,QuestActObjItemGather
32670,23220,2634,QuestActObjItemGather
32671,23163,4445,QuestActConReportNpc
32672,23221,151,QuestActSupplyAppellation
32673,23164,4144,QuestActConAcceptNpc
32674,23165,233,QuestActObjCraft
32675,23222,2635,QuestActObjItemGather
32677,23223,153,QuestActSupplyAppellation
32678,23166,4446,QuestActConReportNpc
32679,23168,234,QuestActObjCraft
32680,23224,235,QuestActObjCraft
32681,23225,236,QuestActObjCraft
32682,23226,237,QuestActObjCraft
32683,23227,238,QuestActObjCraft
32684,23169,4447,QuestActConReportNpc
32685,23228,154,QuestActSupplyAppellation
32686,23167,4145,QuestActConAcceptNpc
32687,23170,4146,QuestActConAcceptNpc
32688,23171,239,QuestActObjCraft
32689,23229,240,QuestActObjCraft
32690,23230,241,QuestActObjCraft
32691,23231,242,QuestActObjCraft
32692,23232,243,QuestActObjCraft
32693,23172,4448,QuestActConReportNpc
32694,23233,155,QuestActSupplyAppellation
32695,23173,4147,QuestActConAcceptNpc
32696,23174,244,QuestActObjCraft
32697,23234,245,QuestActObjCraft
32698,23235,246,QuestActObjCraft
32699,23236,247,QuestActObjCraft
32700,23237,248,QuestActObjCraft
32701,23175,4449,QuestActConReportNpc
32702,23238,156,QuestActSupplyAppellation
32703,23176,4148,QuestActConAcceptNpc
32704,23177,249,QuestActObjCraft
32705,23239,250,QuestActObjCraft
32706,23178,4450,QuestActConReportNpc
32707,23240,157,QuestActSupplyAppellation
32708,23182,4149,QuestActConAcceptNpc
32709,23183,1125,QuestActObjMonsterHunt
32710,23184,4451,QuestActConReportNpc
32711,23241,158,QuestActSupplyAppellation
32712,23159,1022,QuestActObjTalk
32713,23158,4150,QuestActConAcceptNpc
32714,23160,4452,QuestActConReportNpc
32715,23242,159,QuestActSupplyAppellation
32716,23132,1023,QuestActObjTalk
32717,23243,1024,QuestActObjTalk
32719,23131,4151,QuestActConAcceptNpc
32720,23133,4453,QuestActConReportNpc
32721,23244,160,QuestActSupplyAppellation
32722,23142,4454,QuestActConReportNpc
32724,23247,703,QuestActSupplyExp
32725,23247,1120,QuestActSupplyCopper
32726,23245,279,QuestActConAcceptItem
32727,23250,704,QuestActSupplyExp
32728,23250,1121,QuestActSupplyCopper
32729,23248,280,QuestActConAcceptItem
32730,23247,161,QuestActSupplyAppellation
32731,23250,162,QuestActSupplyAppellation
32732,23250,1371,QuestActConAutoComplete
32733,23247,1372,QuestActConAutoComplete
32734,23204,163,QuestActSupplyAppellation
32738,23257,3714,QuestActSupplyItem
32741,23258,361,QuestActConReportJournal
32742,23257,1122,QuestActSupplyCopper
32743,23260,251,QuestActObjCraft
32744,23287,252,QuestActObjCraft
32745,23263,253,QuestActObjCraft
32746,23290,254,QuestActObjCraft
32747,23313,3715,QuestActSupplyItem
32748,23314,3716,QuestActSupplyItem
32749,23315,3717,QuestActSupplyItem
32750,23316,3718,QuestActSupplyItem
32751,23259,4152,QuestActConAcceptNpc
32752,23261,4455,QuestActConReportNpc
32753,23262,4153,QuestActConAcceptNpc
32754,23264,4456,QuestActConReportNpc
32755,23286,4154,QuestActConAcceptNpc
32756,23288,4457,QuestActConReportNpc
32757,23289,4155,QuestActConAcceptNpc
32758,23291,4458,QuestActConReportNpc
32759,23266,2636,QuestActObjItemGather
32760,23317,2637,QuestActObjItemGather
32761,23265,4156,QuestActConAcceptNpc
32762,23267,4459,QuestActConReportNpc
32763,23268,4157,QuestActConAcceptNpc
32764,23269,2638,QuestActObjItemGather
32765,23319,2639,QuestActObjItemGather
32766,23270,4460,QuestActConReportNpc
32767,23271,4158,QuestActConAcceptNpc
32768,23272,2640,QuestActObjItemGather
32769,23321,2641,QuestActObjItemGather
32770,23273,4461,QuestActConReportNpc
32771,23275,2642,QuestActObjItemGather
32772,23323,2643,QuestActObjItemGather
32773,23276,4462,QuestActConReportNpc
32774,23324,3719,QuestActSupplyItem
32775,23277,4159,QuestActConAcceptNpc
32776,23278,255,QuestActObjCraft
32777,23279,4463,QuestActConReportNpc
32778,23325,3720,QuestActSupplyItem
32779,23281,2644,QuestActObjItemGather
32780,23280,4160,QuestActConAcceptNpc
32781,23282,4464,QuestActConReportNpc
32782,23327,281,QuestActConAcceptItem
32783,23330,282,QuestActConAcceptItem
32784,23335,705,QuestActSupplyExp
32785,23332,706,QuestActSupplyExp
32786,23329,707,QuestActSupplyExp
32787,23329,1123,QuestActSupplyCopper
32788,23332,1124,QuestActSupplyCopper
32789,23335,1125,QuestActSupplyCopper
32790,23333,283,QuestActConAcceptItem
32791,14677,1375,QuestActConAutoComplete
32792,23329,164,QuestActSupplyAppellation
32793,23332,165,QuestActSupplyAppellation
32794,23335,166,QuestActSupplyAppellation
32795,23335,1376,QuestActConAutoComplete
32796,23332,1377,QuestActConAutoComplete
32797,23329,1378,QuestActConAutoComplete
32798,23347,708,QuestActSupplyExp
32799,23345,284,QuestActConAcceptItem
32800,23347,1126,QuestActSupplyCopper
32801,23347,167,QuestActSupplyAppellation
32802,23347,1379,QuestActConAutoComplete
32803,23274,4161,QuestActConAcceptNpc
32804,23350,709,QuestActSupplyExp
32805,23350,1127,QuestActSupplyCopper
32806,23350,168,QuestActSupplyAppellation
32807,23350,1380,QuestActConAutoComplete
32808,23348,285,QuestActConAcceptItem
32815,22975,4465,QuestActConReportNpc
32816,23283,4163,QuestActConAcceptNpc
32817,23284,2647,QuestActObjItemGather
32818,23285,4466,QuestActConReportNpc
32819,23364,169,QuestActSupplyAppellation
32820,23336,286,QuestActConAcceptItem
32821,23339,287,QuestActConAcceptItem
32822,23342,288,QuestActConAcceptItem
32823,23368,662,QuestActConAcceptSphere
32824,23371,663,QuestActConAcceptSphere
32825,23374,664,QuestActConAcceptSphere
32826,23370,4467,QuestActConReportNpc
32827,23369,3723,QuestActSupplyItem
32828,23373,4468,QuestActConReportNpc
32830,23372,3724,QuestActSupplyItem
32831,23378,2649,QuestActObjItemGather
32832,23292,4164,QuestActConAcceptNpc
32833,23375,2650,QuestActObjItemGather
32834,23376,3725,QuestActSupplyItem
32835,23376,1128,QuestActSupplyCopper
32836,23376,710,QuestActSupplyExp
32837,23372,1129,QuestActSupplyCopper
32838,23372,711,QuestActSupplyExp
32839,23369,1130,QuestActSupplyCopper
32840,23369,712,QuestActSupplyExp
32841,23293,2651,QuestActObjItemGather
32842,23379,2652,QuestActObjItemGather
32843,23294,4469,QuestActConReportNpc
32844,23295,4165,QuestActConAcceptNpc
32845,23381,289,QuestActConAcceptItem
32846,23382,170,QuestActSupplyAppellation
32847,23382,713,QuestActSupplyExp
32848,23382,1131,QuestActSupplyCopper
32849,23382,1381,QuestActConAutoComplete
32850,23384,290,QuestActConAcceptItem
32855,23385,715,QuestActSupplyExp
32856,23385,1133,QuestActSupplyCopper
32857,23385,172,QuestActSupplyAppellation
32858,23385,1383,QuestActConAutoComplete
32859,23387,291,QuestActConAcceptItem
32860,23388,716,QuestActSupplyExp
32861,23388,1134,QuestActSupplyCopper
32862,23388,173,QuestActSupplyAppellation
32863,23388,1384,QuestActConAutoComplete
32864,23390,292,QuestActConAcceptItem
32865,23391,717,QuestActSupplyExp
32866,23391,1135,QuestActSupplyCopper
32867,23391,174,QuestActSupplyAppellation
32868,23391,1385,QuestActConAutoComplete
32869,23393,293,QuestActConAcceptItem
32870,23394,718,QuestActSupplyExp
32871,23394,1136,QuestActSupplyCopper
32872,23394,175,QuestActSupplyAppellation
32873,23394,1386,QuestActConAutoComplete
32874,23396,294,QuestActConAcceptItem
32875,23397,719,QuestActSupplyExp
32876,23397,1137,QuestActSupplyCopper
32877,23397,176,QuestActSupplyAppellation
32878,23397,1387,QuestActConAutoComplete
32879,23326,177,QuestActSupplyAppellation
32880,23296,2653,QuestActObjItemGather
32881,23399,2654,QuestActObjItemGather
32882,23297,4470,QuestActConReportNpc
32883,23298,4166,QuestActConAcceptNpc
32884,23299,2655,QuestActObjItemGather
32885,23401,2656,QuestActObjItemGather
32886,23300,4471,QuestActConReportNpc
32888,23302,2657,QuestActObjItemGather
32889,23403,2658,QuestActObjItemGather
32891,23404,3727,QuestActSupplyItem
32892,23305,256,QuestActObjCraft
32893,23406,3728,QuestActSupplyItem
32894,23306,4473,QuestActConReportNpc
32895,23307,4167,QuestActConAcceptNpc
32896,23308,2659,QuestActObjItemGather
32897,23309,4474,QuestActConReportNpc
32898,23407,178,QuestActSupplyAppellation
32899,23310,4168,QuestActConAcceptNpc
32900,23311,2660,QuestActObjItemGather
32901,23312,4475,QuestActConReportNpc
32902,23408,179,QuestActSupplyAppellation
32903,23303,4476,QuestActConReportNpc
32904,23304,4169,QuestActConAcceptNpc
32905,23409,4477,QuestActConReportNpc
32907,23412,4478,QuestActConReportNpc
32908,23413,3729,QuestActSupplyItem
32909,23411,2661,QuestActObjItemGather
32910,23301,4171,QuestActConAcceptNpc
32911,23411,158,QuestActEtcItemObtain
32913,23337,3730,QuestActSupplyItem
32914,23341,4480,QuestActConReportNpc
32918,23353,4482,QuestActConReportNpc
32919,23419,4483,QuestActConReportNpc
32921,23421,295,QuestActConAcceptItem
32922,23424,296,QuestActConAcceptItem
32923,23427,297,QuestActConAcceptItem
32924,23423,720,QuestActSupplyExp
32925,23426,721,QuestActSupplyExp
32926,23429,722,QuestActSupplyExp
32927,23423,1138,QuestActSupplyCopper
32928,23423,180,QuestActSupplyAppellation
32929,23423,1388,QuestActConAutoComplete
32930,23426,1139,QuestActSupplyCopper
32931,23426,181,QuestActSupplyAppellation
32932,23426,1389,QuestActConAutoComplete
32934,23429,1140,QuestActSupplyCopper
32935,23429,183,QuestActSupplyAppellation
32936,23429,1390,QuestActConAutoComplete
32937,23430,298,QuestActConAcceptItem
32938,23433,299,QuestActConAcceptItem
32939,23436,300,QuestActConAcceptItem
32940,23439,301,QuestActConAcceptItem
32941,23442,302,QuestActConAcceptItem
32942,23445,303,QuestActConAcceptItem
32943,23448,304,QuestActConAcceptItem
32944,23451,305,QuestActConAcceptItem
32945,23432,723,QuestActSupplyExp
32946,23432,1141,QuestActSupplyCopper
32947,23432,184,QuestActSupplyAppellation
32948,23432,1391,QuestActConAutoComplete
32949,23435,724,QuestActSupplyExp
32950,23435,1142,QuestActSupplyCopper
32951,23435,185,QuestActSupplyAppellation
32952,23435,1392,QuestActConAutoComplete
32953,23438,725,QuestActSupplyExp
32954,23438,1143,QuestActSupplyCopper
32955,23438,186,QuestActSupplyAppellation
32956,23438,1393,QuestActConAutoComplete
32957,23441,726,QuestActSupplyExp
32958,23441,1144,QuestActSupplyCopper
32959,23441,187,QuestActSupplyAppellation
32960,23441,1394,QuestActConAutoComplete
32961,23444,727,QuestActSupplyExp
32962,23444,1145,QuestActSupplyCopper
32963,23444,188,QuestActSupplyAppellation
32964,23444,1395,QuestActConAutoComplete
32965,23447,728,QuestActSupplyExp
32966,23447,1146,QuestActSupplyCopper
32967,23447,189,QuestActSupplyAppellation
32968,23447,1396,QuestActConAutoComplete
32969,23450,729,QuestActSupplyExp
32970,23450,1147,QuestActSupplyCopper
32971,23450,190,QuestActSupplyAppellation
32972,23450,1397,QuestActConAutoComplete
32973,23453,730,QuestActSupplyExp
32974,23453,1148,QuestActSupplyCopper
32975,23453,191,QuestActSupplyAppellation
32976,23453,1398,QuestActConAutoComplete
32977,23352,2662,QuestActObjItemGather
32978,23454,3731,QuestActSupplyItem
32979,23418,2663,QuestActObjItemGather
32980,23455,3732,QuestActSupplyItem
32986,23338,1029,QuestActObjTalk
32987,23415,1030,QuestActObjTalk
32990,23461,2665,QuestActObjItemGather
32991,23459,4486,QuestActConReportNpc
32992,23460,3733,QuestActSupplyItem
32993,23456,4175,QuestActConAcceptNpc
32998,23457,2666,QuestActObjItemGather
33000,23458,2,QuestActObjMateLevel
33003,23367,4487,QuestActConReportNpc
33004,23464,2667,QuestActObjItemGather
33005,23464,2668,QuestActObjItemGather
33006,23366,2669,QuestActObjItemGather
33007,23465,4177,QuestActConAcceptNpc
33008,23466,3,QuestActObjMateLevel
33011,23468,4488,QuestActConReportNpc
33012,23470,2671,QuestActObjItemGather
33013,23475,2672,QuestActObjItemGather
33014,23473,2673,QuestActObjItemGather
33015,23472,2674,QuestActObjItemGather
33016,23471,2675,QuestActObjItemGather
33017,23474,2676,QuestActObjItemGather
33018,23476,2677,QuestActObjItemGather
33021,23477,3734,QuestActSupplyItem
33022,23477,3735,QuestActSupplyItem
33024,23355,2678,QuestActObjItemGather
