id,hair_diffuse_color_r,hair_diffuse_color_g,hair_diffuse_color_b,model_id,hair_material,comment,asset_id,hair_base_color_r,hair_base_color_g,hair_base_color_b,npc_only
13926,1,1,1,11,0,custom61,14071,0,0,0,f
13927,1,1,1,11,0,custom61,14071,0,0,0,f
13928,1,1,1,11,0,custom61,14071,0,0,0,f
13929,1,1,1,11,0,custom61,14071,0,0,0,f
13930,1,1,1,11,0,custom61,14071,0,0,0,f
13931,1,1,1,11,0,custom61,14071,0,0,0,f
13932,1,1,1,11,0,custom61,14071,0,0,0,f
13933,1,1,1,11,0,custom61,14071,0,0,0,f
13934,1,1,1,11,0,custom61,14071,0,0,0,f
13935,1,1,1,11,0,custom61,14071,0,0,0,f
13936,1,1,1,11,0,custom61,14071,0,0,0,f
13937,1,1,1,11,0,custom61,14071,0,0,0,f
13938,1,1,1,11,0,custom61,14071,0,0,0,f
13939,1,1,1,11,0,custom61,14071,0,0,0,f
13940,1,1,1,11,0,custom61,14071,0,0,0,f
13941,1,1,1,11,0,custom61,14071,0,0,0,f
13942,1,1,1,11,0,custom61,14071,0,0,0,f
13943,1,1,1,11,0,custom61,14071,0,0,0,f
13944,1,1,1,11,0,custom61,14071,0,0,0,f
13945,1,1,1,11,0,custom61,14071,0,0,0,f
13946,1,1,1,11,0,custom61,14071,0,0,0,f
13947,1,1,1,11,0,custom61,14071,0,0,0,f
13948,1,1,1,11,0,custom61,14071,0,0,0,f
13949,1,1,1,11,0,custom61,14071,0,0,0,f
13950,1,1,1,11,0,custom61,14071,0,0,0,f
13951,1,1,1,11,0,custom61,14071,0,0,0,f
13952,1,1,1,11,0,custom61,14071,0,0,0,f
13953,1,1,1,11,0,custom61,14071,0,0,0,f
13954,1,1,1,11,0,custom61,14071,0,0,0,f
13955,1,1,1,11,0,custom61,14071,0,0,0,f
13956,1,1,1,11,0,custom61,14071,0,0,0,f
13957,1,1,1,11,0,custom61,14071,0,0,0,f
13958,1,1,1,11,0,custom61,14071,0,0,0,f
13959,1,1,1,11,0,custom61,14071,0,0,0,f
13960,1,1,1,11,0,custom61,14071,0,0,0,f
13961,1,1,1,11,0,custom61,14071,0,0,0,f
13962,1,1,1,11,0,custom61,14071,0,0,0,f
13963,1,1,1,11,0,custom61,14071,0,0,0,f
13964,1,1,1,11,0,custom61,14071,0,0,0,f
13965,1,1,1,11,0,custom61,14071,0,0,0,f
13966,1,1,1,11,0,custom61,14071,0,0,0,f
13967,1,1,1,11,0,custom61,14071,0,0,0,f
13968,1,1,1,11,0,custom61,14071,0,0,0,f
13969,1,1,1,11,0,custom61,14071,0,0,0,f
13970,1,1,1,11,0,custom61,14071,0,0,0,f
13971,1,1,1,11,0,custom61,14071,0,0,0,f
13972,1,1,1,11,0,custom61,14071,0,0,0,f
13973,1,1,1,11,0,custom61,14071,0,0,0,f
13974,1,1,1,11,0,custom61,14071,0,0,0,f
13975,1,1,1,11,0,custom61,14071,0,0,0,f
13976,1,1,1,11,0,custom61,14071,0,0,0,f
13977,1,1,1,11,0,custom61,14071,0,0,0,f
13978,1,1,1,11,0,custom61,14071,0,0,0,f
13979,1,1,1,11,0,custom61,14071,0,0,0,f
13980,1,1,1,11,0,custom61,14071,0,0,0,f
13981,1,1,1,11,0,custom61,14071,0,0,0,f
13982,1,1,1,11,0,custom61,14071,0,0,0,f
13983,1,1,1,11,0,custom61,14071,0,0,0,f
13984,1,1,1,11,0,custom61,14071,0,0,0,f
13985,1,1,1,11,0,custom61,14071,0,0,0,f
13986,1,1,1,11,0,custom61,14071,0,0,0,f
13987,1,1,1,11,0,custom61,14071,0,0,0,f
13988,1,1,1,11,0,custom61,14071,0,0,0,f
13989,1,1,1,11,0,custom61,14071,0,0,0,f
13990,1,1,1,11,0,custom61,14071,0,0,0,f
13991,1,1,1,11,0,custom61,14071,0,0,0,f
13992,1,1,1,11,0,custom61,14071,0,0,0,f
13993,1,1,1,11,0,custom61,14071,0,0,0,f
13994,1,1,1,11,0,custom61,14071,0,0,0,f
13995,1,1,1,11,0,custom61,14071,0,0,0,f
13996,1,1,1,11,0,custom61,14071,0,0,0,f
13997,1,1,1,11,0,custom61,14071,0,0,0,f
13998,1,1,1,11,0,custom61,14071,0,0,0,f
13999,1,1,1,11,0,custom61,14071,0,0,0,f
14000,1,1,1,11,0,custom61,14071,0,0,0,f
14001,1,1,1,11,0,custom61,14071,0,0,0,f
14002,1,1,1,11,0,custom61,14071,0,0,0,f
14003,1,1,1,11,0,custom61,14071,0,0,0,f
14004,1,1,1,11,0,custom61,14071,0,0,0,f
14005,1,1,1,11,0,custom61,14071,0,0,0,f
14006,1,1,1,11,0,custom61,14071,0,0,0,f
14007,1,1,1,11,0,custom61,14071,0,0,0,f
14008,1,1,1,11,0,custom61,14071,0,0,0,f
14009,1,1,1,11,0,custom61,14071,0,0,0,f
14010,1,1,1,11,0,custom61,14071,0,0,0,f
14011,1,1,1,11,0,custom61,14071,0,0,0,f
14012,1,1,1,11,0,custom61,14071,0,0,0,f
14013,1,1,1,11,0,custom61,14071,0,0,0,f
14014,1,1,1,11,0,custom61,14071,0,0,0,f
14015,1,1,1,11,0,custom61,14071,0,0,0,f
14016,1,1,1,11,0,custom61,14071,0,0,0,f
14017,1,1,1,11,0,custom61,14071,0,0,0,f
14018,1,1,1,11,0,custom61,14071,0,0,0,f
14019,1,1,1,11,0,custom61,14071,0,0,0,f
14020,1,1,1,11,0,custom61,14071,0,0,0,f
14021,1,1,1,11,0,custom61,14071,0,0,0,f
14022,1,1,1,11,0,custom61,14071,0,0,0,f
14023,1,1,1,11,0,custom61,14071,0,0,0,f
14024,1,1,1,11,0,custom61,14071,0,0,0,f
14025,1,1,1,11,0,custom61,14071,0,0,0,f
14026,1,1,1,11,0,custom61,14071,0,0,0,f
14027,1,1,1,11,0,custom61,14071,0,0,0,f
14028,1,1,1,11,0,custom61,14071,0,0,0,f
14029,1,1,1,11,0,custom61,14071,0,0,0,f
14030,1,1,1,11,0,custom61,14071,0,0,0,f
14031,1,1,1,11,0,custom61,14071,0,0,0,f
14032,1,1,1,11,0,custom61,14071,0,0,0,f
14033,1,1,1,11,0,custom61,14071,0,0,0,f
14034,1,1,1,11,0,custom61,14071,0,0,0,f
14035,1,1,1,11,0,custom61,14071,0,0,0,f
14036,1,1,1,11,0,custom61,14071,0,0,0,f
14037,1,1,1,11,0,custom61,14071,0,0,0,f
14038,1,1,1,11,0,custom61,14071,0,0,0,f
14039,1,1,1,11,0,custom61,14071,0,0,0,f
14040,1,1,1,11,0,custom61,14071,0,0,0,f
14041,1,1,1,11,0,custom61,14071,0,0,0,f
14042,1,1,1,11,0,custom61,14071,0,0,0,f
14043,1,1,1,11,0,custom61,14071,0,0,0,f
14044,1,1,1,11,0,custom61,14071,0,0,0,f
14045,1,1,1,11,0,custom61,14071,0,0,0,f
14046,1,1,1,11,0,custom61,14071,0,0,0,f
14047,1,1,1,11,0,custom61,14071,0,0,0,f
14048,1,1,1,11,0,custom61,14071,0,0,0,f
14049,1,1,1,11,0,custom61,14071,0,0,0,f
14050,1,1,1,11,0,custom61,14071,0,0,0,f
14051,1,1,1,11,0,custom61,14071,0,0,0,f
14052,1,1,1,11,0,custom61,14071,0,0,0,f
14053,1,1,1,11,0,custom61,14071,0,0,0,f
14054,1,1,1,11,0,custom61,14071,0,0,0,f
14055,1,1,1,11,0,custom61,14071,0,0,0,f
14056,1,1,1,11,0,custom61,14071,0,0,0,f
14057,1,1,1,11,0,custom61,14071,0,0,0,f
14058,1,1,1,11,0,custom61,14071,0,0,0,f
14059,1,1,1,11,0,custom61,14071,0,0,0,f
14060,1,1,1,11,0,custom61,14071,0,0,0,f
14061,1,1,1,11,0,custom61,14071,0,0,0,f
14062,1,1,1,11,0,custom61,14071,0,0,0,f
14063,1,1,1,11,0,custom61,14071,0,0,0,f
14064,1,1,1,11,0,custom61,14071,0,0,0,f
14065,1,1,1,11,0,custom61,14071,0,0,0,f
14066,1,1,1,11,0,custom61,14071,0,0,0,f
14067,1,1,1,11,0,custom61,14071,0,0,0,f
14068,1,1,1,11,0,custom61,14071,0,0,0,f
14069,1,1,1,11,0,custom61,14071,0,0,0,f
14070,1,1,1,11,0,custom61,14071,0,0,0,f
14071,1,1,1,11,0,custom61,14071,0,0,0,f
14072,1,1,1,11,0,custom61,14071,0,0,0,f
14073,1,1,1,11,0,custom61,14071,0,0,0,f
14074,1,1,1,11,0,custom61,14071,0,0,0,f
14075,1,1,1,11,0,custom61,14071,0,0,0,f
14076,1,1,1,11,0,custom61,14071,0,0,0,f
14077,1,1,1,11,0,custom61,14071,0,0,0,f
14078,1,1,1,11,0,custom61,14071,0,0,0,f
14079,1,1,1,11,0,custom61,14071,0,0,0,f
14080,1,1,1,11,0,custom61,14071,0,0,0,f
14081,1,1,1,11,0,custom61,14071,0,0,0,f
14082,1,1,1,11,0,custom61,14071,0,0,0,f
14083,1,1,1,11,0,custom61,14071,0,0,0,f
14084,1,1,1,11,0,custom61,14071,0,0,0,f
14085,1,1,1,11,0,custom61,14071,0,0,0,f
14086,1,1,1,11,0,custom61,14071,0,0,0,f
14087,1,1,1,11,0,custom61,14071,0,0,0,f
14088,1,1,1,11,0,custom61,14071,0,0,0,f
14089,1,1,1,11,0,custom61,14071,0,0,0,f
14090,1,1,1,11,0,custom61,14071,0,0,0,f
14091,1,1,1,11,0,custom61,14071,0,0,0,f
14092,1,1,1,11,0,custom61,14071,0,0,0,f
14093,1,1,1,11,0,custom61,14071,0,0,0,f
14094,1,1,1,11,0,custom61,14071,0,0,0,f
14095,1,1,1,11,0,custom61,14071,0,0,0,f
14096,1,1,1,11,0,custom61,14071,0,0,0,f
14097,1,1,1,11,0,custom61,14071,0,0,0,f
14098,1,1,1,11,0,custom61,14071,0,0,0,f
14099,1,1,1,11,0,custom61,14071,0,0,0,f
14100,1,1,1,11,0,custom61,14071,0,0,0,f
14101,1,1,1,11,0,custom61,14071,0,0,0,f
14102,1,1,1,11,0,custom61,14071,0,0,0,f
14103,1,1,1,11,0,custom61,14071,0,0,0,f
14104,1,1,1,11,0,custom61,14071,0,0,0,f
14105,1,1,1,11,0,custom61,14071,0,0,0,f
14106,1,1,1,11,0,custom61,14071,0,0,0,f
14107,1,1,1,11,0,custom61,14071,0,0,0,f
14108,1,1,1,11,0,custom61,14071,0,0,0,f
14109,1,1,1,11,0,custom61,14071,0,0,0,f
14110,1,1,1,11,0,custom61,14071,0,0,0,f
14111,1,1,1,11,0,custom61,14071,0,0,0,f
14112,1,1,1,11,0,custom61,14071,0,0,0,f
14113,1,1,1,11,0,custom61,14071,0,0,0,f
14114,1,1,1,11,0,custom61,14071,0,0,0,f
14115,1,1,1,11,0,custom61,14071,0,0,0,f
14116,1,1,1,11,0,custom61,14071,0,0,0,f
14117,1,1,1,11,0,custom61,14071,0,0,0,f
14118,1,1,1,11,0,custom61,14071,0,0,0,f
14119,1,1,1,11,0,custom61,14071,0,0,0,f
14120,1,1,1,11,0,custom61,14071,0,0,0,f
14121,1,1,1,11,0,custom61,14071,0,0,0,f
14122,1,1,1,11,0,custom61,14071,0,0,0,f
14123,1,1,1,11,0,custom61,14071,0,0,0,f
14124,1,1,1,11,0,custom61,14071,0,0,0,f
14125,1,1,1,11,0,custom61,14071,0,0,0,f
14126,1,1,1,11,0,custom61,14071,0,0,0,f
14127,1,1,1,11,0,custom61,14071,0,0,0,f
14128,1,1,1,11,0,custom61,14071,0,0,0,f
14129,1,1,1,11,0,custom61,14071,0,0,0,f
14130,1,1,1,11,0,custom61,14071,0,0,0,f
14131,1,1,1,11,0,custom61,14071,0,0,0,f
14132,1,1,1,11,0,custom61,14071,0,0,0,f
14133,1,1,1,11,0,custom61,14071,0,0,0,f
14134,1,1,1,11,0,custom61,14071,0,0,0,f
14135,1,1,1,11,0,custom61,14071,0,0,0,f
14136,1,1,1,11,0,custom61,14071,0,0,0,f
14137,1,1,1,11,0,custom61,14071,0,0,0,f
14138,1,1,1,11,0,custom61,14071,0,0,0,f
14139,1,1,1,11,0,custom61,14071,0,0,0,f
14140,1,1,1,11,0,custom61,14071,0,0,0,f
14141,1,1,1,11,0,custom61,14071,0,0,0,f
14142,1,1,1,11,0,custom61,14071,0,0,0,f
14143,1,1,1,11,0,custom61,14071,0,0,0,f
14144,1,1,1,11,0,custom61,14071,0,0,0,f
14145,1,1,1,11,0,custom61,14071,0,0,0,f
14146,1,1,1,11,0,custom61,14071,0,0,0,f
14147,1,1,1,11,0,custom61,14071,0,0,0,f
14148,1,1,1,11,0,custom61,14071,0,0,0,f
14149,1,1,1,11,0,custom61,14071,0,0,0,f
14150,1,1,1,11,0,custom61,14071,0,0,0,f
14151,1,1,1,11,0,custom61,14071,0,0,0,f
14152,1,1,1,11,0,custom61,14071,0,0,0,f
14153,1,1,1,11,0,custom61,14071,0,0,0,f
14154,1,1,1,11,0,custom61,14071,0,0,0,f
14155,1,1,1,11,0,custom61,14071,0,0,0,f
14156,1,1,1,11,0,custom61,14071,0,0,0,f
14157,1,1,1,11,0,custom61,14071,0,0,0,f
14158,1,1,1,11,0,custom61,14071,0,0,0,f
14159,1,1,1,11,0,custom61,14071,0,0,0,f
14160,1,1,1,11,0,custom61,14071,0,0,0,f
14161,1,1,1,11,0,custom61,14071,0,0,0,f
14162,1,1,1,11,0,custom61,14071,0,0,0,f
14163,1,1,1,11,0,custom61,14071,0,0,0,f
14164,1,1,1,11,0,custom61,14071,0,0,0,f
14165,1,1,1,11,0,custom61,14071,0,0,0,f
14166,1,1,1,11,0,custom61,14071,0,0,0,f
14167,1,1,1,11,0,custom61,14071,0,0,0,f
14168,1,1,1,11,0,custom61,14071,0,0,0,f
14169,1,1,1,11,0,custom61,14071,0,0,0,f
14170,1,1,1,11,0,custom61,14071,0,0,0,f
14171,1,1,1,11,0,custom61,14071,0,0,0,f
14172,1,1,1,11,0,custom61,14071,0,0,0,f
14173,1,1,1,11,0,custom61,14071,0,0,0,f
14174,1,1,1,11,0,custom61,14071,0,0,0,f
14175,1,1,1,11,0,custom61,14071,0,0,0,f
14176,1,1,1,11,0,custom61,14071,0,0,0,f
14177,1,1,1,11,0,custom61,14071,0,0,0,f
14178,1,1,1,11,0,custom61,14071,0,0,0,f
14179,1,1,1,11,0,custom61,14071,0,0,0,f
14180,1,1,1,11,0,custom61,14071,0,0,0,f
14181,1,1,1,11,0,custom61,14071,0,0,0,f
14182,1,1,1,11,0,custom61,14071,0,0,0,f
14183,1,1,1,11,0,custom61,14071,0,0,0,f
14184,1,1,1,11,0,custom61,14071,0,0,0,f
14185,1,1,1,11,0,custom61,14071,0,0,0,f
14186,1,1,1,11,0,custom61,14071,0,0,0,f
14187,1,1,1,11,0,custom61,14071,0,0,0,f
14188,1,1,1,11,0,custom61,14071,0,0,0,f
14189,1,1,1,11,0,custom61,14071,0,0,0,f
14190,1,1,1,11,0,custom61,14071,0,0,0,f
14191,1,1,1,11,0,custom61,14071,0,0,0,f
14192,1,1,1,11,0,custom61,14071,0,0,0,f
14193,1,1,1,11,0,custom61,14071,0,0,0,f
14194,1,1,1,11,0,custom61,14071,0,0,0,f
14195,1,1,1,11,0,custom61,14071,0,0,0,f
14196,1,1,1,11,0,custom61,14071,0,0,0,f
14197,1,1,1,11,0,custom61,14071,0,0,0,f
14198,1,1,1,11,0,custom61,14071,0,0,0,f
14199,1,1,1,11,0,custom61,14071,0,0,0,f
14200,1,1,1,11,0,custom61,14071,0,0,0,f
14201,1,1,1,11,0,custom61,14071,0,0,0,f
14202,1,1,1,11,0,custom61,14071,0,0,0,f
14203,1,1,1,11,0,custom61,14071,0,0,0,f
14204,1,1,1,11,0,custom61,14071,0,0,0,f
14205,1,1,1,11,0,custom61,14071,0,0,0,f
14206,1,1,1,11,0,custom61,14071,0,0,0,f
14207,1,1,1,11,0,custom61,14071,0,0,0,f
14208,1,1,1,11,0,custom61,14071,0,0,0,f
14209,1,1,1,11,0,custom61,14071,0,0,0,f
14210,1,1,1,11,0,custom61,14071,0,0,0,f
14211,1,1,1,11,0,custom61,14071,0,0,0,f
14212,1,1,1,11,0,custom61,14071,0,0,0,f
14213,1,1,1,11,0,custom61,14071,0,0,0,f
14214,1,1,1,11,0,custom61,14071,0,0,0,f
14215,1,1,1,11,0,custom61,14071,0,0,0,f
14216,1,1,1,11,0,custom61,14071,0,0,0,f
14217,1,1,1,11,0,custom61,14071,0,0,0,f
14218,1,1,1,11,0,custom61,14071,0,0,0,f
14219,1,1,1,11,0,custom61,14071,0,0,0,f
14220,1,1,1,11,0,custom61,14071,0,0,0,f
14221,1,1,1,11,0,custom61,14071,0,0,0,f
14222,1,1,1,11,0,custom61,14071,0,0,0,f
14223,1,1,1,11,0,custom61,14071,0,0,0,f
14224,1,1,1,11,0,custom61,14071,0,0,0,f
14225,1,1,1,11,0,custom61,14071,0,0,0,f
14226,1,1,1,11,0,custom61,14071,0,0,0,f
14227,1,1,1,11,0,custom61,14071,0,0,0,f
14228,1,1,1,11,0,custom61,14071,0,0,0,f
14229,1,1,1,11,0,custom61,14071,0,0,0,f
14230,1,1,1,11,0,custom61,14071,0,0,0,f
14231,1,1,1,11,0,custom61,14071,0,0,0,f
14232,1,1,1,11,0,custom61,14071,0,0,0,f
14233,1,1,1,11,0,custom61,14071,0,0,0,f
14234,1,1,1,11,0,custom61,14071,0,0,0,f
14235,1,1,1,11,0,custom61,14071,0,0,0,f
14236,1,1,1,11,0,custom61,14071,0,0,0,f
14237,1,1,1,11,0,custom61,14071,0,0,0,f
14238,1,1,1,11,0,custom61,14071,0,0,0,f
14239,1,1,1,11,0,custom61,14071,0,0,0,f
14240,1,1,1,11,0,custom61,14071,0,0,0,f
14241,1,1,1,11,0,custom61,14071,0,0,0,f
14242,1,1,1,11,0,custom61,14071,0,0,0,f
14243,1,1,1,11,0,custom61,14071,0,0,0,f
14244,1,1,1,11,0,custom61,14071,0,0,0,f
14245,1,1,1,11,0,custom61,14071,0,0,0,f
14246,1,1,1,11,0,custom61,14071,0,0,0,f
14247,1,1,1,11,0,custom61,14071,0,0,0,f
14248,1,1,1,11,0,custom61,14071,0,0,0,f
14249,1,1,1,11,0,custom61,14071,0,0,0,f
14250,1,1,1,11,0,custom61,14071,0,0,0,f
14251,1,1,1,11,0,custom61,14071,0,0,0,f
14252,1,1,1,11,0,custom61,14071,0,0,0,f
14253,1,1,1,11,0,custom61,14071,0,0,0,f
14254,1,1,1,11,0,custom61,14071,0,0,0,f
14255,1,1,1,11,0,custom61,14071,0,0,0,f
14256,1,1,1,11,0,custom61,14071,0,0,0,f
14257,1,1,1,11,0,custom61,14071,0,0,0,f
14258,1,1,1,11,0,custom61,14071,0,0,0,f
14259,1,1,1,11,0,custom61,14071,0,0,0,f
14260,1,1,1,11,0,custom61,14071,0,0,0,f
14261,1,1,1,11,0,custom61,14071,0,0,0,f
14262,1,1,1,11,0,custom61,14071,0,0,0,f
14263,1,1,1,11,0,custom61,14071,0,0,0,f
14264,1,1,1,11,0,custom61,14071,0,0,0,f
14265,1,1,1,11,0,custom61,14071,0,0,0,f
14266,1,1,1,11,0,custom61,14071,0,0,0,f
14267,1,1,1,11,0,custom61,14071,0,0,0,f
14268,1,1,1,11,0,custom61,14071,0,0,0,f
14269,1,1,1,11,0,custom61,14071,0,0,0,f
14270,1,1,1,11,0,custom61,14071,0,0,0,f
14271,1,1,1,11,0,custom61,14071,0,0,0,f
14272,1,1,1,11,0,custom61,14071,0,0,0,f
14273,1,1,1,11,0,custom61,14071,0,0,0,f
14274,1,1,1,11,0,custom61,14071,0,0,0,f
14275,1,1,1,11,0,custom61,14071,0,0,0,f
14276,1,1,1,11,0,custom61,14071,0,0,0,f
14277,1,1,1,11,0,custom61,14071,0,0,0,f
14278,1,1,1,11,0,custom61,14071,0,0,0,f
14279,1,1,1,11,0,custom61,14071,0,0,0,f
14280,1,1,1,11,0,custom61,14071,0,0,0,f
14281,1,1,1,11,0,custom61,14071,0,0,0,f
14282,1,1,1,11,0,custom61,14071,0,0,0,f
14283,1,1,1,11,0,custom61,14071,0,0,0,f
14284,1,1,1,11,0,custom61,14071,0,0,0,f
14285,1,1,1,11,0,custom61,14071,0,0,0,f
14286,1,1,1,11,0,custom61,14071,0,0,0,f
14287,1,1,1,11,0,custom61,14071,0,0,0,f
14288,1,1,1,11,0,custom61,14071,0,0,0,f
14289,1,1,1,11,0,custom61,14071,0,0,0,f
14290,1,1,1,11,0,custom61,14071,0,0,0,f
14291,1,1,1,11,0,custom61,14071,0,0,0,f
14292,1,1,1,11,0,custom61,14071,0,0,0,f
14293,1,1,1,11,0,custom61,14071,0,0,0,f
14294,1,1,1,11,0,custom61,14071,0,0,0,f
14295,1,1,1,11,0,custom61,14071,0,0,0,f
14296,1,1,1,11,0,custom61,14071,0,0,0,f
14297,1,1,1,11,0,custom61,14071,0,0,0,f
14298,1,1,1,11,0,custom61,14071,0,0,0,f
14299,1,1,1,11,0,custom61,14071,0,0,0,f
14300,1,1,1,11,0,custom61,14071,0,0,0,f
14301,1,1,1,11,0,custom61,14071,0,0,0,f
14302,1,1,1,11,0,custom61,14071,0,0,0,f
14303,1,1,1,11,0,custom61,14071,0,0,0,f
14304,1,1,1,11,0,custom61,14071,0,0,0,f
14305,1,1,1,11,0,custom61,14071,0,0,0,f
14306,1,1,1,11,0,custom61,14071,0,0,0,f
14307,1,1,1,11,0,custom61,14071,0,0,0,f
14308,1,1,1,11,0,custom61,14071,0,0,0,f
14309,1,1,1,11,0,custom61,14071,0,0,0,f
14310,1,1,1,11,0,custom61,14071,0,0,0,f
14311,1,1,1,11,0,custom61,14071,0,0,0,f
14312,1,1,1,11,0,custom61,14071,0,0,0,f
14313,1,1,1,11,0,custom61,14071,0,0,0,f
14314,1,1,1,11,0,custom61,14071,0,0,0,f
14315,1,1,1,11,0,custom61,14071,0,0,0,f
14316,1,1,1,11,0,custom61,14071,0,0,0,f
14317,1,1,1,11,0,custom61,14071,0,0,0,f
14318,1,1,1,11,0,custom61,14071,0,0,0,f
14319,1,1,1,11,0,custom61,14071,0,0,0,f
14320,1,1,1,11,0,custom61,14071,0,0,0,f
14321,1,1,1,11,0,custom61,14071,0,0,0,f
14322,1,1,1,11,0,custom61,14071,0,0,0,f
14323,1,1,1,11,0,custom61,14071,0,0,0,f
14324,1,1,1,11,0,custom61,14071,0,0,0,f
14325,1,1,1,11,0,custom61,14071,0,0,0,f
14326,1,1,1,11,0,custom61,14071,0,0,0,f
14327,1,1,1,11,0,custom61,14071,0,0,0,f
14328,1,1,1,11,0,custom61,14071,0,0,0,f
14329,1,1,1,11,0,custom61,14071,0,0,0,f
14330,1,1,1,11,0,custom61,14071,0,0,0,f
14331,1,1,1,11,0,custom61,14071,0,0,0,f
14332,1,1,1,11,0,custom61,14071,0,0,0,f
14333,1,1,1,11,0,custom61,14071,0,0,0,f
14334,1,1,1,11,0,custom61,14071,0,0,0,f
14335,1,1,1,11,0,custom61,14071,0,0,0,f
14336,1,1,1,11,0,custom61,14071,0,0,0,f
14337,1,1,1,11,0,custom61,14071,0,0,0,f
14338,1,1,1,11,0,custom61,14071,0,0,0,f
14339,1,1,1,11,0,custom61,14071,0,0,0,f
14340,1,1,1,11,0,custom61,14071,0,0,0,f
14341,1,1,1,11,0,custom61,14071,0,0,0,f
14342,1,1,1,11,0,custom61,14071,0,0,0,f
14343,1,1,1,11,0,custom61,14071,0,0,0,f
14344,1,1,1,11,0,custom61,14071,0,0,0,f
14345,1,1,1,11,0,custom61,14071,0,0,0,f
14346,1,1,1,11,0,custom61,14071,0,0,0,f
14347,1,1,1,11,0,custom61,14071,0,0,0,f
14348,1,1,1,11,0,custom61,14071,0,0,0,f
14349,1,1,1,11,0,custom61,14071,0,0,0,f
14350,1,1,1,11,0,custom61,14071,0,0,0,f
14351,1,1,1,11,0,custom61,14071,0,0,0,f
14352,1,1,1,11,0,custom61,14071,0,0,0,f
14353,1,1,1,11,0,custom61,14071,0,0,0,f
14354,1,1,1,11,0,custom61,14071,0,0,0,f
14355,1,1,1,11,0,custom61,14071,0,0,0,f
14356,1,1,1,11,0,custom61,14071,0,0,0,f
14357,1,1,1,11,0,custom61,14071,0,0,0,f
14358,1,1,1,11,0,custom61,14071,0,0,0,f
14359,1,1,1,11,0,custom61,14071,0,0,0,f
14360,1,1,1,11,0,custom61,14071,0,0,0,f
14361,1,1,1,11,0,custom61,14071,0,0,0,f
14362,1,1,1,11,0,custom61,14071,0,0,0,f
14363,1,1,1,11,0,custom61,14071,0,0,0,f
14364,1,1,1,11,0,custom61,14071,0,0,0,f
14365,1,1,1,11,0,custom61,14071,0,0,0,f
14366,1,1,1,11,0,custom61,14071,0,0,0,f
14367,1,1,1,11,0,custom61,14071,0,0,0,f
14368,1,1,1,11,0,custom61,14071,0,0,0,f
14369,1,1,1,11,0,custom61,14071,0,0,0,f
14370,1,1,1,11,0,custom61,14071,0,0,0,f
14371,1,1,1,11,0,custom61,14071,0,0,0,f
14372,1,1,1,11,0,custom61,14071,0,0,0,f
14373,1,1,1,11,0,custom61,14071,0,0,0,f
14374,1,1,1,11,0,custom61,14071,0,0,0,f
14375,1,1,1,11,0,custom61,14071,0,0,0,f
14376,1,1,1,11,0,custom61,14071,0,0,0,f
14377,1,1,1,11,0,custom61,14071,0,0,0,f
14378,1,1,1,11,0,custom61,14071,0,0,0,f
14379,1,1,1,11,0,custom61,14071,0,0,0,f
14380,1,1,1,11,0,custom61,14071,0,0,0,f
14381,1,1,1,11,0,custom61,14071,0,0,0,f
14382,1,1,1,11,0,custom61,14071,0,0,0,f
14383,1,1,1,11,0,custom61,14071,0,0,0,f
14384,1,1,1,11,0,custom61,14071,0,0,0,f
14385,1,1,1,11,0,custom61,14071,0,0,0,f
14386,1,1,1,11,0,custom61,14071,0,0,0,f
14387,1,1,1,11,0,custom61,14071,0,0,0,f
14388,1,1,1,11,0,custom61,14071,0,0,0,f
14389,1,1,1,11,0,custom61,14071,0,0,0,f
14390,1,1,1,11,0,custom61,14071,0,0,0,f
14391,1,1,1,11,0,custom61,14071,0,0,0,f
14392,1,1,1,11,0,custom61,14071,0,0,0,f
14393,1,1,1,11,0,custom61,14071,0,0,0,f
14394,1,1,1,11,0,custom61,14071,0,0,0,f
14395,1,1,1,11,0,custom61,14071,0,0,0,f
14396,1,1,1,11,0,custom61,14071,0,0,0,f
14397,1,1,1,11,0,custom61,14071,0,0,0,f
14398,1,1,1,11,0,custom61,14071,0,0,0,f
14399,1,1,1,11,0,custom61,14071,0,0,0,f
14400,1,1,1,11,0,custom61,14071,0,0,0,f
14401,1,1,1,11,0,custom61,14071,0,0,0,f
14402,1,1,1,11,0,custom61,14071,0,0,0,f
14403,1,1,1,11,0,custom61,14071,0,0,0,f
14404,1,1,1,11,0,custom61,14071,0,0,0,f
14405,1,1,1,11,0,custom61,14071,0,0,0,f
14406,1,1,1,11,0,custom61,14071,0,0,0,f
14407,1,1,1,11,0,custom61,14071,0,0,0,f
14408,1,1,1,11,0,custom61,14071,0,0,0,f
14409,1,1,1,11,0,custom61,14071,0,0,0,f
14410,1,1,1,11,0,custom61,14071,0,0,0,f
14411,1,1,1,11,0,custom61,14071,0,0,0,f
14412,1,1,1,11,0,custom61,14071,0,0,0,f
14413,1,1,1,11,0,custom61,14071,0,0,0,f
14414,1,1,1,11,0,custom61,14071,0,0,0,f
14415,1,1,1,11,0,custom61,14071,0,0,0,f
14416,1,1,1,11,0,custom61,14071,0,0,0,f
14417,1,1,1,11,0,custom61,14071,0,0,0,f
14418,1,1,1,11,0,custom61,14071,0,0,0,f
14419,1,1,1,11,0,custom61,14071,0,0,0,f
14420,1,1,1,11,0,custom61,14071,0,0,0,f
14421,1,1,1,11,0,custom61,14071,0,0,0,f
