id,bubble,ai_event_id
6150,"더는 부끄럽지 않아요. 이젠, 예쁜 옷도 입었다고요!",717
6151,호랑이 등뼈 산맥에는 이름난 괴물들이 넷 있습니다. 그들을 만나보셨습니까?,769
6152,"거미숲의 스파이스, 기계 폐기장의 워리, 물안개 숲의 알록이 그리고 할 하파의 길목을 지키는 자칼! 이들을 처치하고 기운을 가져오세요. 이 마법진을 발동시키는 재료가 된답니다.",769
6155,이곳에 정차하는 마차는 여기서부터 무지개 벌판까지 순환하는 마차다루루.,988
6156,이 망원경을 이용하면 비행선이나 마차가 어디에 와 있는지 바로 알 수 있다루루.,988
6157,여긴 이미 코볼트 무리에게 점령당했다고요.,460
6158,오도 가도 못하고 여기에 갇혀버렸어요.,460
6159,자꾸 부딪히지 마세요! 요리 구상 중인 거 까먹었잖아요!,1646
6160,연금 숙련도를 조금 올려보시는 건 어떠세요? 그럼 저와 함께할 일이 조금 있을 것 같은데...,795
6161,"연금술은 흔히 물약을 만드는 일이라고만 생각하는데, 아키움을 쪼개거나 보름돌과 염료를 만드는 등 다양한 역할을 한답니다.",795
6162,3단계 물약을 만들 수 있을 정도로 연금 숙련도가 올랐을 때 제게 오세요. 당신과 함께 물약을 만들고 싶어요.,797
6163,연금술을 열심히 익히고 있나요? 연금술 숙련을 게을리하지 마세요.,797
6164,연금술은 험한 세상을 살아가는 데 꼭 필요한 능력이지요.,797
6165,채집 숙련도를 올려보세요. 그래서 제 일도 좀 도와주세요. 호호.,807
6166,진귀한 수확물을 더 많이 얻고 싶다고요? 그럼 채집을 열심히 하세요. 더 많은 기회가 생길 거예요.,807
6167,벌채 숙련도가 어느 정도 높아지면 절 찾아오세요. 함께 할 일이 있을지 모릅니다.,803
6168,"좋은 가죽에는 좋은 첨가제가, 좋은 쇠에는 좋은 연마제가 필요하오.",1371
6169,주괴를 만들려면 마을에서 용광로를 찾아보시오.,1371
6170,"채광에 소질이 있다면, 희귀한 광맥도 잘 찾아낼게요.",1371
6171,우... 우린 단지 두 대륙에 무차별적으로 퍼지는 은사시 전염병을 막고 싶었을 뿐이에요.,535
6172,사... 사실을 말할게요. 동굴 끝의 광맥을 파내면 그 밑에 책이 있습니다. 거기에 모든 게 적혀있어요!,535
6173,"잘 되고 있었는데, 네놈이 모든 걸 망쳤어!",1770
6175,갸륵하군. 원혼들에게 살해당한 내 가족의 복수를 도와주려는 건가? 그럼 내 뒤의 새장을 열어 그 새가 시키는 대로 해주게...,524
6178,그래! 그 새장 속의 새가 말하는 대로 거인이 지키던 나뭇가지와 하얀 숲 유령의 정기를 구해다 주게. 설마 딴마음을 품는 건 아니겠지?,523
6179,훗훗... 응? 뭔가?,646
6180,"난 중요한 사명이 있어, 저리 가라구!",646
6181,저 하얀 것들... 꼴 보기도 싫어!,646
6182,한 사람이라도 더 동료를 구할 수 있도록 도움을 주십시오.,466
6183,저들도 예전에는 살과 피를 가진 살아있는 사람들이었을 텐데...,466
6184,부탁한 제 친구는 어떻게 된 겁니까? 그를 혼자 내버려 두지 마십시오.,470
6185,설마 그 여자 유령이 미인이어서 자네를 홀리기라도 한 건가.,471
6186,조심하게. 이 숲에서 아름답거나 가련해 보이는 겉모습을 믿으면 안 돼.,471
6187,그대라면 알란나 님이 분명 큰 임무를 맡기실 거요. 어서 가시오.,473
6188,어두운 미래에 한 줄기 단비 같은 희망이 되어주시오.,473
6189,약혼반지를 잃어버리다니 이건 안 좋은 징조예요.,474
6190,이 숲에는 슬프고 사악한 기운들이 가득하죠. 정화할 방법을 찾을 수 있을까요?,474
6191,...모든 일이 다 잘 될 거예요.,475
6192,"모라, 흑흑... 모라.",504
6193,"당신이 죽도록 내버려 두다니, 차라리 나도 같이 죽었어야 했어.",504
6194,내가 이곳에서 성역을 지켜온 지도 어느새 백 년이 넘어가는구나.,480
6195,데스몬드가 자이라를 좋아하는 것 같아. 가망은 없어 보이지만...,480
6196,자이라 님... 왜 돌아오시지 않는 거지?,477
6197,그분께 무슨 일이 생긴 거라면 하지?,477
6198,난 이곳 하얀 숲이 정말 좋아. 온갖 신기한 실험을 다 해볼 수 있잖아?,484
6199,썩어가는 시체들을 처음 만든 사람은 정말이지 천재였던 것 같아. 존경할래!,484
6200,어리석은 우민들. 너희가 내 연구의 의의를 알기나 하겠어?,484
6201,"자, 어서 가서 내가 연구를 마무리 짓는 걸 도와달라고!",485
6202,괴물들이 녹아내리는 거 정말 통쾌하지 않아?,485
6203,저 욕심꾸러기 카우츠키! 아무리 드워프라도 돈 많은 게 다가 아니라고.,495
6204,가우츠키가 계속 저렇게 열 받아 있으면 난 상단에서 해고될지도 몰라.,495
6205,"휴, 돌아가면 꼭 양고기와 쇠고기를 산처럼 쌓아놓고 만년설 맥주를 마셔야지.",499
6206,저... 여기서 하피들을 피해 집에 돌아갈 수 있겠죠?,499
6207,부탁할게요. 틈을 봐서 달아나도록 도와주세요.,499
6208,벌써 하피 우두머리를 잡으신 거예요?,501
6209,"저, 저라도 도와드리는 게 나을까요?",501
6210,"아이고, 마누라. 우리 가족은 이제 두 왕관에 가서 노예 신세가 될 거요. ",505
6211,흉년만 아니었어도 요 모양 요 꼴은 안 되었을 텐데.,505
6212,"나리, 설마 못 구하신 겁니까? 안 됩니다. 저희 가족 다 죽어요.",506
6213,하긴 나리라고 뭔 힘이 있으시겠습니까.,506
6216,나이가 오십이 다 되어서 꽃 같은 처녀를 들이려고 하다니. 한심해!,503
6217,세상에 저런 꽃 따위에 귀족들이 왜 저렇게 절절매는지 모르겠어.,503
6220,어디서 저런 멧돼지들이 왔는지 모르겠어.,502
6221,오캄 남작의 꽃이나 먹지. 왜 내 채소밭을 파헤치는 건지 모르겠어.,502
6222,"휴우, 왜 하늘은 나같이 지적인 사람에게 아무것도 주시지 않는 걸까?",498
6223,"아, 아버지 무서워요. 집에 가고 싶어요. 엉엉.",509
6224,저 괴물들이 무서워서 미칠 것만 같아요. 흑흑흑.,509
6225,이렇게 기분 나쁜 일은 왜 시키는지 정말.,493
6226,단장은 뭘 해서 저렇게 돈을 번 거지? 이 뼈랑 관련이 있는 건가?,493
6227,끽끽끽끼긱...,511
6228,우리 대장님은 참 멋지시지 말입니다. 하지만 가끔 엄청나게 무서우시지 말입니다.,492
6229,"쿨럭쿨럭, 에밀리오의 말을 듣는 게 아니었는데.",488
6230,내 동료가 저렇게 된 건 다 내 탓이야. 쿨럭쿨럭.,489
6231,인생은 한낱 꿈에 불과하다네.,487
6232,인생에서 말이죠. 중요하지 않은 건 아무것도 없어요.,486
6233,사랑은 영원해요. 재처럼 사라지는 게 아니에요.,486
6235,좋아요. 내가 할 수 있는 걸 할게요.,1774
6236,"딱히 오보로스가 좋아서 이 일을 하는 건 아니에요. 그의 복수심은 이해가 가지만, 이 무분별한 복수는 멈춰야 해요!",525
6237,이곳에 정차하는 마차는 여기서부터 마리아노플까지 순환하는 마차다루루.,979
6238,이 망원경은 비행선이나 마차가 얼마나 다가왔는지 당장 알려줘서 정말 편리하다루루.,979
6239,이곳에 정차하는 마차는 여기서부터 가랑돌 평원까지 순환하는 마차다루루.,980
6240,이 망원경은 비행선이나 마차가 얼마나 다가왔는지 당장 알려줘서 정말 편리하다루루.,980
6241,이 망원경은 정말 편리한 물건이다라라. 비행선이나 마차가 어디에 와 있는지 당장 알려준다라라.,512
6242,가랑돌 평원으로 가는 비행선을 타려면 이곳에서 탑승하면 된다라라. 좋은 여행이 되길 바란다라라.,512
6243,원대륙이 열리자 심해의 공포가 깨어났소! 모두 조심하시오!,1971
6244,빛너울 바다에 가거든 동트는 새벽을 조심하시오! 풍랑의 전조가 몰려오니 말이오!,1971
6245,아켄은 희생자의 영혼을 먹이 삼아 성장하고 있소! 이 괴물을 막아야 하오!,1971
6246,빛너울 바다를 위협하는 아켄을 물리칠 사람을 모집하고 있소!,1972
6247,빛너울 바다에 가거든 동트는 새벽을 조심하시오! 풍랑의 전조가 몰려올 것이오!,1972
6248,원대륙이 열리자 심해의 공포가 깨어났소! 모두 조심하시오!,1972
6253,잠수정의 어뢰를 아켄에게 사용해보시오! 분명 큰 효과가 있었소!,1974
6254,아켄이 잠수정의 어뢰를 맞아 마비되는 모습을 본 것 같소!,1974
6255,잠수정의 어뢰를 아켄에게 사용해보시오! 분명 큰 효과가 있었소!,1973
6256,아켄이 잠수정의 어뢰를 맞아 마비되는 모습을 본 것 같소!,1973
6258,죽은 사람이 생각나서 와 봤는데 분위기가 예전 같지 않군요. 대체 숲 속에서 무슨 일이 벌어지고 있는 겁니까?   i,533
6259,옛날엔 꽃이 많고 조용한 마을이었는데... 마을 영주는 성질이 나빠지고 유령들이 떠돌아다니고... 다시 오고 싶지 않네요.,534
6260,밴시 소굴 서쪽에 가면 단서가 있는 걸까요?,644
6261,속이 다 시원하구먼. 청동 바위산으로 가게 되면 이 음료를 십자로의 비석에 바치는 짓은 더 안 해도 될 테니!,521
6262,속이 다 시원하구먼. 청동 바위산으로 가게 되면 이 음료를 십자로의 비석에 바치는 짓은 더 안 해도 될 테니! ,1881
6263,"이니스 섬에 어느 여행자가 있는데, 그 남자는 모르는 게 없다고 하더군요. 당신 반지에 대해서 궁금한 게 있다면 그 남자를 찾아가 보십시오.",1975
6267,"이니스 섬에 어느 여행자가 있는데, 그 남자는 모르는 게 없다고 하더군요. 당신 반지에 대해서 궁금한 게 있다면 그 남자를 찾아가 보십시오. ",1979
6268,"이니스 섬에 어느 여행자가 있는데, 그 남자는 모르는 게 없다고 하더군요. 당신 반지에 대해서 궁금한 게 있다면 그 남자를 찾아가 보십시오. ",1977
6269,"여행자 루크라는 사람을 우연히 만난 적이 있는데, 그는 모르는 게 없을 정도로 참 박학다식하더군요. 고고학자인 제가 그에게 많은 가르침을 받았을 정도입니다.",1976
6270,"여행자 루크라는 사람을 우연히 만난 적이 있는데, 그는 모르는 게 없을 정도로 참 박학다식하더군요. 고고학자인 제가 그에게 많은 가르침을 받았을 정도입니다. ",1978
6271,"제가 고고학자이긴 하지만 알려지지 않은 과거의 유물까지 모두 알고 있는 것은 아닙니다. 세상에 알려지지 않는 사실조차 모두 아는 이가 있는데, 그는 지금 이니스 섬에 있습니다.",1980
6272,인류의 역사는 왜 항상 비슷한 모습으로 흥망성쇠를 거듭하는 것일까요? 당신 손에 있는 그 반지도 분명 그런 역사의 흐름에서 어떠한 역할을 했을 겁니다. 비록 지금은 잊혀졌지만.,1949
6273,당신 손에 있는 그 반지가 낯이 익군요. 이곳 누이마리 지역의 역사 내용이 담긴 책에서 그런 모양의 반지를 봤던 기억이 있습니다. ,1949
6274,당신 손에 있는 반지의 정체가 궁금하다면 이곳 누이마리를 탐사해 보십시오. 어쩌면 이곳에서 비슷한 반지를 찾게 될지도 모릅니다.,1949
6275,"우리 밤의 야기꾼이 기록한 책에 여행자 루크라는 자가 자주 등장하고 있어요. 수백 년 전 기록에도, 수십 년 전 기록에도 계속 등장죠. 지금은 이니스섬에 있다는데 그자의 정체가 궁금해요.",1981
6276,"원대륙 누이마리에 가보면 뒤틀린 화산이란 곳이 있어요. 그 뒤틀린 화산의 남쪽 협곡에 용암이 흐르는 동굴이 있는데, 거기서 누군가 망령을 봤다고 하네요.   ",1962
6277,하버마스라는 고고학자가 고대사와 각종 유물에 관하여 매우 해박한 지식을 지니고 있답니다. 당신이 가진 유물이 궁금하다면 하버마스를 찾아가보세요. ,1963
6278,"우리 밤의 야기꾼이 기록한 책에 여행자 루크라는 자가 자주 등장하고 있어요. 수백 년 전 기록에도, 수십 년 전 기록에도 계속 등장죠. 지금은 이니스섬에 있다는데 그자의 정체가 궁금해요.",1982
6280,"우리 고고학자들조차도 잘 알지 못하는 역사의 이면을 알고 싶다면, 이니스 섬을 찾아가 보십시오. 그곳에 가려지지 않은 진실을 알고 있는 자가 있습니다.",1983
6281,"언젠가 아르드라는 엘프 방랑자를 만난 적이 있는데, 자신이 전설로만 남은 원대륙의 델피나드 도서관에 있었다고 하더군요. 세상은 넓고 미치광이는 많은 거 같아요.",1984
6282,방랑자 아르드라는 엘프가 자신이 델피나드 도서관의 위대한 스승인 알렉산데르의 제자라고 하더군요. 그는 지금쯤 아마 뼈의 땅 부근에 있을 것입니다.,1985
6283,"여행을 하다가 뼈의 땅에서 방랑자 아르드라는 엘프를 만났는데, 그는 자신이 죽은 왕녀를 봉인하기 위해 사용됐던 델피나드의 보물을 지키던 자라고 하더군.",1986
6284,"뼈의 땅을 여행하다가 우연히 한 방랑자를 만났는데, 그가 델피나드의 보물이라던가 왕녀의 반지라던가 하는 말을 주절주절 떠들더군요.",1987
6285,"고고학을 연구하면서 누이아 대륙 곳곳을 돌아다녔죠. 뼈의 땅에서 우연히 낯선 방랑자를 만났는데, 그가 왕녀의 반지에 관해 이야기하는 걸 들었어요.",1988
6286,파괴의 신과 맞서 싸웠던 엘프의 왕 아란제브와 자신이 동문이라고 주장하는 엘프를 뼈의 땅에서 만난 적이 있습니다. 자신이 아란제브의 스승인 알렉산데르의 제자라고 하더군요.,1989
6287,방랑자 아르드라는 엘프가 델피나드의 보물과 왕녀의 반지에 대해 알고 있다는 소문을 들었어요. 뼈의 땅에서 봤다는 자가 있으니 그를 찾는다면 거기에 가보세요.,1990
6288,방랑자 아르드라는 엘프가 델피나드의 보물과 왕녀의 반지에 대해 알고 있다는 소문을 들었어요. 뼈의 땅에서 봤다는 자가 있으니 그를 찾는다면 거기에 가보세요.,1991
6289,세상엔 상식적으로 믿기 어려운 일들이 종종 벌어지곤 합니다. 엘프의 왕인 아란제브와 자신이 동문수학했다고 주장하는 방랑자 아르드의 말은 과연 믿기 어렵지만 진실일까요?,1992
6290,"우리 종족은 정령들의 부름에 응해 북으로 떠나지만, 이 식물은 남아 보랏빛 음료를 만드는데 쓰일 거야. 물과 항아리가 그때도 지금처럼 좋을지 의문이군.",519
6291,"우리 종족은 정령들의 부름에 응해 북으로 떠나지만, 이 식물은 남아 보랏빛 음료를 만드는데 쓰일 거야. 물과 항아리가 그때도 지금처럼 좋을지 의문이군.",1882
6292,"자네는 신성한 보랏빛 음료를 만들 생각인가? 그렇다면 이 유적의 동, 서, 북쪽을 돌아다녀 보게. 필요한 것들을 찾을 수 있을 거야.",518
6293,고맙네. 이곳이 모든 종족이 처음으로 두 대륙에 발붙였던 곳이라는 것을 잊지 말아 주게...,522
