id,name,desc,icon_id,anim_start_id,anim_end_id,duration,tick,silence,root,sleep,stun,crippled,stealth,remove_on_source_dead,link_buff_id,tick_mana_cost,stack_rule_id,init_min_charge,init_max_charge,max_stack,damage_absorption_type_id,damage_absorption_per_hit,aura_radius,mana_shield_ratio,fx_group_id,framehold,ragdoll,one_time,reflection_chance,reflection_type_id,require_buff_id,taunt,taunt_with_top_aggro,remove_on_use_skill,melee_immune,spell_immune,ranged_immune,siege_immune,immune_damage,skill_controller_id,resurrection_health,resurrection_mana,resurrection_percent,level_duration,reflection_ratio,reflection_target_ratio,knockback_immune,immune_buff_tag_id,aura_relation_id,group_id,group_rank,per_unit_creation,tick_area_radius,tick_area_relation_id,remove_on_move,use_source_faction,faction_id,exempt,tick_area_front_angle,tick_area_angle,psychokinesis,no_collide,psychokinesis_speed,remove_on_death,combat_text_start,combat_text_end,tick_anim_id,tick_active_weapon_id,conditional_tick,system,aura_slave_buff_id,non_pushable,active_weapon_id,custom_dual_material_id,custom_dual_material_fade_time,max_charge,detect_stealth,remove_on_exempt,remove_on_land,gliding,gliding_rotate_speed,knock_down,tick_area_exclude_source,string_instrument_start_anim_id,percussion_instrument_start_anim_id,tube_instrument_start_anim_id,string_instrument_tick_anim_id,percussion_instrument_tick_anim_id,tube_instrument_tick_anim_id,gliding_startup_time,gliding_startup_speed,gliding_fall_speed_slow,gliding_fall_speed_normal,gliding_fall_speed_fast,gliding_smooth_time,gliding_lift_count,gliding_lift_height,gliding_lift_valid_time,gliding_lift_duration,gliding_lift_speed,gliding_land_height,gliding_sliding_time,gliding_move_speed_slow,gliding_move_speed_normal,gliding_move_speed_fast,fall_damage_immune,kind_id,ag_stance,transform_buff_id,blank_minded,fastened,slave_applicable,pacifist,remove_on_interaction,crime,remove_on_unmount,aura_child_only,remove_on_mount,remove_on_start_skill,sprint_motion,telescope_range,mainhand_tool_id,offhand_tool_id,tick_mainhand_tool_id,tick_offhand_tool_id,tick_level_mana_cost,walk_only,cannot_jump,crowd_buff_id,crowd_radius,crowd_number,evade_telescope,transfer_telescope_range,remove_on_attack_spell_dot,remove_on_attack_etc_dot,remove_on_attack_buff_trigger,remove_on_attack_etc,remove_on_attacked_spell_dot,remove_on_attacked_etc_dot,remove_on_attacked_buff_trigger,remove_on_attacked_etc,remove_on_damage_spell_dot,remove_on_damage_etc_dot,remove_on_damage_buff_trigger,remove_on_damage_etc,remove_on_damaged_spell_dot,remove_on_damaged_etc_dot,remove_on_damaged_buff_trigger,remove_on_damaged_etc,owner_only,remove_on_autoattack,save_rule_id,idle_anim,anti_stealth,scale,scaleDuration,immune_except_creator,immune_except_skill_tag_id,find_school_of_fish_range,anim_action_id,dead_applicable,tick_area_use_origin_source,real_time,do_not_remove_by_other_skill_controller,cooldown_skill_id,cooldown_skill_time,mana_burn_immune,freeze_ship,no_collide_rigid,crowd_friendly,crowd_hostile
6894,넘어짐,#{duration} 동안 넘어져서 일어날 수 없다,1781,,47,4000,0,f,f,f,t,f,f,f,,0,1,0,0,1,0,0,0,0,572,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,30,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,t,100.0,t,t,f,,0,f,f,,f,3,,1.0,0,f,t,f,f,0,t,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,2,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
6896,강력한 위축,"이동 속도가 |cFFFF9C2745%|r 감소, 기술 피해량과 공격 속도가 |cFFFF9C2720%|r 감소, 치유하는 효과가 |cFFFF9C2750%|r 감소됨",6908,,,7000,1000,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,338,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,63,7,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,t,f,,0,f,f,,f,3,,1.0,0,f,t,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,2,,,f,f,f,f,f,t,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
6897,밀쳐남,강하게 밀려납니다.,1350,,47,2000,0,f,f,f,t,f,f,f,,0,1,0,0,1,0,0,0,0,230,f,f,f,0,1,,f,f,f,f,f,f,f,0,7802,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,t,f,,0,f,t,,f,3,,1.0,0,f,t,f,f,0,t,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,2,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
6898,광복절 이벤트 광역 만세,광복절 이벤트 광역 만세,10180,123,48,5000,0,f,t,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,t,,f,3,,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,3,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
6899,소드락질,#{duration} 동안 수면 상태에 빠진다.,1800,16,47,5000,0,f,f,f,t,f,f,f,,0,1,0,0,1,0,0,0,0,120,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,200,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,t,f,,0,f,f,,f,3,,1.0,0,f,t,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,2,,,f,f,f,f,f,t,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,t,t,t,t,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
6900,진공 당겨짐,시전자에게 빨려들어간다.,1875,,,300,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,230,f,f,f,0,1,,t,f,f,f,f,f,f,0,7800,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,f,,f,3,,1.0,0,f,t,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,3,,,f,f,f,f,f,f,f,f,f,f,f,0.0,0,0,0,0,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
6901,활력 방패,마법 피해 시 피해량의 |cFFFF9C27200%|r를 생명력으로 흡수,1817,,,22000,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,526,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,1,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,t,t,,0,f,t,,f,3,,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
6902,사악한 근성의 방패,지속시간이 끝날 때 피해를 입은 횟수에 비례하여 생명력을 회복합니다. 해제 불가.,1291,,,4000,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,1585,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,t,,f,3,,1.0,0,f,t,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
6903,샘솟는 생명력,생명력을 #{duration} 동안 #{total_min_heal}~#{total_max_heal} 만큼 회복시킵니다,1862,,,20000,1000,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,415,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,0,t,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,t,,0,f,f,,f,3,,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
6904,저주,"모든 받는 피해량 50% 증가
치유하는 효과가 80% 감소",1866,,,15000,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,1072,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,t,f,,0,f,f,,f,3,,1.0,0,f,t,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,2,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
6905,발묶임,#{duration} 동안 발묶임 상태가 됩니다,1830,,,5000,0,f,t,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,1012,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,10,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,t,f,,0,f,f,,f,3,,1.0,0,f,t,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,2,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
6906,누이마리에 내린 칼레일의 가호,"근접 공격력 #{ua_melee_dps_inc} 증가
받는 근접 물리 피해 #{ua_incoming_melee_damage_mul}% 감소
받는 원거리 물리 피해 #{ua_incoming_ranged_damage_mul}% 감소
받는 마법 피해 #{ua_incoming_spell_damage_mul}% 감소
획득하는 생활 점수 |cFFFF9C27+1|r점
생산 활동 시간 |cFFFF9C275|r% 감소
모든 숙련도 |cFFFF9C27500|r 증가

타 영지의 가호와 중복 적용되지 않습니다.",10362,,,259200000,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,f,f,f,,0,f,t,,f,3,,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,t,f,,0,f,f,f,t,t
6907,안식의 땅에 내린 이지의 가호,"근접 공격력 #{ua_melee_dps_inc} 증가
원거리 공격력 #{ua_ranged_dps_inc} 증가
주문력 #{ua_spell_dps_inc} 증가
받는 근접 물리 피해 #{ua_incoming_melee_damage_mul}% 감소
획득하는 생활 점수 |cFFFF9C27+1|r점
생산 활동 시간 |cFFFF9C275|r% 감소
모든 숙련도 |cFFFF9C27500|r 증가

타 영지의 가호와 중복 적용되지 않습니다.",10363,,,259200000,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,f,f,f,,0,f,t,,f,3,,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,t,f,,0,f,f,f,t,t
6908,서녘마리에 내린 곤의 가호,"주문력 #{ua_spell_dps_inc} 증가
받는 근접 물리 피해 #{ua_incoming_melee_damage_mul}% 감소
받는 원거리 물리 피해 #{ua_incoming_ranged_damage_mul}% 감소
받는 마법 피해 #{ua_incoming_spell_damage_mul}% 감소
획득하는 생활 점수 |cFFFF9C27+1|r점
생산 활동 시간 |cFFFF9C275|r% 감소
모든 숙련도 |cFFFF9C27500|r 증가

타 영지의 가호와 중복 적용되지 않습니다.",10364,,,259200000,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,f,f,f,,0,f,t,,f,3,,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,t,f,,0,f,f,f,t,t
6909,심연의 입구에 내린 호라의 가호,"근접 공격력 #{ua_melee_dps_inc} 증가
원거리 공격력 #{ua_ranged_dps_inc} 증가
주문력 #{ua_spell_dps_inc} 증가
받는 마법 피해 #{ua_incoming_spell_damage_mul}% 감소
획득하는 생활 점수 |cFFFF9C27+1|r점
생산 활동 시간 |cFFFF9C275|r% 감소
모든 숙련도 |cFFFF9C27500|r 증가

타 영지의 가호와 중복 적용되지 않습니다.",10365,,,259200000,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,f,f,f,,0,f,t,,f,3,,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,t,f,,0,f,f,f,t,t
6910,태양의 들녘에 내린 누이의 가호,"원거리 공격력 #{ua_ranged_dps_inc} 증가
받는 근접 물리 피해 #{ua_incoming_melee_damage_mul}% 감소
받는 원거리 물리 피해 #{ua_incoming_ranged_damage_mul}% 감소
받는 마법 피해 #{ua_incoming_spell_damage_mul}% 감소
획득하는 생활 점수 |cFFFF9C27+1|r점
생산 활동 시간 |cFFFF9C275|r% 감소
모든 숙련도 |cFFFF9C27500|r 증가

타 영지의 가호와 중복 적용되지 않습니다.",10366,,,259200000,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,f,f,f,,0,f,t,,f,3,,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,t,f,,0,f,f,f,t,t
6911,심판의 창,#{duration} 동안 창에 꽂음,6910,16,,4000,0,f,f,f,t,f,f,f,,0,1,0,0,1,0,0,0,0,398,t,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,t,f,,0,f,f,,t,3,,1.0,0,f,t,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,2,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
6912,밤하늘의 신성한 의지,일정 시간 동안 그 어떤 매혹도 이겨낼 수 있는 효능이 있는 물약입니다.,6449,,,3600000,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,t,f,,0,f,f,,f,3,,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
6913,탐지,500m 이내의 선박들과 건조대들이 지도 상에 보입니다.,1890,,,30000,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,f,,t,0,,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,t,f,f,f,f,500.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
6914,후방 엔진 가동,"잠수정의 이동속도가 |cFFFF9C27100%|r 증가
",5396,,,5000,1000,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,1645,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,1,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,t,,0,f,t,,f,3,,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
6915,귀족의 화법,"장사 숙련도 |cFFFF9C273000|r 증가
생산 활동 시간 |cFFFF9C275%|r 감소",10070,,,0,0,f,f,f,f,f,f,f,,0,6,0,0,1,0,0,0,0,,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,f,f,f,,0,f,t,,f,3,,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,3,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
6916,유령 동물 배고픔,유령 동물이 배가 고픈 상태입니다. 먹이를 줄 수 있습니다.,8733,,,0,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,25,0,,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,0,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,f,,f,3,,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
6917,사육사 먹이주기,사육사가 먹이가 있음을 알립니다.,8733,,,0,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,f,,f,3,,1.0,0,f,t,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
6918,아키라이프PC방,"몬스터를 사냥하여 획득하는 경험치 |cFFFF9C2710%|r 추가 획득
노동력을 사용하여 획득하는 경험치 |cFFFF9C2710%|r 추가 획득
시전중 활력 회복이 |cFFFF9C275|r만큼 증가
생산 활동 시간 |cFFFF9C2710%|r 감소
사냥 시 전리품 획득률 증가
몬스터 사냥 시 획득하는 명예점수 |cFFFF9C27+1|r점
전장 종료 시 획득하는 명예점수 |cFFFF9C27+10|r점
분쟁, 공성전 중 획득하는 명예점수 |cFFFF9C27+1|r점
전쟁 중 획득하는 명예점수 |cFFFF9C27+4|r점
(전장의 망령 상태나, 전장의 망령 처치 시 +1점)",10306,,,0,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,f,f,f,,0,f,t,,f,3,,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
6919,사악한 근성,피해 횟수에 따라 증가. 해제 불가.,811,,,0,0,f,f,f,f,f,f,f,,0,3,0,0,1,0,0,0,0,597,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,t,,0,f,t,,f,3,,1.0,10000,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
6920,철웅성 면역,철웅성의 피해 감소 효과를 받지 못합니다.,10374,,,700,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,,f,f,f,0,1,,f,f,f,f,f,f,f,0,7756,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,t,,t,3,,1.0,0,f,t,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,3,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
6922,소환사의 습격,소환사의 습격 기본 버프,1394,,,0,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,0,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,f,f,f,,0,f,f,,f,3,,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,3,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
